zipCode,cityName,stateName,countyName,population,populationDensity,augHi,decHi,augHiMinusDecHi,numInchesOfRain,numDaysOfRain,numSunnyDays,numInchesOfSnow,numviolentCrime,propertyCrime,medianAge,medianIncome,medianHomePrice,%Asian,%Black,%White,%Hispanic
93651,prather,california,Fresno County,1743,61,95,54,41,26,57,267,1,7.4,13.7,50.9,90179,365900,N/A,N/A,75.6,18.5
93727,fresno,california,Fresno County,81118,2505,97,56,41,13,49,267,0,38.6,65.6,29.7,46394,263300,21.9,5.1,23.8,45.9
94014,daly_city,california,San Mateo County,49354,7833,68,57,11,26,68,260,0,30.9,37.1,38.4,71668,875300,51.8,3.4,9.5,32.1
94102,san_francisco,california,San Francisco County,30140,45052,68,57,11,22,68,260,0,69.4,87.7,41.5,24127,907300,29.1,10.7,35.0,20.3
94304,palo_alto,california,Santa Clara County,3829,589,83,59,24,23,60,260,0,28.3,40.4,38.8,101932,2729300,25.3,2.3,63.8,6.2
94528,diablo,california,Contra Costa County,552,235,84,57,27,19,64,260,0,5.0,10.5,70.8,162328,1735300,N/A,N/A,100.0,N/A
94566,pleasanton,california,Alameda County,45001,2293,85,57,28,19,64,260,0,11.5,19.2,44.1,120401,1228100,25.1,1.6,59.2,9.3
94602,oakland,california,Alameda County,30098,9107,73,58,15,26,68,260,0,76.8,82.3,41.6,68813,926900,21.6,16.1,38.6,15.8
94901,san_rafael,california,Marin County,42398,3221,78,56,22,41,77,260,0,35.0,44.3,39.4,76909,1158000,5.0,2.3,52.5,35.8
94964,san_quentin,california,Marin County,3447,8861,78,56,22,36,66,260,0,61.3,69.4,34.4,106333,1130500,7.7,24.8,19.5,35.4
95045,san_juan_bautista,california,San Benito County,4274,90,82,60,22,18,58,261,0,36.3,44.7,46,55250,655100,2.1,N/A,44.4,52.1
95127,san_jose,california,Santa Clara County,66686,5131,81,58,23,16,63,260,0,26.8,38.1,34.2,70692,771200,24.3,1.8,13.9,57.5
95225,burson,california,Calaveras County,436,62,95,55,40,26,63,257,0,28.4,39.3,36.7,19922,371000,7.1,N/A,44.3,12.2
95307,ceres,california,Stanislaus County,43888,1310,94,56,38,13,55,261,0,39.7,47.0,31.4,45631,306200,5.6,2.6,28.8,59.7
95345,midpines,california,Mariposa County,624,20,92,54,38,35,55,267,4,54.9,61.6,53.5,41042,224900,1.3,7.9,76.3,11.2
95386,waterford,california,Stanislaus County,10568,124,93,55,38,13,56,261,0,34.4,40.0,32.2,47868,274400,2.3,N/A,47.8,45.9
95439,fulton,california,Sonoma County,725,265,83,58,25,37,78,261,0,35.9,42.1,35.3,73542,917800,2.6,N/A,49.4,40.6
95472,sebastopol,california,Sonoma County,30723,444,83,58,25,37,77,260,0,27.0,32.9,50.4,68804,847600,1.9,N/A,85.1,9.1
95547,hydesville,california,Humboldt County,1004,133,71,53,18,50,122,177,1,24.4,31.3,50,56081,371100,N/A,N/A,92.8,2.3
95604,auburn,california,Placer County,106,264,77,40,37,34,79,244,185,12.4,20.6,63.5,0,776300,N/A,N/A,100.0,N/A
95639,hood,california,Sacramento County,309,68,92,54,38,19,63,264,0,23.3,30.9,49.5,75556,454100,3.6,N/A,9.1,55.3
95678,roseville,california,Placer County,42096,3882,93,54,39,21,60,265,0,28.7,37.6,36.4,62969,389400,7.3,1.6,66.1,20.1
95722,meadow_vista,california,Placer County,4791,439,90,53,37,39,70,239,3,9.3,13.5,52,76389,517700,N/A,N/A,93.6,5.2
95829,vineyard,california,Sacramento County,27417,1319,92,54,38,20,61,265,0,21.9,27.4,35.2,74530,408000,30.3,8.7,31.8,22.1
95932,colusa,california,Colusa County,7669,62,93,55,38,24,59,264,0,32.6,39.3,35.3,46453,227800,1.5,N/A,42.6,51.7
95968,palermo,california,Butte County,1215,785,94,55,39,29,64,248,0,41.0,45.7,38.1,33100,154400,N/A,1.1,42.6,51.2
96015,canby,california,Modoc County,647,3,87,41,46,14,79,247,29,27.4,35.5,60.4,24205,182300,6.3,N/A,53.2,39.4
96052,lewiston,california,Trinity County,1440,19,92,45,47,37,94,249,8,34.6,41.8,54.5,32634,209900,N/A,4.9,86.2,4.2
96094,weed,california,Siskiyou County,6579,27,87,45,42,40,96,247,55,39.4,44.3,46.2,41772,200900,3.5,4.6,74.7,12.3
96130,susanville,california,Lassen County,20479,43,86,41,45,17,54,241,35,46.2,46.1,32.6,54527,176700,1.8,10.7,58.9,22.6
90008,los_angeles,california,Los Angeles County,32359,8810,77,65,12,14,32,290,0,60.9,65.7,43,36180,834200,3.2,65.6,4.3,23.2
90040,commerce,california,Los Angeles County,12925,2316,85,69,16,15,28,291,0,53.3,68.1,34.6,44531,468200,N/A,1.4,1.4,94.9
90278,redondo_beach,california,Los Angeles County,40808,11326,77,66,11,14,33,263,0,22.3,31.0,39.6,104934,993500,14.2,3.3,56.5,18.3
90623,la_palma,california,Orange County,15882,8750,85,68,17,14,32,278,0,18.7,26.3,42.6,83767,731700,46.4,5.2,26.2,17.3
90755,signal_hill,california,Los Angeles County,11581,5315,82,67,15,14,32,283,0,38.9,54.1,35.4,67878,528500,25.9,10.5,32.2,28.7
91105,pasadena,california,Los Angeles County,11907,3225,89,67,22,21,38,292,0,15.5,32.1,48.7,108882,1246200,17.8,6.4,56.7,15.2
91340,san_fernando,california,Los Angeles County,35771,10580,89,66,23,17,36,286,0,42.1,45.7,32.6,55217,484300,1.0,2.2,4.1,92.2
91501,burbank,california,Los Angeles County,20892,5266,90,67,23,17,39,291,0,34.8,44.5,40.1,62500,879400,8.2,3.4,69.6,13.4
91744,la_puente,california,Los Angeles County,86982,9896,89,70,19,15,32,281,0,39.9,41.5,32.9,57789,469600,10.5,1.1,4.0,83.7
91901,alpine,california,San Diego County,18238,204,89,65,24,16,44,263,0,20.1,26.4,40.4,81379,632600,1.9,1.3,77.8,14.1
92010,carlsbad,california,San Diego County,15694,1929,74,64,10,12,38,263,0,20.5,26.5,39.6,95806,750400,9.7,N/A,70.8,15.0
92075,solana_beach,california,San Diego County,12754,3601,75,64,11,13,39,263,0,22.2,30.5,45.6,90833,1405400,4.7,N/A,78.7,11.5
92124,san_diego,california,San Diego County,32126,3034,84,67,17,12,37,263,0,22.1,29.3,31.8,80625,676600,12.8,5.6,58.6,16.3
92236,coachella,california,Riverside County,44523,2035,107,71,36,3,13,267,0,46.8,52.4,30.8,40897,243300,N/A,N/A,2.0,97.5
92281,westmorland,california,Imperial County,2576,181,106,69,37,3,15,312,0,53.4,55.7,27.6,32054,137400,N/A,3.3,9.4,85.9
92339,forest_falls,california,San Bernardino County,1295,123,82,49,33,29,43,282,40,18.2,29.9,38,45147,241800,N/A,N/A,88.7,8.4
92394,victorville,california,San Bernardino County,35528,1300,97,57,40,14,33,286,0,46.8,53.5,29.5,51500,255800,5.1,17.7,16.6,57.3
92551,moreno_valley,california,Riverside County,33980,5786,98,67,31,12,36,282,0,40.9,49.0,28.9,50449,323300,5.5,18.2,11.7,62.5
92620,irvine,california,Orange County,48752,6911,85,68,17,13,36,279,0,8.1,19.3,39,102160,930000,53.4,2.3,33.5,6.2
92691,mission_viejo,california,Orange County,50287,5713,88,67,21,14,37,279,0,15.2,20.7,42.8,93713,720500,9.6,1.0,66.0,19.0
92860,norco,california,Riverside County,26613,1902,95,67,28,12,34,272,0,20.3,27.2,39.7,85361,577500,3.9,3.9,56.4,32.5
93041,port_hueneme,california,Ventura County,24487,2206,73,65,8,14,36,272,0,37.2,43.3,30.4,52371,425800,6.2,4.7,29.3,53.9
93220,edison,california,Kern County,313,12,96,57,39,7,39,272,0,66.6,81.0,29.5,0,220100,N/A,N/A,100.0,N/A
93262,sequoia_national_park,california,Tulare County,75,0.8,76,39,37,40.5,69.3,279,207.1,N/A,N/A,47.5,0,212400,18.7,20.0,18.7,N/A
93401,san_luis_obispo,california,San Luis Obispo County,29108,416,75,62,13,20,51,286,0,34.6,44.9,34.4,52906,737400,4.2,1.3,73.6,18.0
93458,santa_maria,california,Santa Barbara County,56702,2071,78,64,14,17,47,286,0,49.0,54.8,26.8,43803,348800,4.3,N/A,9.7,84.8
93544,llano,california,Los Angeles County,1099,10,96,56,40,7,26,288,1,24.5,31.2,48.8,52000,281700,N/A,17.1,53.7,18.6
93616,del_rey,california,Fresno County,2726,196,96,55,41,12,48,267,0,54.7,61.0,27.1,31250,293700,3.4,N/A,7.6,87.6
93652,raisin_city,california,Fresno County,373,181,97,56,41,12,40,267,0,53.2,59.7,33.6,22917,145200,N/A,N/A,26.8,71.9
93728,fresno,california,Fresno County,15945,5212,96,55,41,12,48,267,0,60.3,77.0,30.2,32658,178800,2.6,4.3,32.1,58.1
94015,daly_city,california,San Mateo County,64580,11229,68,57,11,26,68,260,0,26.5,33.1,39.2,78564,1010100,58.4,3.4,16.6,17.6
94103,san_francisco,california,San Francisco County,26990,19875,68,57,11,22,68,260,0,65.9,87.6,38.8,41612,1022400,30.0,8.6,33.0,22.0
94305,stanford,california,Santa Clara County,15343,2992,79,58,21,17,61,260,0,18.7,28.0,22,51976,2941500,26.5,4.0,47.5,13.5
94530,el_cerrito,california,Contra Costa County,25289,5241,72,58,14,25,67,260,0,23.9,36.1,42.9,87598,907200,28.3,5.3,47.0,11.6
94567,pope_valley,california,Napa County,642,5,91,57,34,38,63,264,0,22.3,23.5,46.4,58643,391900,N/A,N/A,59.8,39.9
94603,oakland,california,Alameda County,33952,10408,74,57,17,21,67,260,0,84.4,87.5,31.2,40962,454200,5.0,31.2,4.0,56.2
94903,san_rafael,california,Marin County,30872,1541,78,56,22,41,77,260,0,23.5,32.2,46.9,86196,981400,8.7,1.6,71.0,12.4
94965,sausalito,california,Marin County,11217,830,77,55,22,33,89,260,0,28.9,41.5,51,89715,1378700,4.0,8.8,71.1,12.7
95046,san_martin,california,Santa Clara County,6282,322,84,60,24,19,59,261,0,21.2,26.8,43.3,108205,1087000,6.2,N/A,39.6,46.1
95128,san_jose,california,Santa Clara County,37301,9557,81,58,23,16,63,260,0,33.0,45.2,35.9,70096,1138800,15.0,4.2,37.8,38.0
95226,campo_seco,california,Calaveras County,15,2.7,95,55,40,26.0,63.2,261,0.1,N/A,N/A,8.0,0,305100,N/A,N/A,100.0,N/A
95310,columbia,california,Tuolumne County,1924,49,90,52,38,42,68,261,5,34.4,42.2,49.9,37500,287700,N/A,N/A,90.5,8.3
95346,mi-wuk_village,california,Tuolumne County,1798,300,84,45,39,49,71,262,97,30.5,38.3,58.5,49708,338400,3.3,N/A,75.1,18.7
95387,westley,california,Stanislaus County,564,5,92,55,37,13,55,261,0,51.9,60.0,16.5,28472,1012700,N/A,N/A,11.7,88.3
95441,geyserville,california,Sonoma County,1889,19,90,57,33,45,76,261,0,29.3,37.8,42.7,59545,898600,2.4,1.2,57.2,34.5
95476,sonoma,california,Sonoma County,37187,332,85,57,28,31,72,260,0,27.2,33.0,47.8,60100,748400,1.8,N/A,67.0,27.5
95548,klamath,california,Del Norte County,1228,14,73,51,22,79,128,177,1,53.2,60.0,42.5,26058,169400,N/A,N/A,54.1,13.6
95605,west_sacramento,california,Yolo County,14677,3763,92,54,38,20,63,265,0,51.8,58.2,31.2,38255,297900,7.0,4.8,43.3,39.2
95640,ione,california,Amador County,10609,92,94,55,39,21,61,262,0,26.9,31.5,43.8,56696,313700,N/A,6.7,68.0,19.9
95679,rumsey,california,Yolo County,64,1,92,57,35,35,67,265,0,22.4,33.9,50.1,14073,448100,N/A,N/A,100.0,N/A
95724,norden,california,Nevada County,18,15.1,79,39,40,34.9,78.7,239,191.6,N/A,N/A,6.3,0,457700,N/A,N/A,N/A,100.0
95830,vineyard,california,Sacramento County,963,74,92,54,38,20,61,265,0,15.5,20.5,53.2,56250,666000,17.5,N/A,47.1,13.7
95934,crescent_mills,california,Plumas County,381,18,86,44,42,49,73,238,75,33.3,40.2,38.7,31892,209300,N/A,N/A,59.1,4.7
95969,paradise,california,Butte County,27919,473,91,53,38,64,86,241,2,30.4,35.8,50.3,41982,273500,1.0,N/A,88.5,6.2
96016,cassel,california,Shasta County,539,13,89,45,44,24,89,248,22,15.8,22.3,58.8,49732,200600,N/A,N/A,94.6,1.3
96054,lookout,california,Modoc County,269,2,85,41,44,15,75,248,59,37.7,43.6,58.5,21875,320200,N/A,N/A,86.2,8.6
96096,whitmore,california,Shasta County,745,7,91,48,43,53,91,249,10,29.3,36.7,51.3,58889,327300,N/A,N/A,84.0,7.5
96132,termo,california,Lassen County,122,0,84,40,44,13,73,244,79,35.9,37.8,39.6,42500,62200,N/A,N/A,80.3,16.4
90010,los_angeles,california,Los Angeles County,3759,8225,80,66,14,15,32,283,0,37.4,46.2,38.8,47308,884800,65.7,4.3,16.8,10.5
90041,los_angeles,california,Los Angeles County,28651,7941,89,67,22,19,38,292,0,31.9,39.0,39.3,64545,909400,28.5,1.2,29.3,37.6
90201,bell_gardens,california,Los Angeles County,102878,17328,84,68,16,15,28,278,0,59.0,64.4,28.9,37013,441600,N/A,N/A,3.6,94.4
90280,south_gate,california,Los Angeles County,95420,13062,79,66,13,14,32,278,0,53.8,58.4,31.6,43526,440100,N/A,N/A,3.2,95.2
90630,cypress,california,Orange County,49249,8038,85,68,17,14,32,278,0,19.7,26.6,41.9,84051,664500,32.6,4.0,39.4,19.9
90802,long_beach,california,Los Angeles County,40226,6202,80,66,14,14,32,278,0,57.3,64.7,36.3,44984,372100,8.9,15.4,35.4,36.2
91106,pasadena,california,Los Angeles County,25479,8652,89,67,22,21,41,292,0,21.5,42.0,34.5,72192,715000,21.9,5.7,39.2,29.1
91342,los_angeles,california,Los Angeles County,96177,1745,89,66,23,17,36,286,0,33.7,39.0,34.8,60899,517600,5.1,3.8,13.4,76.1
91502,burbank,california,Los Angeles County,11645,8677,85,67,18,18,36,291,0,54.0,64.5,38.6,40208,639500,10.7,3.6,46.9,35.7
91745,hacienda_heights,california,Los Angeles County,54166,4229,89,69,20,16,33,281,0,21.5,27.3,42.5,76447,651600,39.1,1.0,12.6,46.0
91902,bonita,california,San Diego County,19762,2265,77,67,10,10,38,263,0,19.2,25.7,40.5,88926,667000,11.0,3.0,33.5,47.8
92011,carlsbad,california,San Diego County,24895,3661,74,64,10,12,38,263,0,18.9,25.6,43.5,102030,934200,8.0,1.0,72.5,15.0
92078,san_marcos,california,San Diego County,49261,2954,82,66,16,13,41,263,0,24.0,29.0,38,55530,633700,9.3,2.8,55.9,27.1
92126,san_diego,california,San Diego County,81883,6489,84,67,17,12,38,263,0,21.6,28.3,34.1,85707,605800,46.5,4.3,27.5,14.3
92239,desert_center,california,Riverside County,164,1,105,65,40,4,19,310,0,29.5,37.8,60.8,55750,98000,N/A,3.7,76.2,17.1
92282,whitewater,california,Riverside County,1498,21,98,66,32,12,28,266,0,61.6,67.5,40.7,34063,171600,6.0,11.6,45.9,35.4
92341,green_valley_lake,california,San Bernardino County,232,33,82,47,35,35,41,284,32,63.1,70.0,60.1,14848,202900,N/A,N/A,100.0,N/A
92395,victorville,california,San Bernardino County,41785,2397,97,57,40,14,33,284,0,49.7,57.1,33.2,38709,247000,2.4,12.4,34.7,48.2
92553,moreno_valley,california,Riverside County,74918,7393,98,67,31,12,36,281,0,48.1,56.9,28.5,42984,312800,4.9,15.5,11.5,66.1
92624,dana_point,california,Orange County,6314,4546,82,67,15,13,34,277,0,19.4,26.5,51.4,71469,990700,3.7,2.6,72.7,18.1
92692,mission_viejo,california,Orange County,48485,4921,89,67,22,14,37,279,0,11.8,17.3,46.6,102045,744700,11.1,1.7,67.4,15.1
92861,villa_park,california,Orange County,5893,2804,87,68,19,14,36,279,0,5.2,10.3,53.3,150864,1267700,17.0,1.4,67.1,11.3
93042,point_mugu_nawc,california,Ventura County,99,4.4,74,64,10,12.9,35.0,272,0.0,N/A,N/A,25.9,0,603000,N/A,12.1,N/A,80.8
93221,exeter,california,Tulare County,15036,114,95,56,39,13,45,268,0,33.3,40.8,35.3,48470,223000,1.0,N/A,55.2,41.4
93263,shafter,california,Kern County,20710,229,97,57,40,7,38,272,0,45.2,52.3,27.5,40833,194800,N/A,1.4,15.3,82.1
93402,los_osos,california,San Luis Obispo County,15730,541,72,63,9,18,50,286,0,21.3,28.3,47.4,57241,572100,3.3,N/A,77.3,14.8
93460,santa_ynez,california,Santa Barbara County,4886,40,84,65,19,21,42,286,0,15.1,21.1,51.1,91737,877200,2.4,N/A,73.9,13.5
93545,lone_pine,california,Inyo County,1818,17,98,56,42,6,28,290,2,45.3,53.3,39,31912,220300,N/A,N/A,51.3,40.2
93618,dinuba,california,Tulare County,30754,461,94,54,40,10,43,267,0,50.4,54.4,29,38269,214400,1.7,N/A,14.9,82.2
93653,raymond,california,Madera County,1324,6,96,55,41,25,54,267,1,26.4,28.7,53.7,46121,270700,N/A,N/A,80.8,11.0
93730,fresno,california,Fresno County,11693,1467,98,56,42,13,49,267,0,17.1,40.1,40.7,120672,451200,18.2,N/A,62.6,16.4
94019,half_moon_bay,california,San Mateo County,20521,390,73,58,15,24,84,260,0,16.7,23.8,45.5,103378,1187000,4.7,N/A,61.5,30.1
94104,san_francisco,california,San Francisco County,436,5590,71,58,13,23,69,260,0,56.6,84.7,51.3,80341,2522600,38.8,N/A,29.8,24.3
94306,palo_alto,california,Santa Clara County,27902,6654,79,58,21,17,61,260,0,18.1,28.0,41.3,111602,2736400,33.4,1.1,51.1,10.0
94531,antioch,california,Contra Costa County,43285,3955,90,55,35,15,57,260,0,32.2,38.4,34.6,88693,497700,16.4,23.4,24.9,26.4
94568,dublin,california,Alameda County,52599,3440,84,57,27,19,64,260,0,14.7,21.9,36.7,113616,898300,37.5,4.9,41.4,10.3
94605,oakland,california,Alameda County,44260,4942,73,58,15,25,68,260,0,80.5,84.9,38.6,57610,654700,6.0,43.8,16.9,25.1
94904,kentfield,california,Marin County,12633,1744,78,56,22,41,78,260,0,21.0,27.2,48.8,102237,1687600,3.5,1.7,84.4,7.7
94970,stinson_beach,california,Marin County,717,103,77,55,22,41,78,260,0,15.9,24.6,63.1,107768,2611900,N/A,1.0,93.2,3.1
95050,santa_clara,california,Santa Clara County,38479,7302,80,58,22,16,63,260,0,34.5,45.7,33.6,69341,1190400,25.1,3.6,42.4,24.0
95129,san_jose,california,Santa Clara County,40231,8907,83,58,25,18,61,260,0,19.2,28.2,40.8,107493,1802700,64.8,1.4,24.9,6.3
95227,clements,california,San Joaquin County,806,22,92,55,37,19,61,261,0,32.2,33.3,42.1,99167,546000,N/A,N/A,53.7,44.0
95311,coulterville,california,Mariposa County,1764,7,91,54,37,36,59,264,3,25.8,32.5,62.6,42614,189400,N/A,N/A,80.8,15.5
95348,merced,california,Merced County,33888,713,94,54,40,13,54,265,0,53.8,59.6,28.3,40903,288000,13.5,8.0,32.7,42.3
95388,winton,california,Merced County,14114,364,93,54,39,13,55,262,0,45.0,52.1,28.4,42677,217600,3.5,1.4,24.2,69.2
95442,glen_ellen,california,Sonoma County,3366,138,86,58,28,33,73,260,0,18.2,26.4,46.6,64712,1094000,4.2,1.1,80.6,6.3
95482,ukiah,california,Mendocino County,31993,103,91,55,36,41,81,254,0,42.6,46.4,37.4,45953,342900,2.2,N/A,57.1,33.6
95549,kneeland,california,Humboldt County,880,8,89,49,40,56,105,177,11,15.9,26.8,47.4,56607,447900,N/A,N/A,94.5,3.9
95606,brooks,california,Yolo County,211,6,90,55,35,36,66,265,0,18.4,27.8,60.2,0,373700,23.2,N/A,34.1,12.8
95641,isleton,california,Sacramento County,1657,37,91,55,36,17,58,263,0,37.3,41.6,50.6,38750,272000,1.7,1.3,71.1,18.2
95680,ryde,california,Sacramento County,116,57.7,91,55,36,17.0,59.7,265,0.0,N/A,N/A,14.1,0,370200,N/A,N/A,7.8,92.2
95726,pollock_pines,california,El Dorado County,9152,123,91,52,39,52,80,239,44,27.9,33.6,45.5,55996,318700,1.9,N/A,81.9,11.7
95831,sacramento,california,Sacramento County,42218,6008,92,54,38,20,63,265,0,35.2,47.6,44.2,68679,452800,27.5,12.9,35.0,17.8
95935,dobbins,california,Yuba County,680,29,91,54,37,53,77,238,4,63.3,72.0,32.8,37461,436000,N/A,4.0,89.4,4.1
95970,princeton,california,Colusa County,572,12,93,56,37,25,62,258,0,26.1,33.2,49.8,57639,289400,N/A,N/A,73.4,19.8
96017,castella,california,Shasta County,142,1,89,48,41,60,94,247,31,33.7,43.5,62.3,38438,380000,2.1,2.1,94.4,N/A
96055,los_molinos,california,Tehama County,3793,60,94,55,39,26,69,249,1,32.1,39.6,44.2,40747,216400,N/A,N/A,77.0,19.6
96097,yreka,california,Siskiyou County,9726,51,90,45,45,21,79,237,14,44.1,50.2,42.2,28953,176700,1.6,1.4,77.8,9.7
96133,topaz,california,Mono County,183,14,84,43,41,13,41,251,37,64.7,71.8,12,28261,464800,N/A,N/A,N/A,100.0
90011,los_angeles,california,Los Angeles County,108051,25210,84,68,16,15,29,292,0,65.6,68.3,28,29889,417400,N/A,8.1,N/A,90.2
90042,los_angeles,california,Los Angeles County,63788,13727,89,67,22,19,38,292,0,47.2,52.5,35,51427,754100,12.3,2.3,15.9,66.8
90210,beverly_hills,california,Los Angeles County,20016,1977,86,67,19,16,36,292,0,18.2,28.9,47.1,138750,4874800,8.4,N/A,82.7,4.0
90290,topanga,california,Los Angeles County,5714,285,90,67,23,20,34,272,0,19.5,25.1,45.9,106750,1200700,4.3,N/A,86.7,4.4
90631,la_habra,california,Orange County,69579,5007,88,69,19,14,32,278,0,29.7,36.5,36.1,66553,590700,12.6,1.0,28.7,56.0
90803,long_beach,california,Los Angeles County,32116,7963,82,67,15,13,32,278,0,34.8,44.7,43.8,72025,966400,7.8,4.1,68.7,16.1
91107,pasadena,california,Los Angeles County,32199,3913,89,67,22,21,41,290,0,16.5,34.1,42.1,84761,926700,24.0,5.3,41.6,25.3
91343,los_angeles,california,Los Angeles County,65964,11160,93,67,26,15,37,286,0,42.0,47.4,33.3,55238,605700,14.2,3.6,18.5,61.1
91504,burbank,california,Los Angeles County,26558,5380,90,67,23,17,39,290,0,26.8,35.6,38.9,71296,837100,16.9,2.3,52.9,24.1
91746,west_puente_valley,california,Los Angeles County,30640,5501,89,69,20,16,30,281,0,35.7,41.2,36.2,59502,483400,9.9,1.0,3.9,84.5
91905,boulevard,california,San Diego County,1528,23,88,56,32,20,53,263,8,40.7,48.7,62.4,63722,344800,N/A,7.1,71.4,13.2
92014,san_diego,california,San Diego County,14048,2330,75,64,11,12,42,263,0,19.8,25.7,49.1,114777,1879500,7.3,N/A,82.7,6.2
92081,vista,california,San Diego County,29039,3271,83,67,16,13,42,263,0,30.3,36.3,35.2,54565,560300,8.4,2.0,60.0,26.4
92127,san_diego,california,San Diego County,45980,2084,88,69,19,15,42,263,0,18.1,23.4,36,123459,852600,30.6,1.5,51.1,10.7
92240,desert_hot_springs,california,Riverside County,35434,969,105,68,37,5,19,265,0,56.7,61.3,34.5,35315,223200,2.0,6.6,32.0,55.9
92283,winterhaven,california,Imperial County,1970,3,107,68,39,4,15,313,0,57.1,65.2,37.9,29511,97300,2.0,1.6,16.9,37.7
92342,silver_lakes,california,San Bernardino County,7096,67,98,58,40,6,27,286,0,21.0,26.3,41.8,66775,238500,1.7,5.5,65.4,23.2
92397,wrightwood,california,San Bernardino County,4457,431,82,49,33,25,41,285,57,24.0,30.6,35.9,54000,312500,N/A,N/A,77.6,17.8
92555,moreno_valley,california,Riverside County,43436,538,97,67,30,13,37,282,0,26.5,35.0,31.2,73352,385000,8.9,17.7,20.7,49.4
92625,newport_beach,california,Orange County,12323,4797,77,65,12,13,36,278,0,10.2,27.0,56,125735,2823300,5.7,N/A,82.4,8.4
92694,ladera_ranch,california,Orange County,27582,2905,89,67,22,14,37,278,0,8.2,14.0,32.6,137122,815300,11.2,1.8,66.2,16.1
92865,orange,california,Orange County,20993,5513,87,69,18,14,34,278,0,24.6,32.3,35.3,85251,673100,13.3,1.0,47.1,37.1
93043,naval_base_ventura_county,california,Ventura County,363,753,74,65,9,15,36,272,0,61.5,66.2,26.3,0,634500,N/A,N/A,N/A,100.0
93222,pine_mountain_club,california,Kern County,1420,49,88,53,35,12,38,272,3,37.1,45.5,49.3,45551,272600,2.1,N/A,90.2,1.9
93265,springville,california,Tulare County,3388,9,97,58,39,23,56,272,0,22.3,30.5,55.3,60587,301700,N/A,N/A,85.3,10.4
93405,san_luis_obispo,california,San Luis Obispo County,35534,405,76,63,13,20,51,286,0,40.3,50.6,21.8,41488,723700,9.4,6.9,64.1,15.3
93461,shandon,california,San Luis Obispo County,1545,4,90,60,30,23,49,286,0,35.5,43.3,35.4,59738,338800,N/A,2.2,53.9,42.7
93546,mammoth_lakes,california,Mono County,9346,54,77,41,36,15,77,290,93,34.6,41.9,33.7,65156,667300,2.8,N/A,59.6,34.2
93619,clovis,california,Fresno County,34587,194,98,56,42,13,53,267,0,8.6,17.9,38.3,104557,436700,10.5,1.3,66.0,18.5
93654,reedley,california,Fresno County,31093,315,96,55,41,12,43,267,0,39.1,41.1,31.9,47882,232800,3.8,1.4,23.6,68.1
93901,salinas,california,Monterey County,27624,1890,71,61,10,15,60,260,0,46.5,52.1,35.7,49491,538100,5.2,1.1,35.5,56.0
94020,la_honda,california,San Mateo County,1492,27,81,60,21,36,77,260,0,28.6,37.3,53.8,92356,836300,N/A,N/A,88.5,5.4
94105,san_francisco,california,San Francisco County,7675,21085,71,58,13,23,68,260,0,33.7,70.0,37.6,170656,1078400,41.6,N/A,46.9,7.3
94401,san_mateo,california,San Mateo County,36145,11331,74,58,16,23,81,260,0,35.8,42.8,36.2,72279,1087600,17.4,3.1,31.7,39.3
94533,fairfield,california,Solano County,74833,3464,92,56,36,25,64,263,0,40.2,48.7,34.1,56973,389300,14.6,16.1,26.4,35.8
94569,port_costa,california,Contra Costa County,194,82,88,56,32,18,61,260,0,45.1,56.4,45.4,94420,931200,N/A,N/A,100.0,N/A
94606,oakland,california,Alameda County,38441,16808,73,58,15,22,68,260,0,83.2,87.2,35.7,37288,649800,37.0,17.3,19.0,20.7
94920,tiburon,california,Marin County,12851,1967,77,55,22,37,80,260,0,10.8,17.2,50.2,132486,2709700,3.5,N/A,82.9,8.5
94971,tomales,california,Marin County,398,32,77,57,20,37,78,260,0,18.6,27.3,52.4,42500,655400,6.8,N/A,66.6,16.3
95051,santa_clara,california,Santa Clara County,57087,8578,80,58,22,15,63,260,0,19.2,30.0,35.6,101292,1345400,47.3,2.9,29.2,15.7
95130,san_jose,california,Santa Clara County,14293,9227,83,58,25,18,61,260,0,20.8,30.5,38.6,98990,1383900,32.2,2.1,44.0,17.6
95228,copperopolis,california,Calaveras County,4452,42,94,56,38,29,70,261,0,22.6,28.0,47.7,61250,377500,2.2,N/A,85.8,10.7
95312,cressey,california,Merced County,270,276,93,54,39,13,56,262,0,32.5,37.7,36.9,51806,297100,N/A,N/A,48.9,51.1
95350,modesto,california,Stanislaus County,52951,5949,93,55,38,13,56,261,0,58.3,71.0,37.4,40461,291700,6.3,3.5,52.9,33.0
95389,yosemite_valley,california,Mariposa County,1397,6,77,42,35,36,60,268,36,44.6,55.8,38.5,45588,541800,7.6,2.1,68.4,18.1
95443,glenhaven,california,Lake County,311,74,89,55,34,41,84,263,2,70.0,81.0,51.7,15529,109400,N/A,N/A,100.0,N/A
95485,upper_lake,california,Lake County,2728,26,89,54,35,43,86,257,0,36.0,42.6,45.4,29708,291200,N/A,1.0,81.9,12.7
95550,korbel,california,Humboldt County,123,1,78,51,27,54,122,177,1,66.7,80.0,31.3,44333,305200,6.5,N/A,48.8,38.2
95607,capay,california,Yolo County,415,3,95,56,39,26,67,265,0,22.5,28.0,59,69702,815800,N/A,N/A,67.0,21.9
95642,jackson,california,Amador County,6615,100,93,54,39,30,66,262,0,32.6,39.0,51.8,43981,330700,2.3,N/A,84.7,8.8
