zipCode,cityName,stateName,countyName,population,populationDensity,augHi,decHi,augHiMinusDecHi,numInchesOfRain,numDaysOfRain,numSunnyDays,numInchesOfSnow,numviolentCrime,propertyCrime,medianAge,medianIncome,medianHomePrice,%Asian,%Black,%White,%Hispanic
99122,davenport,washington,Lincoln County,3653,6,84,32,52,14,88,174,36,22,29.6,48.3,51276,220400,N/A,N/A,93.7,2.8
99134,harrington,washington,Lincoln County,554,3,84,32,52,13,78,174,26,17.9,25.5,39.6,63750,154800,N/A,N/A,94,N/A
99146,laurier,washington,Ferry County,75,2,82,28,54,17,93,174,44,25.7,34.1,18.9,60521,324500,N/A,N/A,100,N/A
99156,newport,washington,Pend Oreille County,8043,25,83,31,52,27,124,174,61,28.5,45.8,51.1,37309,254800,N/A,N/A,91.7,3.7
99169,ritzville,washington,Adams County,2359,3,86,34,52,12,86,175,20,26.1,41.3,49,46523,113400,1.6,N/A,88.8,5.2
99201,spokane,washington,Spokane County,13521,4505,83,33,50,17,116,174,44,63.6,95.1,35.1,23659,169500,2.1,3.2,77.9,8.9
99217,spokane,washington,Spokane County,17753,348,83,33,50,17,112,174,44,34.8,95.3,35.5,49731,207900,2.9,1.4,82.1,6.1
99326,connell,washington,Franklin County,6282,23,86,35,51,9,66,192,9,39,43,33.4,54250,167200,3,5.1,43.5,44.4
99343,mesa,washington,Franklin County,3192,19,85,36,49,9,78,192,4,36.3,44.8,28.5,52384,220900,N/A,N/A,32.2,67.1
99354,richland,washington,Benton County,23177,1143,89,39,50,8,83,194,4,28.4,36.3,35.7,61961,324600,4.7,2.1,78.2,11.5
99402,asotin,washington,Asotin County,1648,6,86,38,48,16,107,169,20,22.8,29.6,48.8,53438,235500,N/A,N/A,94.4,1.2
98008,bellevue,washington,King County,24822,4494,77,46,31,38,162,161,4,14.7,25.4,42.4,88862,817000,24.4,3,59,9
98024,fall_city,washington,King County,6073,254,77,45,32,51,175,152,5,7.8,14.2,44.1,99257,700300,11,N/A,79.5,6.7
98036,lynnwood,washington,Snohomish County,39350,4069,75,45,30,40,168,164,4,25.8,44.1,38.6,63118,510800,14.3,4.3,62.8,10.2
98051,ravensdale,washington,King County,3773,74,76,44,32,64,184,144,9,10.2,16.9,43,78941,523700,4,N/A,86.1,2.3
98070,vashon,washington,King County,9635,261,77,46,31,40,156,140,4,18.7,28,53.5,72568,612500,2.1,N/A,91.8,4.8
98104,seattle,washington,King County,14143,18273,76,46,30,38,153,164,5,57.2,85.2,40.3,30461,608100,25.7,11.6,47.6,7.4
98117,seattle,washington,King County,33610,8721,76,46,30,38,157,164,4,24.9,58.4,40.1,91199,773300,5.8,N/A,83.6,4.2
98144,seattle,washington,King County,30850,9076,76,46,30,38,153,164,5,42.6,80.4,38.2,60143,715500,20.2,16.6,43.8,11.4
98177,shoreline,washington,King County,20278,3580,75,46,29,37,153,164,5,16.5,25.7,46.8,90758,749700,8.7,1.6,79.2,4.2
98207,everett,washington,Snohomish County,1400,6392.7,75,45,30,44.4,173.7,163,3.9,N/A,N/A,24.6,0,464500,5.6,12.7,61.6,15
98230,birch_bay,washington,Whatcom County,16588,380,72,44,28,38,159,157,8,23.5,32.9,48.5,58277,356700,4.1,N/A,86.8,4.2
98243,deer_harbor,washington,San Juan County,570,111,72,46,26,27,141,158,6,8.4,22.9,60.3,63125,687400,N/A,N/A,94.6,2.1
98255,hamilton,washington,Skagit County,118,229,75,44,31,52,175,160,10,48.2,54,56.6,27500,142200,N/A,N/A,92.4,3.4
98267,marblemount,washington,Skagit County,433,1,78,39,39,70,173,157,49,60.8,68.4,55.4,28125,183000,N/A,N/A,88.2,N/A
98279,olga,washington,San Juan County,643,46,72,45,27,29,139,158,6,9.1,26.6,57.7,51125,595900,N/A,N/A,94.2,3
98294,sultan,washington,Snohomish County,7096,119,77,45,32,52,178,159,3,28.3,34.9,37.7,54098,316100,1.7,N/A,79.8,13.1
98314,bremerton,washington,Kitsap County,2236,3796,76,46,30,50,158,148,3,48.7,62.7,22.5,150729,557400,1.1,7.1,79,7.1
98330,elbe,washington,Pierce County,100,15,77,43,34,61,160,138,14,65.4,77.3,64.1,7891,349600,N/A,N/A,47,N/A
98342,indianola,washington,Kitsap County,1376,574,76,46,30,44,157,153,4,18.2,27.5,53.4,65875,472300,N/A,N/A,91.4,1.2
98357,neah_bay,washington,Clallam County,1576,37,72,44,28,104,202,126,8,51.8,59.9,31.3,35667,107900,N/A,N/A,8.4,4.2
98367,port_orchard,washington,Kitsap County,29144,362,76,45,31,51,158,148,4,19.3,27.6,41.6,73811,392400,3.5,1.2,82,6.8
98380,seabeck,washington,Kitsap County,4575,109,77,45,32,49,159,152,4,9.4,16,41.2,76458,447700,6.3,1.4,88.3,1.7
98394,key_center,washington,Pierce County,1380,249,76,45,31,50,156,137,2,14.5,22.4,48.6,49464,460300,N/A,N/A,96.2,1
98416,tacoma,washington,Pierce County,1013,9740.4,77,46,31,41,152,141,3.5,N/A,N/A,19.2,0,349600,9.3,3.2,72.3,6.2
98444,parkland,washington,Pierce County,34515,5133,77,46,31,41,156,139,5,53.4,64.5,32.4,39743,270000,10.5,12,45.4,17.8
98502,olympia,washington,Thurston County,32889,605,78,44,34,55,168,136,6,34.1,46.3,40.5,62475,368200,6.8,1.4,81,5.7
98528,belfair,washington,Mason County,10098,138,76,45,31,54,157,137,2,30.1,39.9,39.4,54621,316700,N/A,1.5,80.8,12.8
98542,ethel,washington,Lewis County,559,41,79,45,34,53,173,136,4,11.3,34.9,48.3,58550,350000,3.2,N/A,96.1,N/A
98559,malone,washington,Grays Harbor County,141,8813,79,45,34,70,170,136,3,54.5,65,13.3,0,186900,N/A,N/A,100,N/A
98572,pe_ell,washington,Lewis County,813,24,79,46,33,66,172,135,3,27.2,28.5,39.2,47500,180500,N/A,N/A,90.9,2.8
98585,silver_creek,washington,Lewis County,662,30,79,45,34,57,178,136,4,15.4,42.1,47.6,62222,242300,N/A,N/A,92.7,3.2
98596,winlock,washington,Lewis County,7269,81,80,45,35,52,171,136,3,27,37.5,41,42404,253700,1.1,N/A,81.2,10.8
98611,castle_rock,washington,Cowlitz County,9944,80,78,45,33,61,181,137,3,18.4,26,43.7,55021,297800,N/A,N/A,91.1,2
98625,kalama,washington,Cowlitz County,6579,82,79,43,36,55,174,142,8,16.9,22.6,43.9,55625,361300,N/A,N/A,93.3,3.6
98641,oysterville,washington,Pacific County,20,487.8,68,47,21,79.1,204.2,126,0.4,N/A,N/A,6.8,0,217500,N/A,N/A,100,N/A
98660,vancouver,washington,Clark County,12537,839,80,46,34,41,159,142,3,39.6,59.7,36,43214,309900,2,3.8,77.5,10.7
98674,woodland,washington,Cowlitz County,12296,148,80,44,36,61,177,142,2,26.9,38.1,39.8,63774,388200,N/A,N/A,87.5,9.5
98812,brewster,washington,Okanogan County,5075,19,89,32,57,13,67,198,33,42.4,49.2,32.6,40583,175700,1.1,1.1,36.7,58
98824,george,washington,Grant County,468,1228,86,33,53,8,62,201,25,42.8,51.4,19.3,47928,140400,N/A,N/A,7.7,92.3
98836,monitor,washington,Chelan County,1042,136,87,34,53,11,75,201,30,9.7,24.6,22,65462,277400,N/A,N/A,42.4,56.4
98849,riverside,washington,Okanogan County,1267,8,86,31,55,14,101,188,69,31.5,39.1,35.9,45114,102600,N/A,N/A,81.1,13.8
98860,wilson_creek,washington,Grant County,294,4,87,35,52,9,82,177,17,34.8,42.9,52.5,46364,98600,N/A,1.7,88.1,5.8
98926,ellensburg,washington,Kittitas County,32367,56,84,34,50,9,74,201,21,29.9,40.9,28.5,41614,293200,2.2,1.2,82.8,9.5
98939,parker,washington,Yakima County,77,270,88,36,52,8,72,201,17,16.4,50,52.4,26250,215200,N/A,N/A,57.1,31.2
98951,wapato,washington,Yakima County,13524,90,88,36,52,8,72,201,17,46,53.8,28.3,38024,154700,3.1,N/A,15.5,55.6
99011,fairchild_afb,washington,Spokane County,2960,452,83,33,50,18,103,174,45,29.8,42,22.4,44920,311000,1.2,14,68.6,12.9
99023,mica,washington,Spokane County,563,41,82,33,49,18,112,174,42,16.4,50.4,53.3,93750,420900,N/A,N/A,100,N/A
99036,valleyford,washington,Spokane County,1465,36,83,33,50,18,112,174,42,15.8,47.7,42.9,86382,379400,5.4,N/A,93.1,N/A
99111,colfax,washington,Whitman County,4312,15,84,36,48,19,112,171,29,26.1,34.3,44,48835,206100,N/A,N/A,95.3,2.5
99123,electric_city,washington,Grant County,1024,24,86,32,54,11,92,177,20,24.2,31.7,55.6,60263,191700,N/A,N/A,73.9,5.2
99135,hartline,washington,Grant County,361,2,86,33,53,12,87,179,19,15,23,37.8,62083,179900,N/A,N/A,93.1,N/A
99147,lincoln,washington,Lincoln County,138,17,84,32,52,13,75,174,35,7.2,17.4,64.9,52500,352600,N/A,N/A,98.6,N/A
99157,northport,washington,Stevens County,735,10,87,33,54,23,118,174,49,47.4,55.3,46.3,24306,126800,N/A,N/A,93.7,1.6
99170,rosalia,washington,Whitman County,1012,6,84,34,50,18,108,174,30,24.3,27.5,45.9,42629,167700,N/A,N/A,91,6.7
99202,spokane,washington,Spokane County,19814,3227,83,33,50,17,116,174,44,51.1,95.2,31,34180,173400,4.9,3.6,72.9,10.5
99218,fairwood,washington,Spokane County,16610,2267,84,33,51,19,116,174,44,32.2,42.2,32.5,49521,276400,1.3,N/A,86.2,5.5
99328,dayton,washington,Columbia County,3685,6,86,38,48,16,107,176,15,29.2,36.9,47.8,39481,217900,2.7,N/A,86.8,7.2
99344,othello,washington,Adams County,17754,39,86,35,51,9,64,196,13,42.3,50.3,25.7,43358,184300,N/A,N/A,25.4,73
99356,roosevelt,washington,Klickitat County,187,1,85,38,47,14,80,201,16,28,37.5,57.1,26250,206300,N/A,N/A,75.4,24.6
99403,clarkston,washington,Asotin County,20415,134,88,39,49,17,114,169,13,32.4,49.5,44.4,41993,208900,1,N/A,91,3.8
98010,black_diamond,washington,King County,5218,347,76,44,32,50,174,144,5,14.5,19.2,40.8,71280,440500,3,1.4,80.1,11.7
98026,edmonds,washington,Snohomish County,36050,3873,75,45,30,37,158,164,4,18.3,27.5,43,74071,550800,10.6,1.6,77,5.6
98037,lynnwood,washington,Snohomish County,28388,4929,74,45,29,37,168,164,4,29.3,48.2,37.4,60629,513000,21.2,7.5,55.2,9.8
98052,redmond,washington,King County,65251,3244,77,46,31,41,162,161,4,16.6,28.1,34.8,103086,815600,32.4,1.6,54.6,7.2
98072,woodinville,washington,King County,23309,1286,75,45,30,40,174,163,5,13.3,24,40.6,107009,761100,8.2,N/A,82.9,3.7
98105,seattle,washington,King County,47128,11417,76,46,30,38,161,164,4,34.1,78.3,23.6,47474,993800,23.1,1.7,63.2,4.7
98118,seattle,washington,King County,46800,7486,77,46,31,39,153,140,5,42.8,80.1,38.6,53415,557900,29.7,24.2,29.6,8.4
98146,white_center,washington,King County,27587,5921,77,46,31,39,151,140,5,38.7,49.4,38.4,56320,473600,13.9,6.3,48.6,21.5
98178,bryn_mawr-skyway,washington,King County,27279,5629,77,46,31,39,151,140,5,37.6,48.3,38.5,59637,437500,31.3,24.2,25.4,9.5
98208,everett,washington,Snohomish County,58030,3585,75,45,30,41,168,163,5,26.6,41.2,35.5,74580,456500,11.6,3.5,64.8,13.7
98232,bow,washington,Skagit County,4399,82,74,46,28,36,161,159,4,11.8,17.9,46.9,74750,485000,N/A,N/A,74.8,20.6
98244,deming,washington,Whatcom County,2673,5,75,41,34,65,174,158,23,27.1,35.2,49.5,44911,280000,3.2,N/A,82.6,N/A
98256,index,washington,Snohomish County,377,4,77,44,33,73,184,157,17,26.1,34.3,50.9,41250,252500,1.6,N/A,98.4,N/A
98270,marysville,washington,Snohomish County,50586,3535,76,45,31,45,174,162,4,25.2,36.2,36,64644,373600,7.9,N/A,73.2,12
98280,orcas,washington,San Juan County,434,61,72,46,26,27,137,158,6,9,26,66.3,82857,646600,5.5,N/A,93.8,N/A
98295,sumas,washington,Whatcom County,2502,87,74,44,30,40,164,158,7,24.9,31.5,33.7,61625,312900,1.4,N/A,78.1,12.9
98315,bangor_base,washington,Kitsap County,6358,572,77,45,32,42,154,156,4,36.5,52.2,22.4,45707,283600,2.8,2,66.8,19.8
98331,forks,washington,Clallam County,6559,8,72,45,27,110,206,126,7,44.1,49,35.7,38054,189600,N/A,3.2,67.7,16.3
98345,keyport,washington,Kitsap County,457,905,77,45,32,44,157,153,4,17.1,26.8,32.1,82532,289100,N/A,N/A,92.1,6.3
98358,marrowstone,washington,Jefferson County,1084,102,72,46,26,23,138,161,2,16.6,23.9,50.1,60647,518300,N/A,N/A,95.8,N/A
98368,port_townsend,washington,Jefferson County,15473,291,72,46,26,23,138,159,2,28.4,35.9,56.5,44085,393500,2.1,N/A,91.8,3
98381,sekiu,washington,Clallam County,324,5,73,44,29,98,195,126,8,14.1,38.9,58.4,53409,300000,N/A,N/A,92.3,N/A
98396,wilkeson,washington,Pierce County,662,48,74,43,31,68,183,142,16,24.8,31.5,35.3,67250,311500,N/A,N/A,95.8,2.7
98418,tacoma,washington,Pierce County,9800,5823,77,46,31,41,152,141,5,58.2,88.1,38.3,47851,267800,8.4,9.6,57.3,13.9
98445,parkland,washington,Pierce County,31289,2998,77,45,32,42,156,141,5,28.9,39.3,35.4,59135,302300,8.3,8.6,57.9,11.8
98503,lacey,washington,Thurston County,37820,3349,78,45,33,49,163,136,6,34.3,44.7,36,57198,292600,7.4,5.2,67.8,11.9
98530,bucoda,washington,Thurston County,588,118,79,45,34,49,167,136,6,43.9,51.6,40.2,35000,144000,N/A,N/A,94.2,4.4
98544,galvin,washington,Lewis County,43,430,79,45,34,51,160,136,6,12.2,39.6,16.8,0,237900,N/A,N/A,79.1,20.9
98560,matlock,washington,Mason County,191,3,75,43,32,96,182,136,7,13.5,47.7,36,38750,302100,N/A,N/A,97.9,N/A
98575,quinault,washington,Grays Harbor County,150,1,72,43,29,122,190,130,7,21.2,29.1,60.9,47250,165200,N/A,N/A,94.7,1.3
98586,south_bend,washington,Pacific County,1716,13,72,47,25,89,199,126,1,44.6,46.8,49,33393,155300,6.8,N/A,68.8,16.7
98597,yelm,washington,Thurston County,23148,207,76,45,31,48,167,136,6,29,43.3,35.2,53534,281400,2.4,1.5,75,11.8
98612,puget_island,washington,Wahkiakum County,2767,37,77,46,31,79,183,126,4,27,34.2,52.9,48594,287600,2.2,N/A,86.2,7.7
98626,kelso,washington,Cowlitz County,23818,174,78,44,34,60,180,142,4,35.4,49.4,40.6,44777,238000,1.7,1,82.9,8.5
98642,ridgefield,washington,Clark County,18740,328,80,44,36,47,174,142,2,11,16.3,42.7,78448,460300,3.1,1.4,87,4.8
98661,vancouver,washington,Clark County,46241,4353,81,46,35,39,159,142,3,38.1,58.8,34.8,40599,301600,4.2,3,68.7,16.4
98675,yacolt,washington,Clark County,6956,59,80,42,38,79,177,142,7,19.3,25.8,33,59871,422700,N/A,N/A,93.9,1.7
98813,bridgeport,washington,Douglas County,2978,25,88,33,55,12,69,198,31,40,48.2,27.9,37986,142500,N/A,N/A,19.4,76.7
98826,leavenworth,washington,Chelan County,6943,7,82,33,49,29,100,200,96,25.6,33.9,51.4,46976,415800,1,N/A,89.3,4.8
98837,moses_lake,washington,Grant County,41811,87,86,34,52,9,58,198,21,37,51.8,33.5,47962,190100,1.5,1.2,65.8,28.6
98850,rock_island,washington,Douglas County,1850,81,85,33,52,14,78,201,60,35.7,43.5,37,37083,215300,N/A,N/A,50.4,48.1
98862,winthrop,washington,Okanogan County,2131,5,84,29,55,21,103,192,88,23.8,32.8,55.3,62549,321600,N/A,N/A,93.7,4.6
98940,ronald,washington,Kittitas County,401,4,80,34,46,30,163,200,91,22.1,29.9,53.6,59653,359000,N/A,N/A,100,N/A
98952,white_swan,washington,Yakima County,2425,12,88,37,51,8,73,201,18,58,66.7,24.3,35574,130900,N/A,N/A,7.8,19
99012,fairfield,washington,Spokane County,738,8,83,34,49,18,111,174,39,16.5,24,54.5,45076,205000,N/A,N/A,95.7,1.1
99025,newman_lake,washington,Spokane County,5086,114,83,34,49,22,114,174,41,14.4,22.4,49,76477,277000,1.5,N/A,90.5,5.7
99037,spokane_valley,washington,Spokane County,13643,2110,83,34,49,20,117,174,42,23,38.4,42.5,59758,300100,3.7,N/A,88.1,3.9
99113,colton,washington,Whitman County,712,7,84,35,49,21,117,169,42,7,9.8,50.3,68167,282600,N/A,N/A,97.2,N/A
99124,elmer_city,washington,Okanogan County,323,1691,88,33,55,12,87,177,32,46.5,49.5,35.6,44583,102000,N/A,2.2,39.9,5
99136,hay,washington,Whitman County,23,1,87,37,50,15,99,171,15,14.3,31.4,67.5,32500,118800,N/A,N/A,100,N/A
99148,loon_lake,washington,Stevens County,1896,33,84,32,52,20,112,174,51,23.9,31.2,58.1,48125,251800,N/A,N/A,93.9,2.2
99158,oakesdale,washington,Whitman County,625,7,83,35,48,18,105,174,33,18.4,25.3,45.8,46806,167600,N/A,N/A,93.6,4.8
99171,st._john,washington,Whitman County,985,4,85,36,49,18,109,174,26,25.5,33.7,50.2,42593,169200,N/A,1,94,4
99203,spokane,washington,Spokane County,20981,4483,83,33,50,18,112,174,43,23.2,75.8,43.3,67367,310400,2.3,N/A,88.4,4.6
99223,spokane,washington,Spokane County,31431,1098,83,33,50,18,112,174,43,26.1,87.3,40,62647,316700,2.8,1.5,84.2,3.2
99329,dixie,washington,Walla Walla County,204,112,87,38,49,20,112,190,13,37.3,44.4,53,50417,158400,N/A,N/A,96.6,N/A
99345,paterson,washington,Benton County,140,1,89,40,49,10,70,200,3,18.1,35.8,39.8,55139,352300,N/A,N/A,50,42.9
99357,royal_city,washington,Grant County,4257,18,88,36,52,8,51,200,18,41.8,47.5,25.5,36573,162500,N/A,N/A,23.9,74.8
98011,bothell,washington,King County,32314,3940,77,46,31,41,162,164,4,21.1,30.9,38.1,74975,639100,12.2,1.7,68.9,11.4
98027,issaquah,washington,King County,29609,531,76,44,32,53,173,151,6,15.6,26.3,41.7,102760,713400,12.2,2,75.9,7.7
98038,maple_valley,washington,King County,35126,528,76,44,32,53,174,143,6,11.8,17.1,38,93573,470700,4.3,1.6,82.1,5.2
98053,union_hill-novelty_hill,washington,King County,22135,780,77,45,32,50,174,161,6,5.6,12.9,42,119637,872800,23.8,1,68.4,3.7
98074,sammamish,washington,King County,27175,2547,76,45,31,53,174,153,6,5,4.9,38.9,140799,904800,26.1,N/A,65.9,3.9
98106,seattle,washington,King County,26244,4766,77,46,31,39,151,140,5,44.7,80.9,36.1,53949,500100,15.9,12.9,43.6,14.8
98119,seattle,washington,King County,25036,10273,76,46,30,37,153,164,5,28.7,76.7,33.6,74661,949400,8.5,2.1,78.4,4.6
98148,burien,washington,King County,11278,3662,77,46,31,39,151,140,5,45.2,57.1,36.9,46737,405300,12.4,11.6,44.5,24.3
98188,seatac,washington,King County,25652,3407,77,46,31,39,160,140,6,42.6,54.9,34.7,40656,367600,15.9,23.2,35.3,15.7
98220,acme,washington,Whatcom County,653,32,73,45,28,39,169,159,7,53,62.3,24.9,47216,309100,N/A,N/A,95.3,2
98233,burlington,washington,Skagit County,15120,446,74,46,28,36,162,160,5,32.4,52.4,39,54867,326700,2.2,N/A,68.9,24.4
98245,eastsound,washington,San Juan County,3776,118,72,45,27,29,142,157,6,10,30.7,54.6,45063,576000,1.5,1.4,87.4,7.2
98257,la_conner,washington,Skagit County,3942,215,74,46,28,32,153,160,5,25.7,34.2,55.8,53650,349700,N/A,N/A,76.6,6.1
98271,marysville,washington,Snohomish County,27815,597,75,45,30,45,174,162,4,22.7,33.4,39.2,65907,362800,3.3,1.2,76.7,7.4
98281,point_roberts,washington,Whatcom County,1251,256,72,44,28,36,147,156,9,29.4,38,56.3,50133,272500,5,N/A,90.2,2.4
98296,silver_firs,washington,Snohomish County,29933,879,75,45,30,41,178,163,5,9.7,17.2,39.7,108793,623200,8.8,N/A,81.3,4.7
98320,brinnon,washington,Jefferson County,1115,11,76,44,32,42,155,154,3,29.6,38,61.4,39911,273700,N/A,N/A,92.6,2.6
98332,maplewood,washington,Pierce County,17284,830,76,46,30,50,157,141,2,12.1,19.9,46.8,83790,554500,5.3,1.6,83.1,3.6
98346,kingston,washington,Kitsap County,10240,372,77,45,32,40,155,162,3,18.4,26.7,44.5,69625,440700,1.8,N/A,80.9,3.4
98359,olalla,washington,Kitsap County,4562,326,76,45,31,50,158,142,4,21.9,29.2,47.6,68977,457100,N/A,N/A,86.5,6.2
98370,poulsbo,washington,Kitsap County,30293,535,77,45,32,41,156,158,3,17.2,26.9,43.7,70738,435300,3.1,N/A,83.9,7.3
98382,sequim,washington,Clallam County,27528,160,70,45,25,23,140,156,2,25.5,39.2,59.9,48228,361600,2,N/A,88.9,5.1
98402,tacoma,washington,Pierce County,6379,6772,77,46,31,41,152,141,3,67.7,90.3,35.2,33299,324800,8,10.8,61.7,9.7
98421,tacoma,washington,Pierce County,1090,163.1,78,46,32,39.6,151.9,140,2.2,N/A,N/A,30.7,0,349600,12.7,8.3,7,69.4
98446,frederickson,washington,Pierce County,10124,921,77,45,32,42,157,141,5,26,35,39.3,64163,338800,4.4,7.1,69.5,7.4
98506,olympia,washington,Thurston County,17862,798,77,45,32,55,163,136,6,31.1,43.3,45.1,60079,333300,4.2,2.4,83.7,5
98531,centralia,washington,Lewis County,25114,184,79,45,34,50,167,136,6,42.5,54.5,36.3,38542,218200,2.2,N/A,75.3,18.4
98546,grapeview,washington,Mason County,3067,116,77,45,32,57,157,136,3,21,28.8,49.6,64053,412600,1.2,N/A,95.8,N/A
98576,rainier,washington,Thurston County,5233,74,78,45,33,49,167,136,6,24.6,30,42.9,57073,310600,1.8,4.9,81.6,6.9
98587,taholah,washington,Grays Harbor County,819,29,70,45,25,100,188,126,2,57.8,66.3,34.3,29000,115500,N/A,N/A,4.2,9.9
98601,amboy,washington,Clark County,3409,50,80,44,36,63,177,142,6,19.6,26.9,32.7,54688,460200,N/A,N/A,95.2,1.5
98613,centerville,washington,Klickitat County,315,3,84,37,47,15,84,200,17,22.2,30.4,51,56875,237900,N/A,N/A,97.1,1.6
98628,klickitat,washington,Klickitat County,369,42,85,39,46,19,103,199,17,37.1,46.8,50.2,32031,163500,4.9,N/A,76.7,N/A
98643,rosburg,washington,Wahkiakum County,446,12,72,48,24,100,188,126,4,8.6,15.2,48.7,51477,258600,N/A,N/A,90.6,3.1
98662,five_corners,washington,Clark County,32614,2533,80,46,34,44,167,142,2,28.5,38.1,37.5,60034,309900,4.4,2.4,80.4,6.8
98682,vancouver,washington,Clark County,56411,1870,80,45,35,44,167,142,3,20.2,43.1,34,59325,317400,5.1,1.9,75,11.1
98814,carlton,washington,Okanogan County,396,3,87,31,56,19,84,197,67,11.8,34.7,60.5,34355,256600,N/A,N/A,100,N/A
98827,loomis,washington,Okanogan County,263,1,82,31,51,15,94,188,57,53.6,59.2,36.7,36332,191900,25.1,N/A,42.6,32.3
98840,okanogan,washington,Okanogan County,4704,11,89,32,57,13,67,191,33,38.7,47.2,39.2,45568,151100,N/A,1.5,69.4,19.6
98851,soap_lake,washington,Grant County,4174,26,87,34,53,8,63,200,23,31.9,38.9,50.9,33481,121800,N/A,1.2,80,15.1
98901,yakima,washington,Yakima County,31334,269,88,37,51,9,74,201,18,54.4,65.3,30.5,35842,194300,N/A,1.6,43.1,51
98930,grandview,washington,Yakima County,16486,347,89,38,51,8,63,201,9,37.1,43.6,28.8,42338,207700,N/A,N/A,21.7,76.2
98941,roslyn,washington,Kittitas County,664,137,80,34,46,29,121,200,84,38.5,47.3,41.4,56932,223900,N/A,N/A,98.2,N/A
98953,zillah,washington,Yakima County,7023,111,88,37,51,8,66,201,16,23.4,29.9,35.7,55721,219700,N/A,N/A,54.9,42
99013,ford,washington,Stevens County,1660,16,84,32,52,19,101,174,44,38,70,42.5,45147,199100,N/A,N/A,53.7,4.7
99026,nine_mile_falls,washington,Spokane County,9739,137,84,33,51,20,111,174,45,20.8,65.2,45.1,70754,314400,N/A,N/A,90.2,2.5
99039,waverly,washington,Spokane County,71,16,83,34,49,18,111,174,39,23.1,30.4,41.1,49000,135200,2.8,N/A,85.9,N/A
99114,colville,washington,Stevens County,12038,17,88,33,55,20,107,174,43,26.6,36,49.6,40921,185400,N/A,N/A,90.1,4.4
99125,endicott,washington,Whitman County,532,2,86,37,49,17,111,173,22,26.3,34.1,50.6,44375,112700,N/A,N/A,97.7,1.3
99137,hunters,washington,Stevens County,414,5,84,32,52,15,86,174,42,18.3,57.3,51.3,38636,133100,N/A,N/A,90.8,4.6
99149,malden,washington,Whitman County,201,77,84,35,49,18,108,174,30,51.4,48.5,50.3,33864,102900,N/A,N/A,98,N/A
99159,odessa,washington,Lincoln County,1612,3,87,35,52,12,85,175,18,24,28.6,52.5,48750,152700,N/A,1.7,84,6.7
99173,springdale,washington,Stevens County,1540,12,84,32,52,18,101,174,44,27.8,27.1,46.7,35762,206400,N/A,N/A,83.2,13.6
99204,spokane,washington,Spokane County,6335,5621,83,33,50,17,116,174,44,50,95.2,31.8,29483,243800,9.2,2.4,78.4,3.7
99224,spokane,washington,Spokane County,20567,176,83,33,50,18,112,174,44,24.9,82.5,38.1,57706,346400,2.8,2.5,84.5,5
99330,eltopia,washington,Franklin County,1347,17,87,38,49,9,78,192,4,30,41.6,18.9,46705,152200,N/A,N/A,36.2,62.7
99346,plymouth,washington,Benton County,442,4,88,40,48,9,77,192,2,13.3,28.1,49.2,34659,271700,N/A,N/A,60.6,32.4
99359,starbuck,washington,Columbia County,142,2,87,38,49,15,95,200,15,22,29.6,64.6,34712,142500,N/A,N/A,89.4,N/A
