City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Lantana,Texas,9503,3919,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,75,232,0,65.7,51.6,8,9,19,38,64.11%,$142794,0.5%,N/A,N/A,$397000,N/A,N/A,21,94.70%,3%,28%,32%,54,34 mins,3.10%,3.30%,62.20%,Denton County,37.10%,57.10%,5.62%,3.85%,85.02%,7.90%,10.7%,Central Standard Time,596,5.6,26.40%,1,N/A,26,20.2%,0.00,18,3,103
Lavon,Texas,2832,1119,Dallas-Fort Worth-Arlington,6465797,95,54,41,40,82,228,1,66.5,52.6,8,7,15,31,32.66%,$75268,0%,N/A,N/A,$257300,N/A,N/A,10,88.70%,5%,38%,37%,64,41 mins,3.20%,3.30%,55.90%,Collin County,38.60%,55.20%,3.49%,14.19%,74.99%,11.10%,11.7%,Central Standard Time,596,5.6,30.80%,17,N/A,30,21.8%,16.03,20,3,29
Lewisville,Texas,103638,2822,Dallas-Fort Worth-Arlington,6465797,96,56,40,38,77,230,1,66.1,52.2,8,16,35,32,34.09%,$58559,7.8%,$1357,881,$344500,1991,$173,25,38.50%,6%,42%,47%,47,26 mins,3.20%,3.30%,11.50%,Denton County,37.10%,57.10%,10.35%,13.65%,65.32%,31.70%,21.7%,Central Standard Time,596,5.6,50.50%,38,N/A,41,18.1%,N/A,N/A,3,N/A
Lincoln Park,Texas,145,890,Dallas-Fort Worth-Arlington,6465797,96,55,41,40,75,230,1,65.8,51.7,11,17,32,48,N/A,$39688,25%,$1452,964,$27800,N/A,N/A,18,30.00%,6%,40%,44%,62,28 mins,3.10%,3.30%,-49.80%,Denton County,37.10%,57.10%,N/A,N/A,100.00%,13.10%,0%,Central Standard Time,596,5.6,46.80%,28,N/A,35,12.5%,0.00,17,3,75
Lipan,Texas,462,435,Dallas-Fort Worth-Arlington,6465797,96,57,39,32,64,230,1,64.4,50.8,9,15,28,31,15.70%,$33929,7%,N/A,N/A,$219100,N/A,N/A,48,55.20%,8%,28%,31%,64,32 mins,3.70%,2.70%,35.50%,Hood County,15.30%,81.40%,N/A,N/A,99.01%,6.30%,1.5%,Central Standard Time,596,5.7,38.70%,25,N/A,30,18.2%,148.62,17,2,0
Little Elm,Texas,39471,2211,Dallas-Fort Worth-Arlington,6465797,96,55,41,39,75,234,1,66,52,8,10,15,32,43.13%,$81866,3.7%,$1566,1007,$387500,2500,$155,12,74.00%,5%,37%,43%,63,35 mins,3.30%,3.30%,77.80%,Denton County,37.10%,57.10%,6.03%,17.94%,64.92%,23.60%,19.1%,Central Standard Time,596,5.6,40.10%,23,N/A,34,19.9%,13.76,17,3,80
Lone Oak,Texas,786,707,Dallas-Fort Worth-Arlington,6465797,95,55,40,44,84,236,1,67.3,53.3,7,18,34,33,16.59%,$41250,6%,N/A,N/A,$95700,N/A,N/A,38,56.80%,14%,39%,34%,64,30 mins,3.70%,3.20%,-10.80%,Hunt County,20.30%,75.80%,N/A,3.29%,90.14%,4.20%,0.7%,Central Standard Time,596,5.6,58.50%,40,N/A,55,20.2%,315.07,20,2,1
Lowry Crossing,Texas,1669,650,Dallas-Fort Worth-Arlington,6465797,95,54,41,41,82,231,1,66.2,52.2,N/A,10,18,46,29.62%,$89615,4.3%,N/A,N/A,$284600,N/A,N/A,27,84.20%,9%,50%,59%,64,34 mins,3.20%,3.30%,-14.20%,Collin County,38.60%,55.20%,1.85%,N/A,94.44%,8.70%,6.3%,Central Standard Time,596,5.6,34.80%,0,N/A,N/A,14.7%,0.00,20,3,13
Mansfield,Texas,65033,1775,Dallas-Fort Worth-Arlington,6465797,96,57,39,39,73,229,1,66.1,52.6,8,11,23,36,42.26%,$89774,2.8%,$1503,929,$400000,2649,$151,16,72.50%,5%,37%,42%,48,29 mins,3.20%,2.70%,27.70%,Tarrant County,43.10%,51.70%,4.55%,18.73%,67.95%,16.40%,10.1%,Central Standard Time,596,5.7,37.90%,25,N/A,36,19.7%,9.71,20,5,131
Maypearl,Texas,809,999,Dallas-Fort Worth-Arlington,6465797,96,57,39,39,79,234,0,65.8,52.5,8,16,31,32,7.55%,$60060,9.2%,N/A,N/A,$199400,N/A,N/A,38,48.00%,7%,42%,43%,65,32 mins,3.30%,3.30%,-12.60%,Ellis County,25.40%,70.10%,4.05%,3.84%,88.59%,14.60%,6.7%,Central Standard Time,596,5.5,43.80%,33,N/A,N/A,19.1%,20.02,21,4,47
McKinney,Texas,164760,2462,Dallas-Fort Worth-Arlington,6465797,94,54,40,41,80,229,2,66.4,52.2,8,10,26,35,47.39%,$82988,5.6%,$1500,937,$472500,2812,$168,14,62.30%,3%,38%,46%,61,29 mins,3.50%,3.30%,38.90%,Collin County,38.60%,55.20%,8.43%,11.87%,74.62%,18.40%,15.2%,Central Standard Time,596,5.6,39.70%,27,N/A,43,19.9%,4.82,17,3,61
McLendon-Chisholm,Texas,2275,239,Dallas-Fort Worth-Arlington,6465797,95,56,39,40,81,228,1,66.6,52.8,N/A,10,18,45,43.50%,$118750,1.9%,$1643,972,$466200,N/A,N/A,14,94.20%,6%,35%,36%,61,35 mins,3.20%,3.30%,21.90%,Rockwall County,24.00%,70.80%,1.10%,N/A,95.67%,6.90%,2.9%,Central Standard Time,596,5.4,33.60%,3,N/A,26,19.7%,0.00,23,3,24
Melissa,Texas,7682,671,Dallas-Fort Worth-Arlington,6465797,95,54,41,42,74,228,1,66.5,52.2,8,8,20,36,33.12%,$102591,0%,$1173,921,$406900,2543,$160,11,90.40%,6%,37%,46%,59,30 mins,3.20%,3.30%,84.50%,Collin County,38.60%,55.20%,2.73%,4.92%,89.32%,11.70%,5.4%,Central Standard Time,596,5.6,39.00%,31,N/A,37,18.7%,20.71,19,3,2
Mesquite,Texas,144118,3050,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,77,233,1,66.3,52.7,8,22,56,32,17.84%,$49837,38.2%,$1079,825,$245000,1570,$156,34,55.10%,9%,57%,52%,53,31 mins,3.50%,3.30%,6.00%,Dallas County,60.20%,34.30%,2.80%,26.03%,62.81%,38.90%,55.6%,Central Standard Time,596,5.7,52.30%,35,N/A,42,12.1%,10.25,22,3,83
Midlothian,Texas,22615,425,Dallas-Fort Worth-Arlington,6465797,95,57,38,39,80,230,0,65.6,52.4,8,9,24,33,32.65%,$72126,4.5%,$1292,947,$437000,2526,$173,17,78.50%,5%,39%,44%,61,32 mins,3.30%,3.30%,36.30%,Ellis County,25.40%,70.10%,N/A,5.01%,88.40%,14.10%,4.1%,Central Standard Time,596,5.5,34.90%,13,N/A,30,18.1%,24.96,21,4,127
Milford,Texas,717,291,Dallas-Fort Worth-Arlington,6465797,96,58,38,39,73,236,0,66,52.9,8,18,21,36,6.91%,$32656,8.2%,N/A,N/A,$106000,N/A,N/A,46,46.30%,6%,42%,44%,66,29 mins,3.30%,3.30%,18.70%,Ellis County,25.40%,70.10%,N/A,21.87%,72.38%,17.40%,2.9%,Central Standard Time,596,5.5,50.40%,15,N/A,31,14.3%,204.40,21,3,31
Millsap,Texas,313,213,Dallas-Fort Worth-Arlington,6465797,95,57,38,33,69,235,1,64.8,50.9,9,17,31,45,13.33%,$51875,9.2%,N/A,N/A,$499000,2114,$236,39,67.90%,9%,41%,43%,60,31 mins,3.10%,2.60%,-0.60%,Parker County,14.70%,81.80%,N/A,N/A,96.89%,19.50%,2.3%,Central Standard Time,596,5.5,46.30%,13,N/A,31,15.0%,227.27,17,2,23
Mobile City,Texas,215,14333,Dallas-Fort Worth-Arlington,6465797,96,55,41,40,82,233,1,66.6,52.8,N/A,24,44,31,2.67%,$27500,46.9%,$1295,889,$22400,N/A,N/A,24,2.10%,5%,34%,34%,61,33 mins,3.20%,3.30%,65.40%,Rockwall County,24.00%,70.80%,N/A,N/A,100.00%,77.20%,29.1%,Central Standard Time,596,5.4,64.40%,8,N/A,28,N/A,0.00,22,3,40
Murphy,Texas,20361,3583,Dallas-Fort Worth-Arlington,6465797,96,55,41,40,87,234,1,66.1,52.4,8,7,14,37,56.29%,$121360,3.5%,N/A,N/A,$394700,N/A,N/A,13,83.90%,5%,34%,43%,63,33 mins,3.20%,3.30%,33.40%,Collin County,38.60%,55.20%,23.33%,15.73%,56.73%,6.70%,29.8%,Central Standard Time,596,5.6,30.50%,15,N/A,33,18.0%,0.00,20,3,76
Nevada,Texas,1007,422,Dallas-Fort Worth-Arlington,6465797,96,56,40,40,85,231,1,66.7,52.7,8,13,24,36,30.08%,$67031,13.1%,N/A,N/A,$229500,N/A,N/A,18,88.40%,5%,36%,43%,64,40 mins,3.20%,3.30%,2.70%,Collin County,38.60%,55.20%,N/A,1.39%,91.68%,18.40%,7.9%,Central Standard Time,596,5.6,35.50%,23,N/A,28,19.2%,210.00,21,3,3
New Hope,Texas,665,464,Dallas-Fort Worth-Arlington,6465797,95,54,41,41,78,230,2,66.2,52.2,N/A,13,23,48,32.45%,$80735,10.5%,$1468,937,$224900,N/A,N/A,32,88.50%,5%,37%,43%,63,28 mins,3.20%,3.30%,-27.80%,Collin County,38.60%,55.20%,N/A,N/A,96.79%,7.70%,14.5%,Central Standard Time,596,5.6,36.80%,0,N/A,20,15.0%,0.00,19,3,4
Newark,Texas,1276,1426,Dallas-Fort Worth-Arlington,6465797,97,57,40,38,76,233,2,64.2,50.4,8,17,32,33,11.09%,$56447,18%,N/A,N/A,$224500,N/A,N/A,27,59.30%,13%,41%,42%,39,38 mins,3.70%,2.60%,-13.40%,Wise County,13.80%,83.40%,N/A,N/A,92.48%,32.40%,15.5%,Central Standard Time,596,5.6,42.60%,21,N/A,31,15.0%,N/A,N/A,2,N/A
Neylandville,Texas,42,133,Dallas-Fort Worth-Arlington,6465797,96,56,40,45,73,228,1,67,52.9,N/A,21,39,59,N/A,$26458,13.3%,$795,810,$94500,N/A,N/A,45,28.20%,12%,37%,32%,64,30 mins,3.70%,3.20%,-47.50%,Hunt County,20.30%,75.80%,N/A,31.73%,12.50%,N/A,0%,Central Standard Time,596,5.6,33.30%,0,N/A,26,17.5%,0.00,19,3,1
North Richland Hills,Texas,69039,3808,Dallas-Fort Worth-Arlington,6465797,95,56,39,38,78,228,1,66.1,52.3,8,16,33,37,33.54%,$62927,6.1%,$1273,919,$344000,2035,$169,32,59.20%,6%,44%,50%,43,26 mins,3.10%,2.70%,11.40%,Tarrant County,43.10%,51.70%,4.44%,6.80%,79.40%,17.30%,10.3%,Central Standard Time,596,5.7,44.80%,33,N/A,44,17.9%,7.51,20,4,132
Northlake,Texas,2288,136,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,77,235,1,65.8,51.7,N/A,14,37,30,43.51%,$61774,6%,N/A,N/A,$447200,N/A,N/A,12,33.80%,6%,40%,46%,42,29 mins,3.10%,3.30%,67.90%,Denton County,37.10%,57.10%,3.08%,5.06%,86.10%,10.40%,4.4%,Central Standard Time,596,5.6,53.60%,0,N/A,25,16.9%,0.00,20,3,111
Oak Leaf,Texas,1551,656,Dallas-Fort Worth-Arlington,6465797,95,57,38,40,76,236,0,66.1,52.7,8,10,18,45,32.74%,$97917,1%,$1109,861,$275100,N/A,N/A,29,91.30%,4%,44%,47%,59,36 mins,3.30%,3.30%,34.50%,Ellis County,25.40%,70.10%,1.18%,20.58%,68.75%,12.20%,7%,Central Standard Time,596,5.5,36.40%,8,N/A,N/A,16.3%,0.00,23,3,114
Oak Point,Texas,3503,620,Dallas-Fort Worth-Arlington,6465797,96,55,41,39,75,236,1,65.8,51.7,8,11,23,39,38.01%,$90000,6.2%,$1566,1007,$253500,N/A,N/A,17,86.90%,6%,39%,43%,63,40 mins,3.10%,3.30%,33.10%,Denton County,37.10%,57.10%,2.79%,8.37%,83.02%,14.80%,8.5%,Central Standard Time,596,5.6,27.10%,0,N/A,25,20.1%,0.00,17,3,81
Oak Ridge (Kaufman Cnty),Texas,543,176,Dallas-Fort Worth-Arlington,6465797,96,56,40,41,70,232,1,N/A,N/A,N/A,13,24,40,N/A,$70000,N/A,N/A,N/A,$216700,N/A,N/A,22,91.30%,7%,51%,42%,60,34 mins,3.50%,3.20%,-18.80%,Kaufman County,24.90%,71.70%,N/A,N/A,N/A,12.50%,N/A,Central Standard Time,596,5.5,42.10%,0,N/A,27,N/A,N/A,N/A,2,N/A
Oak Trail Shores,Texas,3233,1274,Dallas-Fort Worth-Arlington,6465797,97,58,39,35,73,235,0,64.6,51.2,N/A,22,45,31,6.43%,$31296,12.4%,$1167,849,$61400,N/A,N/A,31,60.20%,8%,29%,33%,59,32 mins,3.70%,2.70%,31.80%,Hood County,15.30%,81.40%,N/A,N/A,96.42%,30.70%,4%,Central Standard Time,596,5.7,49.60%,0,N/A,34,13.5%,0.00,18,3,14
Palmer,Texas,2257,752,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,74,236,1,66.3,52.8,8,12,26,28,9.56%,$47212,8.3%,N/A,N/A,$132100,N/A,N/A,34,64.90%,7%,43%,44%,63,28 mins,3.30%,3.30%,13.10%,Ellis County,25.40%,70.10%,N/A,2.46%,84.82%,39.20%,8.3%,Central Standard Time,596,5.5,44.60%,17,N/A,33,18.6%,32.48,24,3,20
Paloma Creek,Texas,4123,8963,Dallas-Fort Worth-Arlington,6465797,96,55,41,40,75,232,1,65.8,51.7,N/A,13,27,30,32.84%,$76337,5.4%,$1452,964,$229000,N/A,N/A,12,66.40%,6%,41%,45%,63,28 mins,3.10%,3.30%,58.80%,Denton County,37.10%,57.10%,1.03%,24.35%,68.77%,12.10%,0.8%,Central Standard Time,596,5.6,29.40%,44,N/A,43,19.4%,0.00,17,3,73
Paloma Creek South,Texas,6406,5072,Dallas-Fort Worth-Arlington,6465797,96,55,41,39,75,232,1,65.8,51.7,N/A,15,31,34,49.54%,$115042,7.1%,$1566,1007,$284500,N/A,N/A,8,84.00%,6%,41%,46%,63,38 mins,3.10%,3.30%,204.00%,Denton County,37.10%,57.10%,2.93%,20.34%,68.22%,7.60%,11.3%,Central Standard Time,596,5.6,48.50%,22,N/A,39,21.3%,0.00,17,3,77
Pantego,Texas,2501,2514,Dallas-Fort Worth-Arlington,6465797,95,57,38,40,77,231,1,66,52.3,8,35,62,52,41.32%,$70000,4.8%,N/A,N/A,$251700,N/A,N/A,44,61.60%,7%,38%,46%,44,28 mins,3.50%,2.70%,-2.20%,Tarrant County,43.10%,51.70%,5.22%,4.58%,86.61%,10.90%,8.8%,Central Standard Time,596,5.7,43.00%,45,N/A,42,17.1%,0.00,20,4,146
Paradise,Texas,544,271,Dallas-Fort Worth-Arlington,6465797,95,56,39,37,72,228,2,64.3,50.4,9,17,32,34,10.54%,$47045,9.2%,N/A,N/A,$330000,1341,$246,48,65.00%,11%,41%,44%,53,33 mins,3.70%,2.60%,3.20%,Wise County,13.80%,83.40%,N/A,N/A,96.35%,24.30%,11.4%,Central Standard Time,596,5.6,44.30%,25,N/A,34,17.0%,244.82,17,3,32
Parker,Texas,4388,517,Dallas-Fort Worth-Arlington,6465797,95,54,41,41,85,231,1,66.2,52.2,9,7,13,36,N/A,$151420,4.6%,N/A,N/A,$550300,N/A,N/A,17,84.90%,8%,31%,32%,63,31 mins,3.20%,3.30%,25.40%,Collin County,38.60%,55.20%,15.80%,4.21%,73.42%,23.30%,14.6%,Central Standard Time,596,5.6,26.40%,1,N/A,25,18.7%,0.00,20,3,73
Pecan Acres,Texas,5780,306,Dallas-Fort Worth-Arlington,6465797,96,56,40,38,78,228,2,65.4,51.5,N/A,13,26,38,36.95%,$105547,6%,N/A,N/A,$485900,N/A,N/A,15,82.20%,3%,30%,30%,33,38 mins,3.50%,2.70%,66.90%,Tarrant County,43.10%,51.70%,1.06%,N/A,97.00%,11.80%,3%,Central Standard Time,596,5.6,34.60%,0,N/A,25,14.9%,0.00,18,4,49
Pecan Hill,Texas,758,356,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,74,229,1,66.1,52.7,N/A,14,26,44,13.61%,$55893,7%,$1109,861,$203400,N/A,N/A,30,84.40%,7%,42%,45%,58,29 mins,3.30%,3.30%,28.90%,Ellis County,25.40%,70.10%,N/A,5.08%,82.33%,16.40%,5.1%,Central Standard Time,596,5.5,38.80%,0,N/A,25,17.8%,0.00,23,3,108
Pecan Plantation,Texas,5491,740,Dallas-Fort Worth-Arlington,6465797,97,58,39,34,70,231,0,64.9,51.7,9,11,23,64,41.97%,$85000,3.8%,$1512,1002,$247100,N/A,N/A,21,93.80%,8%,29%,33%,48,32 mins,3.70%,2.70%,5.00%,Hood County,15.30%,81.40%,1.01%,N/A,95.60%,1.80%,2.2%,Central Standard Time,596,5.7,26.20%,2,N/A,26,14.1%,N/A,N/A,3,N/A
Pelican Bay,Texas,1654,2469,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,79,234,2,66,52.3,8,16,17,35,6.40%,$30833,29.5%,$1107,856,$62800,N/A,N/A,29,53.10%,7%,43%,45%,31,27 mins,3.50%,2.70%,6.00%,Tarrant County,43.10%,51.70%,N/A,N/A,96.28%,12.10%,0.7%,Central Standard Time,596,5.7,56.40%,1,N/A,29,20.9%,0.00,17,4,44
Pilot Point,Texas,4246,1053,Dallas-Fort Worth-Arlington,6465797,96,55,41,41,66,229,2,65.8,51.2,8,13,19,38,21.63%,$50666,10.5%,N/A,N/A,$199900,N/A,N/A,43,54.10%,10%,53%,44%,60,28 mins,3.10%,3.30%,10.30%,Denton County,37.10%,57.10%,N/A,4.31%,90.24%,34.20%,9.6%,Central Standard Time,596,5.6,50.50%,47,N/A,62,18.6%,30.76,16,3,4
Plano,Texas,281566,3929,Dallas-Fort Worth-Arlington,6465797,95,55,40,41,80,229,2,66,52.2,8,13,29,38,57.21%,$82944,5%,$1549,935,$451000,2519,$179,26,55.70%,5%,40%,50%,55,26 mins,3.10%,3.30%,9.90%,Collin County,38.60%,55.20%,21.20%,8.57%,65.14%,14.50%,26.6%,Central Standard Time,596,5.6,41.10%,39,17,55,17.1%,3.84,18,3,79
Ponder,Texas,1670,523,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,73,232,1,65.1,51,8,11,20,35,29.31%,$86917,2%,N/A,N/A,$224500,N/A,N/A,16,84.10%,9%,40%,39%,44,32 mins,3.10%,3.30%,13.10%,Denton County,37.10%,57.10%,N/A,8.65%,81.85%,13.10%,4.2%,Central Standard Time,596,5.6,47.30%,0,N/A,25,20.8%,70.24,20,3,54
Post Oak Bend City,Texas,421,208,Dallas-Fort Worth-Arlington,6465797,95,56,39,40,67,235,1,67.1,53.3,N/A,12,22,44,22.26%,$86429,0%,$1049,768,$290500,N/A,N/A,26,73.10%,7%,48%,43%,63,34 mins,3.50%,3.20%,-24.60%,Kaufman County,24.90%,71.70%,N/A,10.09%,89.46%,N/A,0%,Central Standard Time,596,5.5,28.40%,0,N/A,30,15.1%,0.00,26,2,1
Princeton,Texas,8947,941,Dallas-Fort Worth-Arlington,6465797,95,54,41,41,83,236,1,66.4,52.4,8,19,25,32,25.23%,$43681,9.4%,$1850,1633,$220900,N/A,N/A,15,62.00%,5%,42%,45%,64,32 mins,3.20%,3.30%,42.00%,Collin County,38.60%,55.20%,2.18%,11.62%,78.47%,23.70%,12.6%,Central Standard Time,596,5.6,40.90%,65,N/A,50,20.4%,89.78,19,3,2
Prosper,Texas,17107,680,Dallas-Fort Worth-Arlington,6465797,95,54,41,41,75,228,1,65.8,51.5,8,11,21,34,56.98%,$111641,2.4%,$1754,1051,$681500,3140,$217,10,80.90%,5%,37%,43%,63,34 mins,3.20%,3.30%,109.30%,Collin County,38.60%,55.20%,4.90%,7.31%,83.35%,11.10%,8%,Central Standard Time,596,5.6,28.80%,35,N/A,N/A,20.2%,5.02,16,3,62
Providence Village,Texas,6548,4314,Dallas-Fort Worth-Arlington,6465797,96,55,41,40,75,228,1,65.9,51.7,N/A,13,27,30,37.49%,$85743,6.7%,$1452,964,$240000,N/A,N/A,11,72.40%,6%,39%,46%,63,39 mins,3.10%,3.30%,0.00%,Denton County,37.10%,57.10%,1.69%,11.23%,82.65%,20.90%,4.8%,Central Standard Time,596,4,N/A,30,N/A,40,21.0%,N/A,N/A,3,N/A
Quinlan,Texas,1792,1386,Dallas-Fort Worth-Arlington,6465797,96,55,41,44,93,230,1,67,52.9,7,16,70,35,14.89%,$38194,22.1%,N/A,N/A,$89700,N/A,N/A,43,56.60%,12%,37%,32%,65,34 mins,3.70%,3.20%,28.10%,Hunt County,20.30%,75.80%,1.67%,1.28%,90.32%,17.90%,3.1%,Central Standard Time,596,5.6,52.60%,46,N/A,N/A,16.4%,749.26,22,2,1
Red Oak,Texas,11993,789,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,76,231,0,66.1,52.7,8,10,43,36,23.91%,$67132,6.3%,$1109,861,$279900,2221,$126,21,62.00%,8%,45%,44%,57,30 mins,3.30%,3.30%,20.80%,Ellis County,25.40%,70.10%,N/A,32.85%,57.22%,24.70%,8.3%,Central Standard Time,596,5.5,43.70%,54,N/A,38,21.2%,58.14,22,3,107
Rendon,Texas,13415,543,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,75,235,1,66,52.3,N/A,15,33,41,29.35%,$66784,4.1%,$1111,846,$248800,N/A,N/A,26,70.40%,5%,39%,45%,40,27 mins,3.50%,2.70%,8.90%,Tarrant County,43.10%,51.70%,N/A,5.46%,87.90%,14.90%,7.9%,Central Standard Time,596,5.7,36.20%,7,N/A,29,17.7%,0.00,19,5,136
Reno (Parker Cnty),Texas,2736,213,Dallas-Fort Worth-Arlington,6465797,96,56,40,37,77,230,2,N/A,N/A,N/A,17,32,35,N/A,$55833,N/A,N/A,N/A,$141100,N/A,N/A,29,57.30%,9%,42%,45%,47,35 mins,3.10%,2.60%,16.20%,Parker County,14.70%,81.80%,N/A,N/A,N/A,8.50%,N/A,Central Standard Time,596,5.5,48.80%,3,N/A,26,N/A,N/A,N/A,3,N/A
Rhome,Texas,1722,375,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,75,232,1,64.3,50.6,8,15,28,35,16.44%,$65000,4.8%,N/A,N/A,$223100,N/A,N/A,17,75.30%,10%,38%,41%,40,36 mins,3.70%,2.60%,-0.20%,Wise County,13.80%,83.40%,N/A,N/A,97.90%,11.80%,4.3%,Central Standard Time,596,5.6,46.70%,31,N/A,N/A,17.6%,194.29,17,3,33
Richland Hills,Texas,8036,2563,Dallas-Fort Worth-Arlington,6465797,95,56,39,38,77,235,2,66.3,52.6,8,12,43,41,22.68%,$51347,4.8%,$1120,884,$186100,N/A,N/A,58,64.70%,8%,59%,59%,41,23 mins,3.50%,2.70%,2.30%,Tarrant County,43.10%,51.70%,2.71%,2.98%,76.84%,23.30%,12.5%,Central Standard Time,596,5.7,50.60%,37,N/A,44,17.1%,0.00,20,4,138
Rio Vista,Texas,1039,986,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,73,229,1,65.9,52.5,9,15,28,29,11.42%,$54250,12.8%,N/A,N/A,$162500,N/A,N/A,30,62.50%,11%,46%,47%,61,36 mins,3.40%,2.60%,16.00%,Johnson County,19.10%,77.00%,N/A,N/A,97.88%,11.60%,2.8%,Central Standard Time,596,5.4,34.80%,28,N/A,35,16.7%,102.97,19,3,43
River Oaks,Texas,7633,3782,Dallas-Fort Worth-Arlington,6465797,96,57,39,36,79,227,2,66,52.3,8,10,29,33,14.89%,$42622,6.5%,$1249,822,$144800,N/A,N/A,65,60.80%,10%,64%,59%,32,22 mins,3.50%,2.70%,3.80%,Tarrant County,43.10%,51.70%,N/A,N/A,80.87%,48.40%,15%,Central Standard Time,596,5.7,51.90%,55,N/A,53,20.3%,0.00,19,4,135
Roanoke,Texas,7442,1126,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,79,233,1,65.8,51.7,8,9,33,36,37.42%,$61010,3.3%,$1476,943,$305800,N/A,N/A,15,56.50%,8%,43%,49%,45,28 mins,3.10%,3.30%,33.40%,Denton County,37.10%,57.10%,6.94%,3.96%,80.36%,18.40%,10%,Central Standard Time,596,5.6,40.50%,59,N/A,45,19.1%,N/A,N/A,3,N/A
Rockwall,Texas,42316,1442,Dallas-Fort Worth-Arlington,6465797,96,56,40,40,81,236,1,66.4,52.7,8,10,28,37,42.58%,$86627,4.5%,$1468,930,$375000,2218,$169,16,73.10%,5%,37%,39%,55,32 mins,3.30%,3.30%,20.60%,Rockwall County,24.00%,70.80%,3.12%,6.11%,85.28%,16.50%,9.1%,Central Standard Time,596,5.4,39.90%,25,N/A,30,19.3%,4.36,22,3,54
Rosser,Texas,278,145,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,69,230,1,66.9,53.1,7,21,38,42,7.25%,$48750,12%,N/A,N/A,$91000,N/A,N/A,40,55.10%,7%,48%,44%,64,34 mins,3.50%,3.20%,-37.50%,Kaufman County,24.90%,71.70%,N/A,10.53%,75.09%,15.80%,5.6%,Central Standard Time,596,5.5,62.00%,7,N/A,25,16.4%,24.69,26,3,5
Rowlett,Texas,60357,2889,Dallas-Fort Worth-Arlington,6465797,96,56,40,40,86,230,1,66.2,52.5,8,15,24,38,35.55%,$83442,4.7%,$1493,890,$367500,2552,$144,24,83.30%,5%,40%,48%,63,31 mins,3.50%,3.30%,12.20%,Dallas County,60.20%,34.30%,7.44%,17.53%,69.55%,20.70%,15.7%,Central Standard Time,596,5.7,38.50%,18,13,33,18.6%,10.68,21,3,76
Royse City,Texas,11114,653,Dallas-Fort Worth-Arlington,6465797,96,56,40,41,81,228,1,66.9,52.9,8,12,18,30,24.95%,$66619,6.1%,$1440,1074,$372000,2125,$175,14,71.40%,8%,40%,38%,62,34 mins,3.20%,3.30%,34.90%,Rockwall County,24.00%,70.80%,N/A,10.47%,82.44%,16.60%,6.4%,Central Standard Time,596,5.4,42.40%,54,N/A,48,17.9%,N/A,N/A,3,N/A
Runaway Bay,Texas,1880,747,Dallas-Fort Worth-Arlington,6465797,94,55,39,36,71,237,2,64.2,50.4,9,6,10,47,26.86%,$79044,2.8%,N/A,N/A,$178600,N/A,N/A,31,65.10%,11%,39%,38%,61,29 mins,3.70%,2.60%,15.60%,Wise County,13.80%,83.40%,N/A,N/A,93.93%,13.00%,2.6%,Central Standard Time,596,5.6,31.70%,1,N/A,19,16.7%,0.00,17,2,32
Sachse,Texas,24303,2488,Dallas-Fort Worth-Arlington,6465797,96,55,41,40,87,233,1,66.1,52.3,8,7,20,37,34.08%,$91543,2.7%,$1573,1032,$296100,N/A,N/A,16,84.10%,5%,40%,44%,62,31 mins,3.60%,3.30%,32.10%,Dallas County,60.20%,34.30%,14.50%,10.01%,68.72%,16.60%,19.4%,Central Standard Time,596,5.7,36.10%,19,N/A,32,19.0%,5.05,20,3,77
