City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
North Johns,Alabama,198,975,Birmingham-Hoover,1091921,91,54,37,58,115,210,0,67.7,52,6,31,53,34,4.31%,$39375,10.3%,N/A,N/A,$82600,N/A,N/A,46,58.70%,8%,25%,11%,36,23 mins,2.90%,2.00%,-18.90%,Jefferson County,51.60%,44.30%,N/A,37.06%,61.54%,N/A,0%,Central Standard Time,618,5.2,55.60%,1,N/A,4,12.5%,0.00,N/A,3,31
Oakman,Alabama,657,213,Birmingham-Hoover,1091921,91,53,38,58,104,213,0,66.8,50.7,6,13,31,40,11.08%,$36750,34.5%,N/A,N/A,$76400,N/A,N/A,43,48.90%,11%,38%,34%,50,29 mins,3.20%,2.00%,-4.50%,Walker County,15.30%,82.30%,N/A,18.50%,76.02%,2.40%,0.6%,Central Standard Time,618,5,63.60%,20,N/A,38,14.5%,75.95,33,3,37
Odenville,Alabama,3713,262,Birmingham-Hoover,1091921,90,53,37,56,98,209,1,67.2,51,5,22,21,40,20.81%,$48017,6.1%,N/A,N/A,$158400,N/A,N/A,26,79.90%,7%,20%,14%,54,29 mins,2.70%,2.00%,8.40%,St. Clair County,14.60%,82.40%,N/A,2.05%,96.23%,3.80%,0%,Central Standard Time,618,5.2,34.50%,33,N/A,26,14.5%,151.26,29,3,6
Oneonta,Alabama,6585,418,Birmingham-Hoover,1091921,90,52,38,56,98,213,1,66.9,50.7,5,15,46,39,18.23%,$37078,5.2%,N/A,N/A,$134700,N/A,N/A,41,43.80%,8%,28%,16%,59,29 mins,2.60%,1.90%,2.10%,Blount County,8.40%,89.30%,N/A,6.88%,88.03%,15.60%,5.3%,Central Standard Time,618,5,40.20%,63,N/A,53,15.2%,28.88,N/A,3,5
Parrish,Alabama,934,446,Birmingham-Hoover,1091921,91,53,38,58,105,207,1,66.8,50.7,6,22,71,34,2.75%,$27464,13%,N/A,N/A,$58100,N/A,N/A,50,64.70%,9%,26%,33%,50,29 mins,3.20%,2.00%,6.90%,Walker County,15.30%,82.30%,N/A,24.47%,71.94%,3.30%,0.5%,Central Standard Time,618,5,48.20%,2,N/A,13,13.9%,120.24,31,3,33
Pelham,Alabama,22941,591,Birmingham-Hoover,1091921,91,54,37,56,119,209,1,67.8,52.2,6,11,31,38,39.91%,$68197,4.2%,$1262,1188,$186600,N/A,N/A,21,80.00%,5%,22%,11%,33,27 mins,2.10%,2.00%,12.80%,Shelby County,22.70%,72.10%,1.28%,11.99%,80.25%,13.00%,9.3%,Central Standard Time,618,5,43.00%,13,N/A,16,16.2%,4.14,30,2,12
Pell City,Alabama,13465,541,Birmingham-Hoover,1091921,90,54,36,55,100,209,1,67.2,51,5,25,46,37,18.56%,$40961,14%,$1052,1021,$162100,N/A,N/A,24,50.60%,7%,22%,16%,45,25 mins,2.70%,2.00%,10.10%,St. Clair County,14.60%,82.40%,2.00%,10.68%,86.08%,1.10%,2.3%,Central Standard Time,618,5.2,49.70%,58,N/A,41,17.3%,54.23,28,2,7
Pinson,Alabama,7563,709,Birmingham-Hoover,1091921,90,53,37,55,111,210,1,67.7,52,5,24,45,43,21.07%,$60492,4.1%,N/A,N/A,$179900,1635,$110,34,81.80%,11%,21%,10%,50,33 mins,2.90%,2.00%,5.90%,Jefferson County,51.60%,44.30%,N/A,25.09%,72.80%,4.30%,3.3%,Central Standard Time,618,5.2,43.80%,40,N/A,36,17.6%,47.53,30,3,14
Pleasant Grove,Alabama,10224,1035,Birmingham-Hoover,1091921,91,54,37,57,116,212,1,67.7,52,6,12,25,40,24.34%,$64278,4.5%,$866,956,$140100,N/A,N/A,34,78.90%,7%,22%,11%,41,28 mins,2.90%,2.00%,1.80%,Jefferson County,51.60%,44.30%,N/A,56.78%,42.21%,N/A,0.1%,Central Standard Time,618,5.2,49.10%,28,N/A,17,16.5%,8.87,30,3,38
Ragland,Alabama,1896,113,Birmingham-Hoover,1091921,90,53,37,53,104,211,1,67.2,51,5,12,23,45,5.98%,$38523,13.3%,N/A,N/A,$98000,N/A,N/A,38,54.70%,9%,25%,16%,51,32 mins,2.70%,2.00%,-13.50%,St. Clair County,14.60%,82.40%,N/A,13.98%,83.59%,N/A,0.6%,Central Standard Time,618,5.2,45.50%,30,N/A,21,13.6%,61.00,29,2,7
Riverside,Alabama,2431,281,Birmingham-Hoover,1091921,90,54,36,53,105,214,1,67.2,51,5,15,46,37,17.56%,$62571,9.7%,N/A,N/A,$178000,N/A,N/A,24,61.10%,6%,16%,12%,47,27 mins,2.70%,2.00%,33.00%,St. Clair County,14.60%,82.40%,4.93%,14.63%,77.42%,3.40%,5.6%,Central Standard Time,618,5.2,41.80%,2,N/A,N/A,20.6%,19.51,29,2,7
Rock Creek,Alabama,1338,444,Birmingham-Hoover,1091921,91,54,37,57,117,210,1,67.7,52,N/A,20,34,41,16.92%,$41131,11.7%,$747,974,$113900,N/A,N/A,40,87.30%,3%,21%,8%,37,23 mins,2.90%,2.00%,-17.50%,Jefferson County,51.60%,44.30%,N/A,1.53%,93.24%,N/A,0%,Central Standard Time,618,5.2,33.70%,1,N/A,3,14.5%,0.00,31,3,39
Rosa,Alabama,493,131,Birmingham-Hoover,1091921,90,52,38,56,98,208,1,66.9,50.7,6,21,37,36,13.47%,$43958,11.9%,N/A,N/A,$116600,N/A,N/A,31,72.60%,9%,28%,13%,59,35 mins,2.60%,1.90%,50.30%,Blount County,8.40%,89.30%,N/A,1.16%,98.38%,9.30%,4.8%,Central Standard Time,618,5,41.30%,0,N/A,12,12.1%,0.00,27,3,4
Shelby,Alabama,1413,75,Birmingham-Hoover,1091921,90,55,35,53,109,210,0,67.8,52.2,6,31,53,36,N/A,$38162,24.1%,$1045,1085,$211600,N/A,N/A,44,88.40%,8%,33%,22%,50,28 mins,2.10%,2.00%,-3.70%,Shelby County,22.70%,72.10%,1.69%,15.59%,79.10%,5.40%,0%,Central Standard Time,618,5,46.40%,1,N/A,25,11.9%,113.90,N/A,2,7
Shoal Creek,Alabama,1376,274,Birmingham-Hoover,1091921,91,54,37,57,107,210,1,67.8,52.2,6,17,30,43,66.53%,$116477,2%,$1156,1024,$483200,N/A,N/A,13,76.30%,7%,25%,15%,48,32 mins,2.10%,2.00%,48.30%,Shelby County,22.70%,72.10%,N/A,N/A,90.26%,N/A,1.9%,Central Standard Time,618,5,29.80%,36,0,29,20.6%,0.00,30,3,10
Sipsey,Alabama,422,877,Birmingham-Hoover,1091921,90,52,38,58,105,211,1,66.8,50.7,6,21,65,39,N/A,$26208,14.6%,N/A,N/A,$78300,N/A,N/A,46,63.00%,9%,24%,34%,53,29 mins,3.20%,2.00%,-29.70%,Walker County,15.30%,82.30%,N/A,46.38%,53.35%,4.50%,0.3%,Central Standard Time,618,5,51.50%,13,N/A,27,14.9%,13.35,32,3,31
Smoke Rise,Alabama,2383,411,Birmingham-Hoover,1091921,90,53,37,56,107,211,1,66.9,50.7,N/A,20,33,41,11.97%,$71042,2.1%,N/A,N/A,$187800,N/A,N/A,39,95.50%,10%,26%,10%,52,35 mins,2.60%,1.90%,1.50%,Blount County,8.40%,89.30%,N/A,N/A,100.00%,1.10%,0.6%,Central Standard Time,618,5,32.40%,0,N/A,N/A,14.7%,0.00,31,3,23
Snead,Alabama,710,129,Birmingham-Hoover,1091921,90,51,39,55,98,209,1,66.9,50.7,5,26,80,44,20.00%,$34167,13.4%,N/A,N/A,$119100,N/A,N/A,33,63.20%,9%,27%,14%,60,35 mins,2.60%,1.90%,-41.00%,Blount County,8.40%,89.30%,1.01%,N/A,98.54%,1.70%,1.6%,Central Standard Time,618,5,41.30%,34,N/A,46,14.1%,174.59,26,3,4
Springville,Alabama,4183,470,Birmingham-Hoover,1091921,90,53,37,55,102,209,1,67.2,51,5,20,35,43,N/A,$80865,1.1%,N/A,N/A,$201900,N/A,N/A,22,81.60%,7%,21%,14%,55,29 mins,2.70%,2.00%,8.00%,St. Clair County,14.60%,82.40%,N/A,4.93%,93.42%,N/A,0.3%,Central Standard Time,618,5.2,27.40%,40,N/A,39,17.8%,59.04,27,3,5
Steele,Alabama,1050,156,Birmingham-Hoover,1091921,90,52,38,55,98,206,1,67.2,51,5,10,12,46,9.54%,$33203,21.6%,N/A,N/A,$111400,N/A,N/A,41,73.20%,6%,20%,13%,46,25 mins,2.70%,2.00%,-0.90%,St. Clair County,14.60%,82.40%,N/A,N/A,85.55%,3.10%,2.3%,Central Standard Time,618,5.2,40.70%,4,N/A,N/A,13.1%,112.59,30,2,4
Sterrett,Alabama,934,41,Birmingham-Hoover,1091921,90,54,36,56,106,210,1,67.8,52.2,6,31,52,52,N/A,$51071,10.3%,N/A,N/A,$91000,N/A,N/A,33,81.50%,7%,24%,16%,50,28 mins,2.10%,2.00%,21.00%,Shelby County,22.70%,72.10%,N/A,3.48%,89.66%,N/A,0%,Central Standard Time,618,5,55.80%,6,N/A,22,17.5%,116.14,28,2,8
Sumiton,Alabama,2662,511,Birmingham-Hoover,1091921,90,53,37,57,109,212,1,66.8,50.7,6,15,50,39,8.67%,$44679,9.9%,N/A,N/A,$94900,N/A,N/A,37,57.20%,6%,14%,35%,48,27 mins,3.20%,2.00%,5.20%,Walker County,15.30%,82.30%,N/A,10.48%,88.15%,1.60%,0%,Central Standard Time,618,5,46.90%,37,N/A,32,15.2%,N/A,N/A,2,N/A
Susan Moore,Alabama,646,124,Birmingham-Hoover,1091921,90,51,39,56,99,208,1,66.9,50.7,N/A,26,45,42,11.69%,$42250,18.7%,N/A,N/A,$122500,N/A,N/A,39,71.40%,9%,28%,14%,60,35 mins,2.60%,1.90%,-21.90%,Blount County,8.40%,89.30%,N/A,2.00%,96.11%,21.70%,20.4%,Central Standard Time,618,5,42.30%,9,N/A,29,16.3%,0.00,27,3,4
Sylvan Springs,Alabama,1598,184,Birmingham-Hoover,1091921,91,54,37,56,115,213,1,67.7,52,6,22,38,47,16.85%,$51771,2.4%,N/A,N/A,$137400,N/A,N/A,36,87.80%,6%,22%,10%,39,29 mins,2.90%,2.00%,-4.00%,Jefferson County,51.60%,44.30%,N/A,9.31%,86.98%,N/A,0.8%,Central Standard Time,618,5.2,41.70%,10,N/A,27,17.3%,0.00,31,3,41
Tarrant,Alabama,6238,978,Birmingham-Hoover,1091921,90,53,37,55,106,209,1,67.7,52,6,52,95,39,10.76%,$26740,26%,$581,886,$59000,N/A,N/A,61,41.40%,7%,25%,11%,25,21 mins,2.90%,2.00%,-4.40%,Jefferson County,51.60%,44.30%,N/A,53.06%,34.22%,8.20%,7.4%,Central Standard Time,618,5.2,69.10%,46,N/A,N/A,20.9%,9.36,31,3,22
Thorsby,Alabama,2008,344,Birmingham-Hoover,1091921,90,55,35,56,101,212,0,68,52.7,6,12,12,39,21.40%,$45458,10.5%,N/A,N/A,$128000,N/A,N/A,35,70.60%,5%,19%,14%,49,31 mins,2.70%,1.90%,-10.30%,Chilton County,15.80%,82.10%,N/A,4.48%,91.55%,13.10%,4.4%,Central Standard Time,618,5.6,41.30%,33,N/A,39,14.4%,20.70,34,2,8
Trafford,Alabama,654,268,Birmingham-Hoover,1091921,90,53,37,56,107,207,1,67.7,52,6,6,5,42,11.62%,$30972,12.7%,N/A,N/A,$110500,N/A,N/A,48,58.40%,7%,24%,12%,50,23 mins,2.90%,2.00%,-7.60%,Jefferson County,51.60%,44.30%,N/A,12.63%,84.01%,N/A,0%,Central Standard Time,618,5.2,51.90%,11,N/A,N/A,16.4%,195.38,N/A,3,15
Trussville,Alabama,21145,615,Birmingham-Hoover,1091921,90,53,37,56,103,208,1,67.7,52,5,13,54,39,45.44%,$86518,4.2%,$1055,963,$329900,2259,$146,20,84.70%,5%,20%,14%,46,27 mins,2.90%,2.00%,13.60%,Jefferson County,51.60%,44.30%,N/A,5.95%,88.89%,1.10%,1.6%,Central Standard Time,618,5.2,35.20%,10,N/A,12,16.9%,8.49,30,3,8
Vance,Alabama,1600,157,Birmingham-Hoover,1091921,91,54,37,56,109,207,0,68.3,52.6,6,28,37,30,20.75%,$66176,9%,N/A,N/A,$150800,N/A,N/A,16,75.10%,10%,20%,14%,43,25 mins,3.00%,1.90%,15.60%,Tuscaloosa County,38.40%,57.70%,N/A,10.86%,87.23%,5.60%,2.8%,Central Standard Time,618,5.3,44.60%,15,N/A,16,16.5%,94.41,34,2,16
Vandiver,Alabama,1021,50,Birmingham-Hoover,1091921,91,55,36,55,105,210,1,67.8,52.2,6,27,46,42,26.19%,$42153,17.3%,N/A,N/A,$84500,N/A,N/A,25,60.20%,7%,25%,16%,50,34 mins,2.10%,2.00%,-12.60%,Shelby County,22.70%,72.10%,1.48%,3.58%,91.99%,N/A,1.5%,Central Standard Time,618,5,47.00%,7,N/A,23,14.2%,47.35,29,3,9
Vestavia Hills,Alabama,34003,1712,Birmingham-Hoover,1091921,91,54,37,56,113,208,1,67.7,52,6,10,21,40,69.28%,$81352,2.5%,$1163,1049,$400000,2484,$161,39,71.80%,7%,28%,23%,33,20 mins,1.70%,2.00%,2.10%,Jefferson County,51.60%,44.30%,3.49%,5.00%,88.80%,3.30%,6.8%,Central Standard Time,618,5.2,35.80%,22,N/A,15,16.0%,1.18,28,3,18
Vincent,Alabama,2142,104,Birmingham-Hoover,1091921,91,55,36,54,103,209,1,67.8,52.2,6,28,48,43,N/A,$42917,16.8%,N/A,N/A,$151200,N/A,N/A,26,60.90%,7%,23%,15%,47,32 mins,2.10%,2.00%,11.80%,Shelby County,22.70%,72.10%,N/A,23.93%,73.51%,N/A,0%,Central Standard Time,618,5,51.20%,14,N/A,13,17.8%,74.21,29,2,6
Warrior,Alabama,3213,329,Birmingham-Hoover,1091921,90,53,37,56,107,207,1,67.7,52,6,21,31,47,6.55%,$39127,20.7%,$710,758,$159900,1378,$116,44,66.40%,8%,25%,11%,50,23 mins,2.90%,2.00%,0.90%,Jefferson County,51.60%,44.30%,1.43%,14.56%,84.01%,N/A,1.4%,Central Standard Time,618,5.2,52.60%,43,N/A,24,18.2%,87.66,31,3,23
West Blocton,Alabama,1452,303,Birmingham-Hoover,1091921,91,54,37,57,109,212,0,68.1,52.5,6,62,61,45,7.41%,$36023,16.3%,$619,1047,$86100,N/A,N/A,39,55.90%,8%,26%,14%,46,28 mins,3.00%,2.00%,-10.90%,Bibb County,21.20%,76.40%,N/A,13.23%,86.13%,1.10%,0.5%,Central Standard Time,618,4.9,54.20%,32,N/A,21,13.6%,151.12,34,2,14
West Jefferson,Alabama,493,274,Birmingham-Hoover,1091921,91,53,38,57,115,209,1,67.7,52,N/A,27,46,41,12.34%,$45625,5.7%,N/A,N/A,$100800,N/A,N/A,48,64.80%,8%,24%,12%,41,23 mins,2.90%,2.00%,27.70%,Jefferson County,51.60%,44.30%,N/A,N/A,98.72%,N/A,0.4%,Central Standard Time,618,5.2,45.70%,8,N/A,17,18.3%,0.00,32,3,37
Westover,Alabama,1408,74,Birmingham-Hoover,1091921,91,54,37,56,107,210,1,67.8,52.2,6,22,37,39,31.15%,$61429,7.6%,N/A,N/A,$205000,N/A,N/A,18,78.40%,7%,24%,15%,47,33 mins,2.10%,2.00%,71.30%,Shelby County,22.70%,72.10%,N/A,1.81%,92.89%,5.80%,2.9%,Central Standard Time,618,5,37.50%,5,N/A,24,16.9%,0.00,30,2,10
Wilsonville,Alabama,2104,200,Birmingham-Hoover,1091921,91,55,36,55,110,208,1,67.8,52.2,6,26,45,46,17.07%,$41295,10.7%,N/A,N/A,$203800,N/A,N/A,31,70.10%,8%,27%,20%,48,39 mins,2.10%,2.00%,12.70%,Shelby County,22.70%,72.10%,N/A,8.55%,89.20%,3.40%,0.6%,Central Standard Time,618,5,48.70%,39,N/A,43,15.6%,74.26,30,2,9
Wilton,Alabama,721,753,Birmingham-Hoover,1091921,91,54,37,56,111,214,0,67.8,52.2,6,36,53,41,14.71%,$39464,22.8%,$669,893,$105900,N/A,N/A,45,77.10%,7%,24%,15%,45,28 mins,2.10%,2.00%,-18.20%,Shelby County,22.70%,72.10%,N/A,24.97%,74.10%,1.70%,1.9%,Central Standard Time,618,5,57.10%,6,N/A,19,13.9%,107.78,35,2,10
Woodstock,Alabama,2219,314,Birmingham-Hoover,1091921,91,54,37,57,112,210,0,68.1,52.5,6,11,40,37,11.38%,$53456,6.2%,N/A,N/A,$114100,N/A,N/A,28,75.60%,8%,28%,14%,45,29 mins,3.00%,2.00%,28.70%,Bibb County,21.20%,76.40%,N/A,2.33%,96.10%,6.00%,8%,Central Standard Time,618,4.9,43.80%,3,N/A,14,15.3%,N/A,N/A,2,N/A
