City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Hermantown,Minnesota,9603,280,Duluth,288648,78,20,58,32,123,181,73,53.5,31.3,7,10,54,41,34.37%,$69143,3.6%,N/A,N/A,$248400,N/A,N/A,31,72.90%,1%,20%,17%,83,19 mins,4.10%,1.60%,5.00%,St. Louis County,51.40%,39.70%,N/A,3.36%,92.42%,2.00%,2.5%,Central Standard Time,1417,3.2,42.00%,0,N/A,23,17.4%,0.00,0,0,0
Hibbing,Minnesota,16183,89,Duluth,288648,77,18,59,27,122,180,58,54.1,31.5,7,15,17,40,19.47%,$38112,17%,N/A,N/A,$90400,N/A,N/A,61,60.90%,3%,16%,7%,78,18 mins,4.10%,1.60%,-1.30%,St. Louis County,51.40%,39.70%,1.85%,2.62%,91.28%,1.40%,2.9%,Central Standard Time,1417,3.2,52.10%,60,N/A,N/A,15.4%,3.06,N/A,0,3
Holyoke,Minnesota,207,5,Duluth,288648,80,21,59,31,107,179,56,N/A,N/A,7,6,15,50,N/A,$63250,N/A,N/A,N/A,$170700,N/A,N/A,39,52.30%,6%,27%,20%,74,22 mins,4.20%,1.60%,18.30%,Carlton County,46.50%,44.80%,N/A,N/A,92.76%,1.00%,N/A,Central Standard Time,1417,3.2,35.20%,0,N/A,26,N/A,N/A,N/A,0,N/A
Hoyt Lakes,Minnesota,2086,37,Duluth,288648,77,16,61,29,120,179,63,52.3,29.5,8,8,6,53,13.50%,$49545,5.1%,N/A,N/A,$62600,N/A,N/A,57,85.70%,5%,24%,15%,92,19 mins,4.10%,1.60%,1.00%,St. Louis County,51.40%,39.70%,N/A,N/A,98.65%,N/A,1.1%,Central Standard Time,1417,3.2,39.30%,28,N/A,32,11.8%,5.13,0,0,1
Industrial,Minnesota,797,22,Duluth,288648,78,19,59,31,120,179,71,N/A,N/A,8,7,15,43,N/A,$66094,N/A,N/A,N/A,$201600,N/A,N/A,31,85.80%,5%,23%,14%,88,28 mins,4.10%,1.60%,-1.90%,St. Louis County,51.40%,39.70%,N/A,N/A,97.29%,2.50%,N/A,Central Standard Time,1417,3.2,37.80%,0,N/A,22,N/A,N/A,N/A,0,N/A
Iron Junction,Minnesota,111,137,Duluth,288648,77,18,59,27,119,177,60,53.4,30.8,N/A,7,16,48,N/A,$50417,2.9%,N/A,N/A,$84400,N/A,N/A,58,74.10%,6%,24%,14%,88,19 mins,4.10%,1.60%,30.60%,St. Louis County,51.40%,39.70%,N/A,N/A,100.00%,N/A,0%,Central Standard Time,1417,3.2,33.30%,0,N/A,29,16.4%,0.00,0,0,3
Kabetogama,Minnesota,128,8,Duluth,288648,78,16,62,26,124,179,64,N/A,N/A,N/A,8,19,67,N/A,$45313,N/A,N/A,N/A,$227100,N/A,N/A,57,23.80%,6%,23%,15%,92,19 mins,4.10%,1.60%,-28.50%,St. Louis County,51.40%,39.70%,N/A,N/A,100.00%,N/A,N/A,Central Standard Time,1417,3.2,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A
Kalevala,Minnesota,291,8,Duluth,288648,79,20,59,31,105,179,54,N/A,N/A,N/A,9,20,47,11.47%,$56875,N/A,N/A,N/A,$167500,N/A,N/A,39,44.00%,6%,26%,21%,87,30 mins,4.20%,1.60%,-9.60%,Carlton County,46.50%,44.80%,N/A,N/A,99.65%,N/A,N/A,Central Standard Time,1417,3.2,50.40%,0,N/A,25,N/A,N/A,N/A,0,N/A
Kelsey,Minnesota,143,4,Duluth,288648,77,18,59,27,113,179,67,N/A,N/A,8,7,17,50,N/A,$43333,N/A,N/A,N/A,$102400,N/A,N/A,41,54.40%,5%,23%,15%,91,19 mins,4.10%,1.60%,-10.10%,St. Louis County,51.40%,39.70%,N/A,N/A,98.53%,N/A,N/A,Central Standard Time,1417,3.2,47.10%,0,N/A,N/A,N/A,N/A,N/A,0,N/A
Kettle River,Minnesota,165,427,Duluth,288648,80,20,60,31,105,176,53,54.2,31.8,7,10,22,41,14.93%,$30417,11.4%,N/A,N/A,$108700,N/A,N/A,60,78.80%,6%,27%,20%,87,22 mins,4.20%,1.60%,-15.80%,Carlton County,46.50%,44.80%,N/A,N/A,87.36%,N/A,0%,Central Standard Time,1417,3.2,57.90%,0,N/A,27,25.5%,0.00,0,0,0
Kinney,Minnesota,155,40,Duluth,288648,77,17,60,27,119,179,60,53.4,30.8,8,8,18,51,7.76%,$43500,8.1%,N/A,N/A,$60000,N/A,N/A,78,74.40%,5%,23%,14%,91,19 mins,4.10%,1.60%,18.30%,St. Louis County,51.40%,39.70%,N/A,17.71%,69.27%,1.30%,0%,Central Standard Time,1417,3.2,47.70%,0,N/A,4,11.8%,0.00,0,0,3
Lakeview,Minnesota,219,7,Duluth,288648,78,19,59,29,100,179,60,N/A,N/A,N/A,8,19,37,18.98%,$39000,N/A,N/A,N/A,$203700,N/A,N/A,35,34.20%,6%,27%,20%,87,22 mins,4.20%,1.60%,12.30%,Carlton County,46.50%,44.80%,N/A,N/A,99.51%,N/A,N/A,Central Standard Time,1417,3.2,37.20%,49,N/A,52,N/A,N/A,N/A,0,N/A
Lakewood,Minnesota,2294,82,Duluth,288648,76,21,55,31,122,179,67,N/A,N/A,N/A,6,14,43,N/A,$78350,N/A,N/A,N/A,$269000,N/A,N/A,38,91.60%,5%,23%,15%,86,24 mins,4.10%,1.60%,9.60%,St. Louis County,51.40%,39.70%,N/A,N/A,N/A,2.60%,N/A,Central Standard Time,1417,3.2,38.10%,0,N/A,N/A,N/A,N/A,N/A,0,N/A
Lavell,Minnesota,306,3,Duluth,288648,77,18,59,27,117,179,59,N/A,N/A,N/A,7,15,49,N/A,$54063,N/A,N/A,N/A,$118300,N/A,N/A,40,65.60%,6%,22%,15%,91,19 mins,4.10%,1.60%,-4.70%,St. Louis County,51.40%,39.70%,N/A,N/A,95.62%,N/A,N/A,Central Standard Time,1417,3.2,35.90%,0,N/A,25,N/A,N/A,N/A,0,N/A
Leiding,Minnesota,420,3,Duluth,288648,77,18,59,28,115,179,62,N/A,N/A,7,9,20,54,N/A,$45179,N/A,N/A,N/A,$125500,N/A,N/A,39,42.80%,5%,22%,14%,92,27 mins,4.10%,1.60%,-9.50%,St. Louis County,51.40%,39.70%,N/A,N/A,70.73%,N/A,N/A,Central Standard Time,1417,3.2,45.10%,0,N/A,25,N/A,N/A,N/A,0,N/A
Leonidas,Minnesota,41,31,Duluth,288648,77,17,60,28,120,181,62,53.4,30.8,8,7,17,53,N/A,$16250,6.7%,N/A,N/A,$74100,N/A,N/A,78,80.60%,6%,23%,15%,86,19 mins,4.10%,1.60%,-48.80%,St. Louis County,51.40%,39.70%,N/A,N/A,100.00%,N/A,0%,Central Standard Time,1417,3.2,44.70%,0,N/A,N/A,13.8%,0.00,0,0,4
Linden Grove,Minnesota,140,4,Duluth,288648,77,18,59,28,118,179,62,N/A,N/A,N/A,6,15,45,N/A,$49375,N/A,N/A,N/A,$149400,N/A,N/A,38,56.50%,5%,23%,14%,91,19 mins,4.10%,1.60%,34.60%,St. Louis County,51.40%,39.70%,N/A,N/A,98.32%,N/A,N/A,Central Standard Time,1417,3.2,28.60%,0,N/A,26,N/A,N/A,N/A,0,N/A
Mahnomen CDP,Minnesota,251,198,Duluth,288648,78,20,58,32,120,179,70,N/A,N/A,N/A,13,28,26,N/A,$25341,N/A,N/A,N/A,$156200,N/A,N/A,38,9.10%,5%,24%,15%,90,19 mins,4.10%,1.60%,-25.70%,St. Louis County,51.40%,39.70%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,1417,3.2,73.70%,0,N/A,25,N/A,N/A,N/A,0,N/A
Mahtowa,Minnesota,419,40,Duluth,288648,80,21,59,31,108,179,56,54.2,31.8,7,7,16,36,N/A,$57000,7%,N/A,N/A,$155500,N/A,N/A,48,94.40%,6%,27%,21%,82,26 mins,4.20%,1.60%,25.80%,Carlton County,46.50%,44.80%,1.64%,N/A,98.03%,2.90%,1.6%,Central Standard Time,1417,3.2,39.40%,0,N/A,42,15.8%,0.00,0,0,0
Mahtowa township,Minnesota,660,28,Duluth,288648,80,21,59,31,108,179,56,N/A,N/A,N/A,6,14,40,N/A,$57500,N/A,N/A,N/A,$165000,N/A,N/A,39,86.20%,6%,27%,20%,82,27 mins,4.20%,1.60%,7.10%,Carlton County,46.50%,44.80%,N/A,N/A,N/A,1.80%,N/A,Central Standard Time,1417,3.2,33.70%,0,N/A,26,N/A,0.00,0,0,0
McDavitt,Minnesota,442,6,Duluth,288648,77,18,59,27,115,179,58,N/A,N/A,8,6,13,55,N/A,$59792,N/A,N/A,N/A,$98300,N/A,N/A,42,79.30%,6%,22%,14%,91,34 mins,4.10%,1.60%,8.30%,St. Louis County,51.40%,39.70%,N/A,N/A,96.67%,2.30%,N/A,Central Standard Time,1417,3.2,30.80%,0,N/A,25,N/A,N/A,N/A,0,N/A
McKinley,Minnesota,210,142,Duluth,288648,77,17,60,28,119,178,62,53.4,30.8,8,8,18,30,N/A,$51250,9.3%,N/A,N/A,$69900,N/A,N/A,48,53.10%,5%,22%,14%,90,19 mins,4.10%,1.60%,377.30%,St. Louis County,51.40%,39.70%,N/A,N/A,92.37%,N/A,0.6%,Central Standard Time,1417,3.2,41.30%,0,N/A,N/A,16.8%,0.00,0,0,3
Meadowlands,Minnesota,120,316,Duluth,288648,77,18,59,28,111,179,61,53.4,30.8,8,12,27,55,6.73%,$21875,4.5%,N/A,N/A,$102900,N/A,N/A,38,41.80%,6%,22%,15%,91,19 mins,4.10%,1.60%,0.80%,St. Louis County,51.40%,39.70%,N/A,11.76%,85.29%,N/A,4.2%,Central Standard Time,1417,3.2,66.70%,10,N/A,27,13.3%,98.04,0,0,1
Meadowlands township,Minnesota,296,5,Duluth,288648,77,18,59,28,110,179,61,N/A,N/A,N/A,6,15,49,N/A,$36250,N/A,N/A,N/A,$102300,N/A,N/A,45,74.10%,6%,24%,15%,91,19 mins,4.10%,1.60%,13.00%,St. Louis County,51.40%,39.70%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,1417,3.2,28.90%,0,N/A,23,N/A,0.00,0,0,0
Midway township (St. Louis Cnty),Minnesota,1483,83,Duluth,288648,78,20,58,32,121,179,72,N/A,N/A,N/A,6,14,43,N/A,$69185,N/A,N/A,N/A,$187600,N/A,N/A,52,86.80%,6%,23%,14%,80,18 mins,4.10%,1.60%,4.30%,St. Louis County,51.40%,39.70%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,1417,3.2,37.60%,0,N/A,6,N/A,N/A,N/A,0,N/A
Moose Lake,Minnesota,2815,916,Duluth,288648,80,20,60,31,106,176,52,54.4,31.9,7,29,46,47,9.38%,$36563,3.9%,N/A,N/A,$153200,N/A,N/A,42,41.70%,6%,27%,20%,82,20 mins,4.20%,1.60%,4.40%,Carlton County,46.50%,44.80%,N/A,14.97%,71.37%,3.50%,2.1%,Central Standard Time,1417,3.2,72.60%,46,N/A,53,19.4%,0.00,0,0,0
Moose Lake township (Carlton Cnty),Minnesota,1152,36,Duluth,288648,80,20,60,31,106,179,52,N/A,N/A,N/A,7,17,47,N/A,$60547,N/A,N/A,N/A,$165900,N/A,N/A,36,70.30%,6%,26%,19%,82,22 mins,4.20%,1.60%,20.80%,Carlton County,46.50%,44.80%,N/A,N/A,N/A,1.40%,N/A,Central Standard Time,1417,3.2,40.90%,49,N/A,56,N/A,N/A,N/A,0,N/A
Morcom,Minnesota,51,1,Duluth,288648,77,18,59,28,118,179,62,N/A,N/A,N/A,9,21,56,N/A,$48333,N/A,N/A,N/A,$115500,N/A,N/A,39,32.90%,5%,24%,15%,91,19 mins,4.10%,1.60%,-61.10%,St. Louis County,51.40%,39.70%,N/A,N/A,98.59%,N/A,N/A,Central Standard Time,1417,3.2,59.20%,0,N/A,26,N/A,N/A,N/A,0,N/A
Morse township (St. Louis Cnty),Minnesota,1272,11,Duluth,288648,79,16,63,30,128,179,63,N/A,N/A,N/A,7,15,60,N/A,$52829,N/A,N/A,N/A,$242100,N/A,N/A,38,47.70%,5%,22%,14%,91,20 mins,4.10%,1.60%,0.60%,St. Louis County,51.40%,39.70%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,1417,3.2,33.80%,40,N/A,63,N/A,N/A,N/A,0,N/A
Mountain Iron,Minnesota,2875,42,Duluth,288648,77,17,60,27,119,182,61,52.8,30.3,8,5,5,42,21.26%,$49570,15.5%,N/A,N/A,$126900,N/A,N/A,43,61.30%,6%,20%,22%,86,20 mins,4.10%,1.60%,0.00%,St. Louis County,51.40%,39.70%,2.35%,N/A,95.23%,N/A,1.6%,Central Standard Time,1417,3.2,46.30%,14,N/A,N/A,14.3%,0.00,0,0,4
Ness,Minnesota,67,2,Duluth,288648,78,18,60,29,110,179,63,N/A,N/A,N/A,7,16,50,N/A,$50000,N/A,N/A,N/A,$197300,N/A,N/A,33,42.00%,6%,23%,15%,90,19 mins,4.10%,1.60%,8.10%,St. Louis County,51.40%,39.70%,N/A,N/A,98.80%,1.50%,N/A,Central Standard Time,1417,3.2,52.80%,0,N/A,25,N/A,N/A,N/A,0,N/A
New Independence,Minnesota,296,8,Duluth,288648,77,19,58,30,119,179,71,N/A,N/A,N/A,6,15,40,19.59%,$66042,N/A,N/A,N/A,$155900,N/A,N/A,44,76.50%,6%,23%,14%,88,31 mins,4.10%,1.60%,-8.40%,St. Louis County,51.40%,39.70%,N/A,N/A,97.80%,N/A,N/A,Central Standard Time,1417,3.2,41.80%,0,N/A,13,N/A,N/A,N/A,0,N/A
Normanna,Minnesota,802,22,Duluth,288648,76,21,55,31,123,179,69,N/A,N/A,N/A,5,12,41,N/A,$76635,N/A,N/A,N/A,$225200,N/A,N/A,31,91.70%,6%,23%,14%,90,19 mins,4.10%,1.60%,5.90%,St. Louis County,51.40%,39.70%,N/A,1.87%,94.95%,N/A,N/A,Central Standard Time,1417,3.2,39.70%,0,N/A,25,N/A,N/A,N/A,0,N/A
North Star township (St. Louis Cnty),Minnesota,226,7,Duluth,288648,78,20,58,32,128,179,75,N/A,N/A,N/A,6,13,52,N/A,$91250,N/A,N/A,N/A,$266100,N/A,N/A,34,37.80%,6%,23%,15%,90,19 mins,4.10%,1.60%,6.10%,St. Louis County,51.40%,39.70%,N/A,N/A,N/A,1.80%,N/A,Central Standard Time,1417,3.2,24.20%,0,N/A,25,N/A,N/A,N/A,0,N/A
Northland township (St. Louis Cnty),Minnesota,251,7,Duluth,288648,77,18,59,28,115,179,68,N/A,N/A,N/A,6,15,47,N/A,$91563,N/A,N/A,N/A,$184400,N/A,N/A,50,37.30%,5%,24%,15%,91,19 mins,4.10%,1.60%,83.20%,St. Louis County,51.40%,39.70%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,1417,3.2,45.70%,0,N/A,25,N/A,N/A,N/A,0,N/A
Orr,Minnesota,276,196,Duluth,288648,77,18,59,28,115,180,62,53.4,30.8,7,10,23,36,16.05%,$37500,15.2%,N/A,N/A,$145300,N/A,N/A,43,45.50%,15%,43%,14%,92,25 mins,4.10%,1.60%,-6.40%,St. Louis County,51.40%,39.70%,N/A,N/A,73.86%,3.60%,0.4%,Central Standard Time,1417,3.2,62.00%,20,N/A,12,15.3%,0.00,0,0,1
Owens,Minnesota,232,8,Duluth,288648,77,18,59,28,118,179,62,N/A,N/A,N/A,7,15,54,N/A,$40625,N/A,N/A,N/A,$139900,N/A,N/A,50,77.20%,5%,23%,15%,91,19 mins,4.10%,1.60%,-15.90%,St. Louis County,51.40%,39.70%,N/A,N/A,99.13%,N/A,N/A,Central Standard Time,1417,3.2,35.00%,0,N/A,25,N/A,N/A,N/A,0,N/A
Pequaywan,Minnesota,149,4,Duluth,288648,78,20,58,32,128,179,74,N/A,N/A,N/A,7,15,62,N/A,$65893,N/A,N/A,N/A,$271900,N/A,N/A,52,26.40%,5%,23%,15%,90,19 mins,4.10%,1.60%,-28.00%,St. Louis County,51.40%,39.70%,N/A,N/A,100.00%,N/A,N/A,Central Standard Time,1417,3.2,26.00%,0,N/A,18,N/A,N/A,N/A,0,N/A
Perch Lake,Minnesota,991,29,Duluth,288648,78,20,58,32,120,179,70,N/A,N/A,7,8,18,44,18.13%,$53542,N/A,N/A,N/A,$187800,N/A,N/A,38,60.30%,6%,26%,20%,81,22 mins,4.20%,1.60%,4.80%,Carlton County,46.50%,44.80%,N/A,N/A,64.62%,1.60%,N/A,Central Standard Time,1417,3.2,47.70%,0,N/A,24,N/A,N/A,N/A,0,N/A
Pike,Minnesota,420,13,Duluth,288648,77,17,60,28,119,179,63,N/A,N/A,8,6,13,55,25.00%,$51875,N/A,N/A,N/A,$122300,N/A,N/A,44,75.70%,5%,22%,14%,91,19 mins,4.10%,1.60%,-1.40%,St. Louis County,51.40%,39.70%,N/A,N/A,91.91%,N/A,N/A,Central Standard Time,1417,3.2,26.10%,0,N/A,N/A,N/A,N/A,N/A,0,N/A
Portage,Minnesota,175,1,Duluth,288648,77,18,59,28,115,179,62,N/A,N/A,7,9,21,56,N/A,$37250,N/A,N/A,N/A,$102200,N/A,N/A,38,29.20%,6%,23%,14%,92,19 mins,4.10%,1.60%,-8.40%,St. Louis County,51.40%,39.70%,N/A,N/A,94.30%,N/A,N/A,Central Standard Time,1417,3.2,47.10%,0,N/A,N/A,N/A,N/A,N/A,0,N/A
Prairie Lake,Minnesota,35,1,Duluth,288648,78,19,59,29,100,179,60,N/A,N/A,8,8,19,49,N/A,$41250,N/A,N/A,N/A,$116600,N/A,N/A,39,20.00%,5%,22%,15%,90,19 mins,4.10%,1.60%,16.70%,St. Louis County,51.40%,39.70%,N/A,N/A,100.00%,N/A,N/A,Central Standard Time,1417,3.2,62.90%,0,N/A,25,N/A,N/A,N/A,0,N/A
Proctor,Minnesota,3045,931,Duluth,288648,78,20,58,32,121,176,72,53.9,31.5,7,10,47,46,21.18%,$55777,4.5%,N/A,N/A,$154300,N/A,N/A,56,76.20%,4%,24%,15%,77,19 mins,4.10%,1.60%,1.50%,St. Louis County,51.40%,39.70%,1.58%,N/A,95.86%,3.20%,0.4%,Central Standard Time,1417,3.2,45.80%,27,N/A,51,18.0%,0.00,0,0,0
Sandy,Minnesota,398,13,Duluth,288648,77,17,60,28,119,179,62,N/A,N/A,8,7,15,48,25.75%,$53750,N/A,N/A,N/A,$157800,N/A,N/A,45,84.90%,6%,23%,14%,91,25 mins,4.10%,1.60%,12.80%,St. Louis County,51.40%,39.70%,N/A,N/A,99.44%,N/A,N/A,Central Standard Time,1417,3.2,37.90%,0,N/A,12,N/A,N/A,N/A,0,N/A
Scanlon,Minnesota,1240,1494,Duluth,288648,78,20,58,32,120,180,70,54.2,31.8,7,7,8,38,22.99%,$50982,4.1%,N/A,N/A,$149000,N/A,N/A,58,80.80%,6%,26%,20%,33,22 mins,4.20%,1.60%,35.80%,Carlton County,46.50%,44.80%,N/A,1.10%,92.97%,4.90%,1.6%,Central Standard Time,1417,3.2,56.70%,14,N/A,N/A,17.6%,0.00,0,0,0
Wuori,Minnesota,598,17,Duluth,288648,77,17,60,28,119,179,62,N/A,N/A,N/A,6,13,46,N/A,$66938,N/A,N/A,N/A,$150600,N/A,N/A,41,87.10%,5%,22%,15%,91,21 mins,4.10%,1.60%,12.40%,St. Louis County,51.40%,39.70%,N/A,N/A,97.90%,N/A,N/A,Central Standard Time,1417,3.2,37.80%,0,N/A,24,N/A,N/A,N/A,0,N/A
