City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Clearwater,South Carolina,4657,1111,Augusta-Richmond County,391234,93,56,37,47,104,222,1,67.9,52.4,7,49,77,36,7.87%,$32211,30.7%,N/A,N/A,$149900,1499,$100,38,47.40%,5%,24%,9%,52,24 mins,3.30%,1.60%,9.90%,Aiken County,34.00%,61.50%,N/A,17.54%,79.17%,20.40%,11.2%,Eastern Standard Time,136,4.7,56.90%,22,N/A,34,18.0%,7.79,45,1,16
Edgefield,South Carolina,4738,1129,Augusta-Richmond County,391234,92,54,38,46,105,215,1,66.8,50.8,7,9,19,42,11.00%,$28929,27.6%,N/A,N/A,$251200,2730,$92,44,44.80%,4%,27%,14%,63,25 mins,3.20%,1.60%,-0.20%,Edgefield County,38.60%,58.80%,N/A,53.43%,38.95%,11.00%,7%,Eastern Standard Time,136,5.1,69.10%,39,N/A,35,20.3%,59.07,40,1,21
Gloverville,South Carolina,2730,752,Augusta-Richmond County,391234,93,56,37,47,103,222,1,68.1,52.5,7,38,63,41,11.49%,$24599,31.9%,$1004,1124,$58300,N/A,N/A,43,53.90%,5%,24%,9%,57,24 mins,3.30%,1.60%,-16.50%,Aiken County,34.00%,61.50%,N/A,12.04%,86.88%,N/A,0.6%,Eastern Standard Time,136,4.7,52.00%,16,N/A,29,17.5%,3.06,47,1,16
Graniteville,South Carolina,3348,1012,Augusta-Richmond County,391234,92,55,37,48,103,218,1,67.7,52.2,7,57,85,30,13.36%,$26176,37.9%,$1275,1103,$239100,2061,$116,53,55.40%,5%,25%,10%,59,24 mins,3.30%,1.60%,17.70%,Aiken County,34.00%,61.50%,N/A,21.20%,76.17%,11.10%,3.8%,Eastern Standard Time,136,4.7,56.90%,28,N/A,25,16.7%,180.34,47,1,16
Jackson,South Carolina,1810,519,Augusta-Richmond County,391234,93,56,37,47,97,219,1,68.5,52.9,9,12,27,43,15.06%,$39896,8.7%,N/A,N/A,$124900,1301,$96,51,72.90%,5%,25%,9%,58,30 mins,3.30%,1.60%,12.30%,Aiken County,34.00%,61.50%,N/A,13.09%,82.13%,3.50%,2.7%,Eastern Standard Time,136,4.7,50.70%,18,N/A,32,17.4%,88.83,47,1,12
Johnston,South Carolina,2476,935,Augusta-Richmond County,391234,92,54,38,46,105,218,1,66.4,50.6,7,27,35,36,12.57%,$30897,20.7%,N/A,N/A,$140000,1458,$96,47,46.70%,5%,31%,12%,65,26 mins,3.20%,1.60%,0.20%,Edgefield County,38.60%,58.80%,N/A,63.10%,33.74%,2.10%,5%,Eastern Standard Time,136,5.1,59.10%,41,N/A,45,18.1%,148.39,43,1,10
Langley,South Carolina,1117,983,Augusta-Richmond County,391234,93,56,37,47,104,218,1,68.2,52.4,7,41,67,43,4.12%,$27155,38.6%,$1004,1124,$43400,N/A,N/A,59,52.10%,5%,24%,10%,56,24 mins,3.30%,1.60%,-22.40%,Aiken County,34.00%,61.50%,N/A,6.95%,90.83%,N/A,1.1%,Eastern Standard Time,136,4.7,55.40%,16,N/A,N/A,16.3%,7.52,47,1,16
Monetta,South Carolina,203,275,Augusta-Richmond County,391234,91,54,37,47,104,219,1,67,51.4,7,42,68,44,12.36%,$32813,28.8%,N/A,N/A,$55500,N/A,N/A,44,50.90%,5%,25%,9%,65,24 mins,3.30%,1.60%,-17.80%,Aiken County,34.00%,61.50%,N/A,36.82%,63.18%,2.50%,2.4%,Eastern Standard Time,136,4.7,66.50%,1,N/A,N/A,14.2%,323.74,45,2,6
Murphys Estates,South Carolina,1423,693,Augusta-Richmond County,391234,93,55,38,48,100,218,0,66.8,51,N/A,36,60,35,10.21%,$41675,26.4%,$1285,1073,$91600,N/A,N/A,24,70.10%,6%,30%,15%,57,25 mins,3.20%,1.60%,-36.90%,Edgefield County,38.60%,58.80%,N/A,13.89%,84.03%,4.80%,0%,Eastern Standard Time,136,5.1,54.00%,2,N/A,23,18.0%,0.00,43,1,22
New Ellenton,South Carolina,2387,538,Augusta-Richmond County,391234,93,57,36,48,103,220,1,68.5,52.9,7,36,42,37,15.38%,$33665,22.8%,N/A,N/A,$124900,1076,$116,44,59.70%,5%,25%,9%,59,24 mins,3.30%,1.60%,9.90%,Aiken County,34.00%,61.50%,N/A,47.68%,51.45%,3.40%,1.6%,Eastern Standard Time,136,4.7,61.20%,34,N/A,N/A,15.6%,18.74,51,2,10
North Augusta,South Carolina,22268,1086,Augusta-Richmond County,391234,93,55,38,48,103,217,1,67.6,51.9,7,10,56,39,36.75%,$50771,11.2%,$1030,927,$200000,1626,$123,36,59.70%,3%,24%,10%,45,22 mins,3.30%,1.60%,8.40%,Aiken County,34.00%,61.50%,N/A,18.59%,76.79%,6.90%,5.5%,Eastern Standard Time,136,4.7,47.40%,22,N/A,34,15.6%,45.04,42,1,19
Perry,South Carolina,255,219,Augusta-Richmond County,391234,91,57,34,48,100,216,0,68,52.3,7,6,5,27,17.08%,$21500,54.9%,N/A,N/A,$72200,N/A,N/A,40,38.90%,5%,25%,10%,63,38 mins,3.30%,1.60%,84.80%,Aiken County,34.00%,61.50%,N/A,41.04%,57.08%,N/A,1%,Eastern Standard Time,136,4.7,72.60%,3,N/A,N/A,22.2%,52.91,52,2,8
Salley,South Carolina,235,313,Augusta-Richmond County,391234,91,57,34,47,101,219,0,68.3,52.4,N/A,6,17,46,16.84%,$21875,21.7%,N/A,N/A,$72400,N/A,N/A,50,39.20%,5%,24%,9%,63,24 mins,3.30%,1.60%,-27.20%,Aiken County,34.00%,61.50%,N/A,57.49%,35.89%,N/A,7.8%,Eastern Standard Time,136,4.7,43.80%,0,N/A,25,25.6%,400.00,53,2,7
Trenton,South Carolina,305,242,Augusta-Richmond County,391234,92,54,38,47,104,219,1,66.6,50.9,7,36,62,37,29.19%,$44000,22.5%,N/A,N/A,$190000,1472,$129,60,50.00%,7%,34%,18%,63,25 mins,3.20%,1.60%,94.30%,Edgefield County,38.60%,58.80%,N/A,43.96%,55.37%,N/A,0%,Eastern Standard Time,136,5.1,40.60%,6,N/A,27,17.3%,1,45,1,14
Wagener,South Carolina,861,733,Augusta-Richmond County,391234,92,56,36,50,95,219,1,67.7,51.8,7,17,60,34,14.57%,$25104,36.9%,N/A,N/A,$169000,1444,$117,41,48.90%,5%,25%,9%,64,24 mins,3.30%,1.60%,78.30%,Aiken County,34.00%,61.50%,2.91%,63.29%,33.80%,N/A,0%,Eastern Standard Time,136,4.7,62.40%,46,N/A,40,18.3%,534.98,50,2,7
Warrenville,South Carolina,1093,1008,Augusta-Richmond County,391234,93,56,37,47,103,218,1,68,52.3,7,32,58,45,13.14%,$24219,4.3%,$1004,1124,$170000,1223,$139,47,47.70%,5%,24%,9%,58,24 mins,3.30%,1.60%,-2.50%,Aiken County,34.00%,61.50%,N/A,8.96%,91.04%,N/A,1.8%,Eastern Standard Time,136,4.7,55.40%,10,N/A,N/A,13.9%,487.80,47,1,16
Windsor,South Carolina,79,103,Augusta-Richmond County,391234,92,57,35,48,101,215,0,68.2,52.7,7,25,47,58,N/A,$2499,0%,N/A,N/A,$145000,1150,$126,41,77.10%,5%,25%,9%,62,24 mins,3.30%,1.60%,-43.20%,Aiken County,34.00%,61.50%,N/A,3.91%,93.75%,2.50%,1.7%,Eastern Standard Time,136,4.7,35.10%,11,N/A,25,9.0%,1,52,2,9
