City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Fife Heights,Washington,2185,1953,Seattle-Tacoma-Bellevue,3556610,77,46,31,40,152,139,4,51.5,43,N/A,8,25,38,30.64%,$74531,2.3%,$1509,883,$662500,2819,$235,28,85.10%,9%,49%,26%,42,28 mins,5.60%,1.80%,1.60%,Pierce County,47.90%,40.80%,6.84%,5.91%,79.69%,11.00%,12.5%,Pacific Standard Time,125,2.6,45.20%,0,N/A,9,20.1%,0.00,0,0,964
Fircrest,Washington,6666,4232,Seattle-Tacoma-Bellevue,3556610,77,46,31,41,153,141,3,51.5,43,4,10,35,40,37.35%,$60544,4.4%,$1419,884,$590000,2408,$245,46,61.20%,9%,51%,29%,37,26 mins,5.60%,1.80%,4.20%,Pierce County,47.90%,40.80%,5.22%,5.34%,77.32%,5.40%,5%,Pacific Standard Time,125,2.6,49.90%,56,N/A,37,21.5%,0.00,0,0,837
Fobes Hill,Washington,2779,596,Seattle-Tacoma-Bellevue,3556610,77,45,32,50,177,162,4,51.7,42.7,4,8,26,46,33.31%,$66341,2.2%,$1397,507,$568400,N/A,N/A,44,82.30%,9%,53%,30%,51,27 mins,3.30%,2.60%,12.30%,Snohomish County,52.20%,36.20%,N/A,N/A,95.88%,2.90%,3.5%,Pacific Standard Time,125,2.7,44.60%,0,N/A,N/A,21.9%,0.00,0,0,956
Fort Lewis,Washington,13920,1360,Seattle-Tacoma-Bellevue,3556610,77,45,32,48,156,138,6,51.4,43,4,14,49,22,16.72%,$44949,14.5%,N/A,N/A,$234100,N/A,N/A,39,1.50%,9%,49%,26%,66,12 mins,5.60%,1.80%,1.70%,Pierce County,47.90%,40.80%,4.75%,14.76%,64.88%,18.10%,5%,Pacific Standard Time,125,2.6,32.40%,0,N/A,N/A,N/A,0.00,0,0,572
Fox Island,Washington,3848,742,Seattle-Tacoma-Bellevue,3556610,76,46,30,45,152,141,2,51.9,43.7,4,10,34,44,51.61%,$95487,4.3%,N/A,N/A,$1300000,3532,$368,26,87.50%,15%,52%,25%,63,39 mins,5.60%,1.80%,29.00%,Pierce County,47.90%,40.80%,N/A,N/A,91.48%,N/A,4%,Pacific Standard Time,125,2.6,34.40%,2,N/A,N/A,20.4%,5.94,0,0,821
Frederickson,Washington,21737,1880,Seattle-Tacoma-Bellevue,3556610,77,45,32,42,160,137,5,51.6,43,N/A,12,41,33,18.63%,$69250,5.2%,$1726,1122,$424900,1734,$245,18,70.50%,10%,46%,24%,58,36 mins,5.60%,1.80%,22.80%,Pierce County,47.90%,40.80%,9.18%,9.32%,63.00%,10.80%,9.7%,Pacific Standard Time,125,2.6,43.10%,6,N/A,27,21.6%,0.00,0,0,894
Gig Harbor,Washington,8651,1466,Seattle-Tacoma-Bellevue,3556610,76,46,30,46,153,139,2,51.5,43,4,14,78,44,47.09%,$64087,0.7%,$1738,985,$650000,2188,$297,28,52.60%,7%,46%,25%,61,23 mins,5.60%,1.80%,21.80%,Pierce County,47.90%,40.80%,6.25%,N/A,86.12%,4.30%,6.7%,Pacific Standard Time,125,2.6,43.00%,65,N/A,50,18.1%,12.43,0,0,885
Gold Bar,Washington,1853,1721,Seattle-Tacoma-Bellevue,3556610,77,44,33,70,184,164,15,51.2,42.6,3,12,26,42,12.83%,$54301,9.1%,N/A,N/A,$390000,1358,$287,26,77.60%,9%,57%,26%,88,41 mins,3.30%,2.60%,-24.80%,Snohomish County,52.20%,36.20%,N/A,N/A,94.24%,5.60%,5.3%,Pacific Standard Time,125,2.7,47.00%,43,N/A,N/A,20.7%,8.31,0,0,782
Graham,Washington,26939,770,Seattle-Tacoma-Bellevue,3556610,76,45,31,52,171,141,7,51.2,42.4,4,13,40,34,18.18%,$71951,4.4%,$2018,1220,$469000,1978,$237,21,81.10%,9%,49%,27%,67,39 mins,5.60%,1.80%,24.10%,Pierce County,47.90%,40.80%,3.93%,3.98%,80.67%,7.20%,4.6%,Pacific Standard Time,125,2.6,39.40%,6,N/A,26,20.7%,6.48,0,0,1311
Granite Falls,Washington,3529,1603,Seattle-Tacoma-Bellevue,3556610,76,44,32,55,174,162,4,51.7,42.3,3,13,42,38,20.72%,$50833,10.7%,N/A,N/A,$449500,1544,$291,22,61.10%,11%,63%,28%,79,35 mins,3.30%,2.60%,10.10%,Snohomish County,52.20%,36.20%,N/A,N/A,91.22%,N/A,1.8%,Pacific Standard Time,125,2.7,36.10%,64,N/A,56,22.2%,26.91,0,0,741
Greenwater,Washington,28,19,Seattle-Tacoma-Bellevue,3556610,76,44,32,63,183,153,8,51.5,43,4,16,50,6,N/A,$15652,N/A,$1621,887,$699900,N/A,N/A,66,24.30%,10%,49%,27%,84,31 mins,5.60%,1.80%,-75.00%,Pierce County,47.90%,40.80%,N/A,N/A,100.00%,N/A,0%,Pacific Standard Time,125,2.6,100.00%,0,N/A,25,N/A,0.00,0,0,1175
Hat Island,Washington,48,70,Seattle-Tacoma-Bellevue,3556610,75,45,30,44,174,162,4,N/A,N/A,N/A,7,22,7,N/A,$0,0%,$1501,743,$464500,N/A,N/A,22,11.60%,8%,55%,31%,56,31 mins,3.30%,2.60%,33.30%,Snohomish County,52.20%,36.20%,N/A,N/A,100.00%,N/A,0%,Pacific Standard Time,125,2.7,0.00%,0,N/A,21,N/A,0.00,0,0,865
High Bridge,Washington,3028,434,Seattle-Tacoma-Bellevue,3556610,76,45,31,45,178,162,4,51.7,42.7,N/A,9,31,44,N/A,$115192,2.4%,N/A,N/A,$937500,2663,$352,25,86.70%,9%,57%,30%,67,31 mins,3.30%,2.60%,5.30%,Snohomish County,52.20%,36.20%,4.16%,2.03%,86.02%,4.90%,7.8%,Pacific Standard Time,125,2.7,38.20%,6,N/A,25,20.3%,0.00,0,0,1040
Hobart,Washington,6736,358,Seattle-Tacoma-Bellevue,3556610,76,44,32,53,174,153,6,52.2,43.5,4,10,35,45,39.01%,$83036,3%,$1678,875,$902000,2591,$348,36,87.60%,5%,53%,34%,74,34 mins,3.10%,2.60%,6.30%,King County,69.80%,21.00%,1.86%,1.53%,91.41%,3.90%,4.6%,Pacific Standard Time,125,2.6,41.50%,10,0,20,21.4%,0.00,0,0,853
Home,Washington,1375,217,Seattle-Tacoma-Bellevue,3556610,77,45,32,50,159,139,3,51.5,43,4,10,31,52,19.61%,$56094,3.3%,N/A,N/A,$525000,1581,$332,35,59.30%,9%,49%,26%,75,31 mins,5.60%,1.80%,54.30%,Pierce County,47.90%,40.80%,N/A,N/A,98.24%,N/A,1.3%,Pacific Standard Time,125,2.6,43.60%,10,N/A,11,23.6%,0.00,0,0,733
Hunts Point,Washington,423,1378,Seattle-Tacoma-Bellevue,3556610,76,46,30,38,153,152,5,52.2,43.5,4,6,20,50,72.49%,$161250,1.6%,$2422,862,$3204200,N/A,N/A,40,74.30%,5%,52%,32%,22,29 mins,3.10%,2.60%,-2.30%,King County,69.80%,21.00%,10.28%,N/A,84.06%,N/A,15.5%,Pacific Standard Time,125,2.6,30.50%,5,N/A,30,13.3%,0.00,0,0,1200
Index,Washington,209,1015,Seattle-Tacoma-Bellevue,3556610,77,44,33,73,184,161,17,48.7,39.8,3,10,30,44,22.63%,$55313,0%,N/A,N/A,$274700,N/A,N/A,78,41.50%,8%,53%,31%,83,31 mins,3.30%,2.60%,16.10%,Snohomish County,52.20%,36.20%,5.20%,N/A,94.80%,N/A,6.2%,Pacific Standard Time,125,2.7,48.40%,19,N/A,N/A,20.0%,0.00,0,0,703
Issaquah,Washington,35629,2937,Seattle-Tacoma-Bellevue,3556610,76,44,32,53,173,154,6,51.5,42.8,4,7,42,37,64.86%,$88770,6.5%,$2192,1079,$849700,1896,$448,17,58.70%,5%,51%,35%,59,28 mins,2.70%,2.60%,28.00%,King County,69.80%,21.00%,23.15%,2.11%,65.69%,8.50%,26%,Pacific Standard Time,125,2.6,40.90%,30,26,37,21.1%,1.26,0,0,1084
Kapowsin,Washington,391,95,Seattle-Tacoma-Bellevue,3556610,76,44,32,56,176,139,8,51.5,43,4,8,25,48,N/A,$73750,0%,$2018,1220,$237300,N/A,N/A,36,75.00%,10%,51%,25%,82,31 mins,5.60%,1.80%,90.70%,Pierce County,47.90%,40.80%,N/A,N/A,100.00%,N/A,0%,Pacific Standard Time,125,2.6,32.50%,12,N/A,N/A,28.2%,0.00,0,0,1287
Kenmore,Washington,22154,3610,Seattle-Tacoma-Bellevue,3556610,77,46,31,41,162,154,4,52.8,44.2,4,9,23,39,56.76%,$88472,4.3%,$1751,912,$769000,2039,$377,35,70.30%,6%,57%,40%,31,33 mins,3.10%,2.60%,11.10%,King County,69.80%,21.00%,12.95%,1.22%,77.72%,7.60%,17.4%,Pacific Standard Time,125,2.6,39.20%,28,32,35,19.2%,2.39,0,0,1364
Kent,Washington,126561,3752,Seattle-Tacoma-Bellevue,3556610,77,45,32,43,159,153,6,52.2,43.6,4,18,70,34,25.68%,$57490,11.1%,$1746,854,$519000,1866,$278,32,52.40%,5%,50%,25%,32,31 mins,3.60%,2.60%,41.50%,King County,69.80%,21.00%,20.62%,12.37%,46.88%,15.90%,30.2%,Pacific Standard Time,125,2.6,51.10%,39,35,46,21.1%,5.77,0,0,1115
Key Center,Washington,3810,261,Seattle-Tacoma-Bellevue,3556610,76,45,31,50,157,139,2,51.8,43.3,4,10,36,46,22.83%,$62188,3%,N/A,N/A,$400000,1398,$286,26,72.10%,9%,52%,27%,74,36 mins,5.60%,1.80%,26.90%,Pierce County,47.90%,40.80%,N/A,1.00%,93.54%,4.20%,2.3%,Pacific Standard Time,125,2.6,39.90%,42,N/A,26,21.7%,0.00,0,0,882
Kirkland,Washington,86772,4873,Seattle-Tacoma-Bellevue,3556610,77,46,31,41,162,153,4,52.5,43.8,4,7,37,38,61.30%,$90611,3.4%,$2281,851,$950000,1826,$520,37,60.00%,5%,59%,48%,26,27 mins,3.00%,2.60%,82.00%,King County,69.80%,21.00%,14.43%,1.36%,75.70%,7.00%,22.8%,Pacific Standard Time,125,2.6,41.40%,48,40,50,19.6%,1.81,0,0,1237
La Grande,Washington,118,28,Seattle-Tacoma-Bellevue,3556610,77,45,32,52,172,139,6,51.5,43,4,8,24,41,N/A,$80278,0%,N/A,N/A,$454300,N/A,N/A,16,22.20%,9%,48%,27%,89,31 mins,5.60%,1.80%,63.90%,Pierce County,47.90%,40.80%,N/A,N/A,100.00%,N/A,0%,Pacific Standard Time,125,2.6,10.20%,5,N/A,N/A,N/A,0.00,0,0,1412
Lake Bosworth,Washington,654,192,Seattle-Tacoma-Bellevue,3556610,76,45,31,52,176,162,4,51.7,42.7,N/A,9,27,47,15.16%,$84583,0%,$1397,507,$474900,N/A,N/A,40,78.60%,8%,53%,31%,71,31 mins,3.30%,2.60%,41.60%,Snohomish County,52.20%,36.20%,N/A,N/A,95.72%,N/A,2.7%,Pacific Standard Time,125,2.7,41.80%,0,N/A,6,19.3%,0.00,0,0,802
Lake Cassidy,Washington,3591,339,Seattle-Tacoma-Bellevue,3556610,75,45,30,44,174,162,4,51.7,42.7,4,10,34,41,30.23%,$87422,7.2%,$1719,900,$840000,2477,$339,31,88.50%,9%,55%,31%,60,34 mins,3.30%,2.60%,1.00%,Snohomish County,52.20%,36.20%,4.64%,N/A,90.26%,7.10%,4.6%,Pacific Standard Time,125,2.7,41.80%,0,N/A,41,17.6%,0.00,0,0,834
Lake Forest Park,Washington,13247,3764,Seattle-Tacoma-Bellevue,3556610,75,46,29,37,162,154,4,52.2,43.5,4,7,31,45,60.10%,$90495,2%,$1619,799,$875000,2255,$388,48,78.10%,4%,49%,37%,25,30 mins,3.10%,2.60%,5.30%,King County,69.80%,21.00%,7.86%,1.18%,81.63%,5.40%,12%,Pacific Standard Time,125,2.6,36.90%,63,N/A,N/A,19.0%,0.00,0,0,1278
Lake Holm,Washington,3263,390,Seattle-Tacoma-Bellevue,3556610,76,44,32,46,165,153,5,52.2,43.5,4,8,28,50,37.55%,$89412,0%,$1552,894,$665000,2015,$330,35,90.20%,5%,53%,33%,58,31 mins,3.10%,2.60%,-2.00%,King County,69.80%,21.00%,6.99%,N/A,87.72%,3.60%,8.7%,Pacific Standard Time,125,2.6,34.50%,8,N/A,25,20.1%,0.00,0,0,1018
Lake Ketchum,Washington,894,431,Seattle-Tacoma-Bellevue,3556610,75,46,29,37,159,162,5,51.7,42.7,4,6,20,52,N/A,$62188,0%,$1614,857,$394900,N/A,N/A,19,100.00%,9%,55%,32%,73,31 mins,3.30%,2.60%,44.40%,Snohomish County,52.20%,36.20%,N/A,N/A,96.74%,17.20%,1.6%,Pacific Standard Time,125,2.7,19.40%,6,N/A,15,18.5%,0.00,0,0,530
Lake Marcel-Stillwater,Washington,1220,955,Seattle-Tacoma-Bellevue,3556610,77,45,32,50,174,153,3,52.2,43.5,N/A,6,19,50,N/A,$148047,0%,N/A,N/A,$735000,1924,$382,33,81.60%,5%,53%,33%,70,29 mins,3.10%,2.60%,-1.60%,King County,69.80%,21.00%,N/A,N/A,98.31%,4.40%,10.1%,Pacific Standard Time,125,2.6,25.70%,7,N/A,19,15.4%,0.00,0,0,951
Lake Morton-Berrydale,Washington,11201,911,Seattle-Tacoma-Bellevue,3556610,77,45,32,45,162,153,6,52.2,43.5,N/A,10,34,43,30.83%,$92000,5.7%,$1770,891,$662500,2300,$288,37,86.10%,7%,47%,22%,55,37 mins,3.10%,2.60%,15.60%,King County,69.80%,21.00%,2.75%,1.05%,82.73%,8.50%,8.9%,Pacific Standard Time,125,2.6,35.70%,0,0,N/A,20.4%,0.00,0,0,992
Lake Roesiger,Washington,657,168,Seattle-Tacoma-Bellevue,3556610,77,45,32,50,177,162,4,51.7,42.7,3,9,30,41,20.36%,$69797,0%,$1397,507,$871400,N/A,N/A,40,37.00%,8%,55%,30%,84,31 mins,3.30%,2.60%,93.20%,Snohomish County,52.20%,36.20%,N/A,N/A,87.81%,2.10%,0%,Pacific Standard Time,125,2.7,49.60%,0,N/A,N/A,17.1%,0.00,0,0,817
Lake Stevens,Washington,31022,3490,Seattle-Tacoma-Bellevue,3556610,75,45,30,44,174,164,4,52,42.9,4,14,30,33,30.40%,$70345,5.4%,$1719,900,$549000,1933,$284,22,73.00%,8%,51%,29%,52,32 mins,3.40%,2.60%,15.30%,Snohomish County,52.20%,36.20%,3.92%,2.05%,84.94%,12.30%,7.1%,Pacific Standard Time,125,2.7,42.10%,23,N/A,34,21.7%,7.32,0,0,885
Lake Stickney,Washington,9667,6322,Seattle-Tacoma-Bellevue,3556610,75,45,30,40,168,162,4,51.7,42.7,3,12,45,32,32.28%,$63359,11.8%,$1695,910,$625000,2069,$302,15,50.30%,9%,58%,32%,30,30 mins,3.30%,2.60%,31.30%,Snohomish County,52.20%,36.20%,26.60%,11.09%,51.74%,19.10%,35.6%,Pacific Standard Time,125,2.7,49.40%,49,45,51,21.5%,0.00,0,0,1211
Lake Tapps,Washington,13091,1061,Seattle-Tacoma-Bellevue,3556610,76,44,32,49,173,139,5,51.5,43,4,10,35,39,35.10%,$103065,2.4%,$1305,917,$780000,2574,$303,30,84.90%,9%,51%,27%,57,35 mins,5.60%,1.80%,16.10%,Pierce County,47.90%,40.80%,2.76%,N/A,89.04%,5.80%,4.8%,Pacific Standard Time,125,2.6,43.50%,0,N/A,27,19.0%,10.11,0,0,1001
Lakeland North,Washington,12487,3763,Seattle-Tacoma-Bellevue,3556610,76,44,32,45,165,153,5,51.8,43.1,N/A,12,41,37,26.47%,$70005,5.1%,$1782,959,$527300,1805,$292,38,76.80%,5%,53%,33%,25,35 mins,3.10%,2.60%,2.40%,King County,69.80%,21.00%,13.03%,7.00%,63.55%,16.30%,20.4%,Pacific Standard Time,125,2.6,46.40%,10,19,N/A,20.9%,0.00,0,0,1059
Lakeland South,Washington,13982,2818,Seattle-Tacoma-Bellevue,3556610,76,45,31,44,165,151,5,52.2,43.5,N/A,11,39,38,25.54%,$77554,5.9%,$1782,959,$495000,1712,$289,33,74.40%,5%,53%,34%,28,29 mins,3.10%,2.60%,24.60%,King County,69.80%,21.00%,6.25%,3.72%,73.43%,12.00%,17.9%,Pacific Standard Time,125,2.6,41.30%,7,N/A,N/A,20.3%,0.00,0,0,998
Lakewood,Washington,59102,3459,Seattle-Tacoma-Bellevue,3556610,77,46,31,41,156,137,5,51.5,43,4,36,62,36,22.58%,$44667,13.3%,$1341,804,$439000,1688,$260,44,39.80%,10%,51%,28%,47,28 mins,6.30%,1.80%,0.70%,Pierce County,47.90%,40.80%,8.61%,12.75%,58.93%,16.10%,15.8%,Pacific Standard Time,125,2.6,51.60%,38,N/A,45,20.9%,10.07,0,0,743
Larch Way,Washington,4117,3699,Seattle-Tacoma-Bellevue,3556610,74,45,29,38,168,162,4,51.7,42.7,N/A,11,38,36,49.56%,$87119,2.9%,$1617,897,$775000,2524,$307,16,61.00%,8%,54%,31%,34,27 mins,3.30%,2.60%,15.40%,Snohomish County,52.20%,36.20%,37.94%,3.92%,46.38%,6.50%,31.3%,Pacific Standard Time,125,2.7,41.40%,50,N/A,47,21.4%,0.00,0,0,1245
Lochsloy,Washington,3188,427,Seattle-Tacoma-Bellevue,3556610,75,45,30,45,174,162,4,51.7,42.7,N/A,10,35,44,N/A,$75461,5.3%,$1719,900,$555000,1784,$311,32,86.70%,9%,53%,30%,72,33 mins,3.30%,2.60%,31.50%,Snohomish County,52.20%,36.20%,1.14%,N/A,84.43%,4.00%,3.6%,Pacific Standard Time,125,2.7,41.30%,12,N/A,41,18.6%,0.00,0,0,815
Longbranch,Washington,3236,162,Seattle-Tacoma-Bellevue,3556610,77,45,32,50,158,139,3,51.7,43.3,4,12,43,36,25.17%,$51205,4.8%,N/A,N/A,$315000,1175,$268,24,58.40%,14%,56%,26%,75,31 mins,5.60%,1.80%,-6.30%,Pierce County,47.90%,40.80%,2.97%,N/A,84.90%,2.00%,4.6%,Pacific Standard Time,125,2.6,38.70%,0,N/A,N/A,22.9%,0.00,0,0,690
Lynnwood,Washington,37242,4765,Seattle-Tacoma-Bellevue,3556610,75,45,30,38,168,165,4,52.1,43.2,N/A,15,88,39,30.15%,$50562,11.4%,$1594,880,$629000,1900,$331,42,50.80%,9%,56%,38%,33,31 mins,3.50%,2.60%,4.80%,Snohomish County,52.20%,36.20%,18.03%,8.03%,59.21%,13.30%,29.3%,Pacific Standard Time,125,2.7,51.70%,53,N/A,50,21.6%,6.09,0,0,1209
Machias,Washington,886,362,Seattle-Tacoma-Bellevue,3556610,76,45,31,47,175,162,4,51.7,42.7,4,9,29,41,16.18%,$81477,3.3%,$1719,900,$358200,N/A,N/A,38,69.80%,8%,54%,31%,58,31 mins,3.30%,2.60%,-17.90%,Snohomish County,52.20%,36.20%,2.96%,N/A,96.23%,4.00%,4.4%,Pacific Standard Time,125,2.7,47.80%,5,N/A,N/A,21.2%,0.00,0,0,875
Maltby,Washington,11443,592,Seattle-Tacoma-Bellevue,3556610,75,45,30,42,175,162,5,51.7,42.7,4,10,32,44,42.24%,$107535,2.8%,N/A,N/A,$900000,2356,$382,34,87.30%,9%,54%,30%,51,32 mins,3.30%,2.60%,-1.90%,Snohomish County,52.20%,36.20%,5.45%,N/A,85.45%,4.90%,8.8%,Pacific Standard Time,125,2.7,39.10%,30,N/A,28,20.1%,0.00,0,0,1103
Maple Heights-Lake Desire,Washington,3442,840,Seattle-Tacoma-Bellevue,3556610,76,44,32,52,173,153,6,52.2,43.5,N/A,9,30,46,49.38%,$104318,6.5%,$1781,931,$699500,2100,$333,34,94.00%,5%,54%,34%,55,29 mins,3.10%,2.60%,14.90%,King County,69.80%,21.00%,16.48%,3.32%,77.81%,1.20%,9.9%,Pacific Standard Time,125,2.6,32.00%,0,N/A,23,20.5%,0.00,0,0,1019
Maple Valley,Washington,25375,4227,Seattle-Tacoma-Bellevue,3556610,76,44,32,53,174,156,6,51.5,42.8,4,10,23,35,44.42%,$97809,3.5%,$1678,875,$685000,2209,$310,20,81.60%,5%,46%,26%,61,38 mins,3.20%,2.60%,21.00%,King County,69.80%,21.00%,6.68%,N/A,82.34%,5.60%,6%,Pacific Standard Time,125,2.6,34.70%,22,20,33,22.1%,4.69,0,0,923
Maplewood,Washington,5340,643,Seattle-Tacoma-Bellevue,3556610,76,46,30,50,157,139,2,51.9,43.7,4,10,34,48,40.21%,$88077,3%,$1707,1003,$582500,1941,$300,27,82.10%,9%,52%,27%,65,33 mins,5.60%,1.80%,4.60%,Pierce County,47.90%,40.80%,6.49%,N/A,91.84%,2.10%,7.2%,Pacific Standard Time,125,2.6,37.20%,25,32,40,20.6%,10.76,0,0,962
Martha Lake,Washington,18566,4040,Seattle-Tacoma-Bellevue,3556610,75,45,30,40,168,161,4,51.7,42.7,4,12,42,34,40.83%,$77229,4.7%,$1594,880,$745000,2210,$337,26,67.50%,8%,54%,32%,33,33 mins,3.30%,2.60%,18.80%,Snohomish County,52.20%,36.20%,16.70%,1.68%,72.64%,8.30%,20.1%,Pacific Standard Time,125,2.7,47.50%,46,N/A,N/A,20.3%,0.00,0,0,1215
Marysville,Washington,66178,3211,Seattle-Tacoma-Bellevue,3556610,76,45,31,45,174,163,4,51.6,42.4,4,11,49,36,20.57%,$64328,4.4%,$1725,1070,$495500,1738,$285,26,64.80%,7%,51%,28%,48,30 mins,3.50%,2.60%,14.40%,Snohomish County,52.20%,36.20%,6.26%,1.51%,80.48%,11.10%,10.7%,Pacific Standard Time,125,2.7,46.00%,22,N/A,41,21.6%,17.78,0,0,861
May Creek,Washington,663,1026,Seattle-Tacoma-Bellevue,3556610,77,44,33,70,184,162,15,51.7,42.7,N/A,8,26,57,N/A,$78500,0%,N/A,N/A,$252800,N/A,N/A,23,76.10%,9%,53%,30%,88,31 mins,3.30%,2.60%,-25.80%,Snohomish County,52.20%,36.20%,N/A,N/A,98.43%,4.70%,0.5%,Pacific Standard Time,125,2.7,27.30%,N/A,N/A,N/A,30.2%,0.00,0,0,766
McChord AFB,Washington,3337,562,Seattle-Tacoma-Bellevue,3556610,77,46,31,41,156,140,6,51.4,42.9,4,12,47,22,27.43%,$45833,7.4%,N/A,N/A,$292900,N/A,N/A,32,0.00%,9%,52%,26%,60,31 mins,5.60%,1.80%,6.80%,Pierce County,47.90%,40.80%,7.69%,6.83%,69.06%,27.90%,8.8%,Pacific Standard Time,125,2.6,32.60%,17,N/A,45,N/A,0.00,0,0,728
McKenna,Washington,978,899,Seattle-Tacoma-Bellevue,3556610,76,45,31,46,163,139,6,51.4,42.8,4,8,27,35,10.72%,$71542,0%,N/A,N/A,$330600,N/A,N/A,27,50.00%,10%,51%,27%,76,31 mins,5.60%,1.80%,52.60%,Pierce County,47.90%,40.80%,N/A,1.23%,92.04%,24.60%,0.1%,Pacific Standard Time,125,2.6,20.30%,28,N/A,33,25.2%,0.00,0,0,628
McMillin,Washington,1673,1012,Seattle-Tacoma-Bellevue,3556610,78,46,32,41,157,139,4,51.5,43,N/A,7,23,45,19.60%,$85052,3.7%,N/A,N/A,$502500,2085,$241,19,89.40%,10%,51%,27%,64,31 mins,5.60%,1.80%,-13.10%,Pierce County,47.90%,40.80%,2.06%,N/A,85.49%,2.20%,2.9%,Pacific Standard Time,125,2.6,35.80%,0,N/A,43,21.7%,0.00,0,0,1318
Meadowdale,Washington,3049,2901,Seattle-Tacoma-Bellevue,3556610,75,45,30,37,158,162,4,51.7,42.7,4,11,39,42,33.32%,$83413,2.3%,N/A,N/A,$754800,1991,$379,41,76.70%,8%,56%,31%,45,29 mins,3.30%,2.60%,7.40%,Snohomish County,52.20%,36.20%,8.95%,3.49%,79.18%,7.40%,9.9%,Pacific Standard Time,125,2.7,44.70%,48,28,42,20.4%,0.00,0,0,1158
Medina,Washington,3217,2242,Seattle-Tacoma-Bellevue,3556610,76,46,30,38,153,152,4,52.8,44.2,4,6,33,46,80.01%,$182308,2.7%,N/A,N/A,$5600000,5090,$1100,50,81.10%,6%,56%,49%,28,21 mins,3.10%,2.60%,9.20%,King County,69.80%,21.00%,24.00%,1.07%,70.00%,3.00%,25%,Pacific Standard Time,125,2.6,25.10%,15,N/A,18,19.2%,0.00,0,0,1246
Mercer Island,Washington,24768,3880,Seattle-Tacoma-Bellevue,3556610,77,46,31,39,153,156,5,52.4,43.8,4,6,28,45,78.22%,$125651,2.8%,$2117,870,$1800000,2907,$619,45,63.70%,9%,61%,45%,36,23 mins,3.10%,2.60%,10.70%,King County,69.80%,21.00%,19.39%,1.15%,74.22%,3.00%,21%,Pacific Standard Time,125,2.6,35.40%,31,26,35,19.6%,0.43,0,0,1200
Midland,Washington,8792,2894,Seattle-Tacoma-Bellevue,3556610,77,46,31,42,156,139,5,51.5,43,N/A,15,55,37,6.16%,$42929,8.7%,$1318,860,$420000,1627,$258,30,48.90%,9%,57%,24%,40,27 mins,5.60%,1.80%,-8.50%,Pierce County,47.90%,40.80%,5.05%,8.45%,56.11%,28.70%,20.9%,Pacific Standard Time,125,2.6,53.60%,78,56,N/A,22.7%,0.00,0,0,863
Mill Creek,Washington,19706,4280,Seattle-Tacoma-Bellevue,3556610,75,45,30,41,168,160,4,52,43.2,4,9,32,40,51.52%,$88770,4.7%,$1881,942,$799000,2201,$363,24,56.60%,9%,51%,35%,32,31 mins,3.30%,2.60%,12.70%,Snohomish County,52.20%,36.20%,19.03%,3.39%,66.98%,4.60%,18.4%,Pacific Standard Time,125,2.7,37.30%,28,N/A,48,19.5%,0.00,0,0,1108
Mill Creek East,Washington,20514,4596,Seattle-Tacoma-Bellevue,3556610,75,45,30,41,169,162,4,51.7,42.7,N/A,10,34,34,52.08%,$98998,3%,$1881,942,$800000,2156,$371,20,78.40%,8%,56%,31%,30,36 mins,3.30%,2.60%,45.90%,Snohomish County,52.20%,36.20%,24.75%,1.40%,65.71%,5.20%,24.7%,Pacific Standard Time,125,2.7,36.40%,17,N/A,8,20.6%,0.00,N/A,0,1119
Milton,Washington,7481,2791,Seattle-Tacoma-Bellevue,3556610,77,46,31,41,152,137,5,52.1,43.6,4,11,49,39,21.79%,$67069,6.3%,$1772,901,$540000,2022,$267,31,55.40%,8%,48%,25%,32,31 mins,5.60%,1.80%,11.00%,Pierce County,47.90%,40.80%,4.61%,2.05%,86.51%,7.50%,6.1%,Pacific Standard Time,125,2.6,54.00%,30,N/A,N/A,19.7%,N/A,N/A,0,N/A
Mirrormont,Washington,3682,355,Seattle-Tacoma-Bellevue,3556610,76,44,32,53,173,151,6,52.2,43.5,N/A,9,31,48,N/A,$104648,1.8%,$2104,948,$925000,2506,$369,37,86.80%,5%,54%,34%,73,35 mins,3.10%,2.60%,-6.00%,King County,69.80%,21.00%,4.52%,N/A,91.90%,N/A,7.3%,Pacific Standard Time,125,2.6,36.20%,0,0,N/A,19.4%,0.00,N/A,0,900
