City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Mansfield,Massachusetts,23678,1178,Providence-Warwick,1594181,83,37,46,50,123,201,46,N/A,N/A,7,10,22,38,54.80%,$93082,N/A,N/A,N/A,$440600,N/A,N/A,37,69.60%,5%,29%,20%,73,35 mins,2.70%,4.30%,2.70%,Bristol County,51.40%,41.80%,6.02%,2.33%,89.67%,3.40%,N/A,Eastern Standard Time,51,3.5,41.10%,72,N/A,54,N/A,0.00,34,1,19
New Bedford,Massachusetts,95125,4757,Providence-Warwick,1594181,82,38,44,51,127,205,35,60.5,41.2,13,48,47,37,16.98%,$36813,16.9%,$1532,972,$242800,N/A,N/A,78,36.70%,5%,36%,16%,74,24 mins,4.80%,3.60%,0.20%,Bristol County,51.40%,41.80%,1.55%,6.97%,63.51%,20.00%,20%,Eastern Standard Time,51,3.5,61.40%,66,33,52,21.4%,15.80,39,0,21
North Attleborough,Massachusetts,29033,1538,Providence-Warwick,1594181,83,37,46,51,123,201,40,N/A,N/A,N/A,9,24,39,41.84%,$81847,N/A,N/A,N/A,$364100,N/A,N/A,46,64.60%,5%,30%,18%,67,29 mins,2.80%,3.80%,1.90%,Bristol County,51.40%,41.80%,6.18%,1.95%,87.61%,5.10%,N/A,Eastern Standard Time,51,3.5,46.60%,5,N/A,N/A,N/A,0.00,36,1,17
North Seekonk,Massachusetts,2811,2009,Providence-Warwick,1594181,83,37,46,50,124,200,38,59.9,40.5,N/A,10,16,45,31.37%,$63267,6.1%,N/A,N/A,$288100,N/A,N/A,59,76.20%,5%,32%,18%,70,28 mins,3.60%,3.90%,8.60%,Bristol County,51.40%,41.80%,N/A,N/A,95.08%,9.80%,7.8%,Eastern Standard Time,51,3.5,37.20%,50,N/A,40,17.3%,0.00,36,1,23
North Westport,Massachusetts,4902,945,Providence-Warwick,1594181,82,38,44,50,129,199,32,59.9,40.5,N/A,11,17,44,29.47%,$77259,4.7%,$1263,811,$291900,N/A,N/A,51,76.50%,5%,30%,18%,81,25 mins,3.60%,3.90%,16.90%,Bristol County,51.40%,41.80%,N/A,N/A,98.27%,1.30%,14%,Eastern Standard Time,51,3.5,50.60%,27,N/A,34,22.5%,2.24,39,0,23
Norton,Massachusetts,19515,702,Providence-Warwick,1594181,83,37,46,50,117,201,41,N/A,N/A,10,6,10,41,40.77%,$80806,N/A,N/A,N/A,$347300,N/A,N/A,38,82.40%,5%,31%,18%,75,30 mins,3.10%,4.20%,3.40%,Bristol County,51.40%,41.80%,1.49%,4.10%,92.25%,2.30%,N/A,Eastern Standard Time,51,3.5,48.60%,44,N/A,37,N/A,0.00,36,1,21
Ocean Grove,Massachusetts,2726,4118,Providence-Warwick,1594181,83,37,46,48,124,201,33,59.9,40.5,N/A,13,20,43,16.95%,$67926,2.3%,$1175,619,$245800,N/A,N/A,73,73.60%,5%,31%,18%,80,26 mins,3.60%,3.90%,-11.30%,Bristol County,51.40%,41.80%,2.39%,N/A,95.47%,N/A,7%,Eastern Standard Time,51,3.5,58.90%,45,N/A,40,25.0%,0.00,39,0,23
Raynham,Massachusetts,13845,676,Providence-Warwick,1594181,83,37,46,50,117,201,36,N/A,N/A,10,16,33,39,40.91%,$80056,N/A,N/A,N/A,$358800,N/A,N/A,37,78.30%,5%,31%,18%,76,34 mins,3.20%,4.20%,5.80%,Bristol County,51.40%,41.80%,N/A,1.75%,94.53%,2.20%,N/A,Eastern Standard Time,51,3.5,41.90%,40,N/A,37,N/A,0.00,36,1,25
Rehoboth,Massachusetts,11990,255,Providence-Warwick,1594181,83,37,46,50,117,201,35,N/A,N/A,9,9,16,43,45.85%,$85691,N/A,N/A,N/A,$421300,N/A,N/A,40,83.40%,7%,30%,20%,77,30 mins,2.60%,3.80%,5.70%,Bristol County,51.40%,41.80%,1.42%,N/A,94.55%,2.50%,N/A,Eastern Standard Time,51,3.5,41.30%,9,N/A,32,N/A,0.00,N/A,1,24
Seekonk,Massachusetts,14957,814,Providence-Warwick,1594181,83,37,46,50,124,201,38,N/A,N/A,9,15,33,45,40.83%,$74242,N/A,N/A,N/A,$343200,N/A,N/A,48,77.80%,4%,30%,19%,70,25 mins,2.80%,3.80%,9.30%,Bristol County,51.40%,41.80%,1.26%,N/A,94.12%,2.10%,N/A,Eastern Standard Time,51,3.5,37.50%,34,N/A,35,N/A,0.00,36,1,25
Smith Mills,Massachusetts,4608,988,Providence-Warwick,1594181,82,38,44,50,128,197,35,59.9,40.5,N/A,13,20,47,28.77%,$62841,10.6%,$1452,1094,$305900,N/A,N/A,54,58.50%,5%,32%,19%,80,25 mins,3.60%,3.90%,-4.50%,Bristol County,51.40%,41.80%,N/A,1.37%,95.49%,2.60%,12.7%,Eastern Standard Time,51,3.5,53.80%,58,N/A,51,18.2%,0.00,39,0,22
Somerset,Massachusetts,18257,2311,Providence-Warwick,1594181,82,38,44,49,124,201,33,N/A,N/A,10,15,21,47,27.47%,$72558,2.7%,$1139,604,$293600,N/A,N/A,56,75.90%,5%,27%,15%,77,24 mins,3.60%,3.90%,0.40%,Bristol County,51.40%,41.80%,N/A,N/A,98.33%,N/A,8.4%,Eastern Standard Time,51,3.5,45.50%,28,N/A,36,21.3%,0.00,39,0,24
Swansea,Massachusetts,16341,720,Providence-Warwick,1594181,83,37,46,48,124,201,33,N/A,N/A,10,14,28,46,23.93%,$77345,N/A,N/A,N/A,$289900,N/A,N/A,50,84.60%,5%,31%,18%,77,26 mins,3.00%,3.80%,2.80%,Bristol County,51.40%,41.80%,1.09%,N/A,96.67%,N/A,N/A,Eastern Standard Time,51,3.5,41.00%,23,N/A,22,N/A,0.00,36,0,23
Taunton,Massachusetts,56826,1217,Providence-Warwick,1594181,83,37,46,50,118,201,36,59.7,40.2,10,21,20,40,22.59%,$52225,10.2%,$1663,894,$295400,N/A,N/A,54,58.30%,5%,33%,19%,74,29 mins,3.50%,4.20%,1.60%,Bristol County,51.40%,41.80%,1.85%,8.80%,79.87%,6.50%,12.6%,Eastern Standard Time,51,3.5,54.10%,28,N/A,37,21.5%,11.79,36,1,26
Westport,Massachusetts,15810,317,Providence-Warwick,1594181,82,38,44,50,129,201,32,N/A,N/A,10,9,18,46,36.61%,$80840,N/A,N/A,N/A,$396200,N/A,N/A,44,72.70%,6%,28%,18%,83,27 mins,3.10%,3.80%,3.40%,Bristol County,51.40%,41.80%,N/A,N/A,98.19%,N/A,N/A,Eastern Standard Time,51,3.5,44.90%,3,N/A,23,N/A,0.00,37,0,22
Ashaway,Rhode Island,1118,470,Providence-Warwick,1594181,81,38,43,50,121,209,27,59.9,40.4,12,6,27,50,N/A,$85147,0%,N/A,N/A,$248000,N/A,N/A,78,81.00%,5%,28%,14%,82,25 mins,3.10%,1.40%,-31.90%,Washington County,50.80%,41.00%,N/A,N/A,100.00%,N/A,1.3%,Eastern Standard Time,51,3.6,36.20%,27,N/A,33,17.6%,6.74,34,0,12
Bradford,Rhode Island,1477,811,Providence-Warwick,1594181,81,38,43,50,114,206,27,59.9,40.4,14,10,47,29,14.57%,$51667,6.3%,N/A,N/A,$248800,N/A,N/A,40,61.80%,6%,27%,15%,84,25 mins,3.10%,1.40%,-13.10%,Washington County,50.80%,41.00%,N/A,4.68%,95.32%,N/A,3.8%,Eastern Standard Time,51,3.6,47.50%,16,0,25,22.0%,0.00,35,0,11
Bristol,Rhode Island,22318,2273,Providence-Warwick,1594181,82,38,44,47,127,201,32,N/A,N/A,10,8,19,41,41.09%,$60988,N/A,N/A,N/A,$339300,N/A,N/A,53,59.60%,6%,26%,17%,73,25 mins,3.10%,1.50%,-3.80%,Bristol County,57.30%,35.20%,1.63%,2.38%,94.21%,3.20%,N/A,Eastern Standard Time,51,3.6,54.30%,55,N/A,59,N/A,0.00,38,0,23
Carolina,Rhode Island,680,276,Providence-Warwick,1594181,81,38,43,51,115,206,29,59.9,40.4,14,5,24,53,N/A,$83269,7.3%,N/A,N/A,$318600,N/A,N/A,57,70.40%,6%,28%,14%,83,25 mins,3.10%,1.40%,-45.70%,Washington County,50.80%,41.00%,N/A,1.49%,93.65%,N/A,1.8%,Eastern Standard Time,51,3.6,22.30%,10,N/A,28,21.9%,0.00,34,0,16
Central Falls,Rhode Island,19395,16230,Providence-Warwick,1594181,83,37,46,50,125,200,38,59.5,39.8,9,34,37,29,8.09%,$28842,27.6%,N/A,N/A,$186800,N/A,N/A,78,17.40%,7%,52%,9%,55,28 mins,4.90%,1.50%,0.00%,Providence County,57.50%,36.60%,N/A,12.66%,48.50%,64.00%,38%,Eastern Standard Time,51,3.5,61.00%,79,34,52,26.4%,19.10,36,1,20
Charlestown,Rhode Island,7762,213,Providence-Warwick,1594181,81,38,43,51,114,210,27,N/A,N/A,14,8,20,47,37.95%,$68904,0%,N/A,N/A,$378800,N/A,N/A,38,52.60%,6%,26%,13%,85,27 mins,3.10%,1.40%,-1.50%,Washington County,50.80%,41.00%,1.00%,N/A,95.32%,2.00%,3.2%,Eastern Standard Time,51,3.6,41.90%,0,N/A,N/A,22.0%,0.00,34,0,14
Chepachet,Rhode Island,1813,332,Providence-Warwick,1594181,81,34,47,51,128,201,46,59.2,39.4,N/A,9,41,45,22.31%,$78750,7.6%,N/A,N/A,$259600,N/A,N/A,51,65.50%,5%,37%,14%,80,24 mins,4.10%,1.50%,22.30%,Providence County,57.50%,36.60%,1.83%,N/A,95.95%,2.60%,2.9%,Eastern Standard Time,51,3.5,50.40%,32,N/A,28,26.4%,53.15,34,1,14
Clayville,Rhode Island,191,111,Providence-Warwick,1594181,80,34,46,51,125,201,45,59.2,39.4,8,7,34,42,N/A,$105417,0%,N/A,N/A,$346800,N/A,N/A,50,92.40%,5%,36%,14%,81,24 mins,4.10%,1.50%,-12.80%,Providence County,57.50%,36.60%,N/A,N/A,84.15%,N/A,0%,Eastern Standard Time,51,3.5,31.80%,11,N/A,23,20.1%,0.00,35,0,17
Coventry,Rhode Island,34873,591,Providence-Warwick,1594181,82,38,44,50,121,201,35,N/A,N/A,10,10,23,44,27.51%,$69050,N/A,$1418,1127,$263200,N/A,N/A,46,72.90%,4%,32%,13%,76,28 mins,3.60%,1.50%,-0.50%,Kent County,46.10%,46.70%,N/A,N/A,95.15%,1.70%,N/A,Eastern Standard Time,51,3.6,47.30%,44,N/A,46,N/A,0.00,35,0,17
Cranston,Rhode Island,80979,2858,Providence-Warwick,1594181,83,37,46,49,129,203,36,59.8,40.1,9,13,28,40,33.17%,$58684,6%,$1482,849,$319900,1454,$220,60,62.40%,5%,37%,16%,67,22 mins,3.60%,1.50%,0.50%,Providence County,57.50%,36.60%,6.23%,6.34%,78.78%,13.90%,15.1%,Eastern Standard Time,51,3.5,53.80%,49,30,46,21.7%,11.05,36,0,23
Cumberland,Rhode Island,34498,1304,Providence-Warwick,1594181,83,37,46,51,121,201,41,N/A,N/A,9,10,20,44,38.94%,$74499,N/A,N/A,N/A,$369900,1462,$253,50,72.20%,4%,31%,16%,67,27 mins,3.40%,1.50%,3.60%,Providence County,57.50%,36.60%,2.49%,1.25%,93.39%,6.90%,N/A,Eastern Standard Time,51,3.5,43.80%,4,N/A,19,N/A,0.00,36,1,19
Cumberland Hill,Rhode Island,8062,2534,Providence-Warwick,1594181,83,37,46,51,121,198,41,59.2,39.4,9,5,13,45,39.38%,$75996,2.2%,$1903,928,$359000,1483,$242,41,74.20%,5%,37%,15%,66,26 mins,4.10%,1.50%,3.10%,Providence County,57.50%,36.60%,4.38%,1.05%,91.42%,2.80%,7.7%,Eastern Standard Time,51,3.5,35.80%,51,N/A,N/A,20.0%,0.00,35,1,18
East Greenwich,Rhode Island,13094,799,Providence-Warwick,1594181,82,38,44,50,127,201,34,N/A,N/A,10,8,22,43,62.59%,$92727,N/A,$1373,833,$457300,N/A,N/A,48,71.20%,2%,26%,12%,74,26 mins,3.30%,1.50%,-0.70%,Kent County,46.10%,46.70%,5.26%,N/A,89.53%,3.00%,N/A,Eastern Standard Time,51,3.6,39.60%,13,N/A,23,N/A,0.00,37,0,23
East Providence,Rhode Island,47425,3568,Providence-Warwick,1594181,83,37,46,49,129,203,35,60,40.4,9,10,21,42,28.55%,$51077,6.2%,$1555,909,$309900,1335,$232,61,57.50%,4%,34%,14%,65,23 mins,4.00%,1.50%,-0.10%,Providence County,57.50%,36.60%,2.90%,6.43%,82.56%,5.30%,15.1%,Eastern Standard Time,51,3.5,53.50%,48,30,46,21.4%,0.00,36,1,26
Exeter,Rhode Island,6761,118,Providence-Warwick,1594181,81,38,43,52,120,203,34,N/A,N/A,10,6,13,46,48.57%,$83340,N/A,N/A,N/A,$348500,N/A,N/A,35,74.50%,8%,30%,19%,82,31 mins,3.10%,1.40%,3.40%,Washington County,50.80%,41.00%,1.19%,N/A,92.84%,1.40%,N/A,Eastern Standard Time,51,3.6,45.40%,7,N/A,28,N/A,0.00,36,0,16
Foster,Rhode Island,4689,92,Providence-Warwick,1594181,80,34,46,51,125,201,45,N/A,N/A,8,9,17,48,34.73%,$80720,N/A,N/A,N/A,$328300,N/A,N/A,46,77.00%,5%,38%,14%,81,33 mins,4.10%,1.50%,2.90%,Providence County,57.50%,36.60%,N/A,N/A,94.12%,N/A,N/A,Eastern Standard Time,51,3.5,38.40%,15,N/A,24,N/A,0.00,35,0,16
Glocester,Rhode Island,9993,184,Providence-Warwick,1594181,81,34,47,51,127,201,46,N/A,N/A,8,6,10,44,32.18%,$82193,N/A,N/A,N/A,$377300,1559,$242,45,79.10%,4%,34%,19%,80,32 mins,4.10%,1.50%,1.90%,Providence County,57.50%,36.60%,N/A,N/A,96.78%,3.40%,N/A,Eastern Standard Time,51,3.5,47.20%,0,N/A,N/A,N/A,0.00,34,1,14
Greene,Rhode Island,753,124,Providence-Warwick,1594181,80,34,46,51,124,201,45,59.6,39.9,8,6,28,50,N/A,$97167,0%,N/A,N/A,$279000,N/A,N/A,40,91.90%,4%,32%,14%,82,25 mins,3.40%,1.50%,-18.60%,Kent County,46.10%,46.70%,2.53%,N/A,97.47%,1.30%,5.7%,Eastern Standard Time,51,3.6,31.10%,0,N/A,23,23.8%,0.00,35,0,16
Greenville,Rhode Island,8388,1645,Providence-Warwick,1594181,82,36,46,50,124,203,40,59.2,39.4,8,6,14,50,35.76%,$72936,1.5%,N/A,N/A,$359500,1529,$235,44,75.40%,3%,32%,15%,73,26 mins,4.10%,1.50%,-4.30%,Providence County,57.50%,36.60%,1.63%,N/A,94.20%,1.60%,3.3%,Eastern Standard Time,51,3.5,47.30%,48,N/A,N/A,19.3%,1.12,35,1,17
Harmony,Rhode Island,1057,359,Providence-Warwick,1594181,81,34,47,51,128,201,46,59.2,39.4,8,8,37,43,28.44%,$67963,6.8%,N/A,N/A,$260000,N/A,N/A,61,76.90%,5%,35%,14%,80,24 mins,4.10%,1.50%,-25.80%,Providence County,57.50%,36.60%,N/A,N/A,100.00%,3.30%,2.7%,Eastern Standard Time,51,3.5,49.50%,9,N/A,N/A,18.6%,0.00,35,1,15
Harrisville,Rhode Island,1396,1719,Providence-Warwick,1594181,81,35,46,51,127,201,46,59.2,39.4,N/A,12,57,42,26.10%,$43661,26.4%,N/A,N/A,$208000,N/A,N/A,42,46.10%,5%,36%,15%,73,24 mins,4.10%,1.50%,-35.20%,Providence County,57.50%,36.60%,N/A,N/A,100.00%,N/A,0%,Eastern Standard Time,51,3.5,63.30%,42,N/A,34,27.0%,7.92,34,1,13
Hope Valley,Rhode Island,1777,535,Providence-Warwick,1594181,81,38,43,52,118,203,32,59.9,40.4,N/A,7,32,43,29.22%,$67311,7.5%,N/A,N/A,$268800,N/A,N/A,52,61.00%,6%,26%,14%,82,25 mins,3.10%,1.40%,11.90%,Washington County,50.80%,41.00%,N/A,2.47%,93.53%,N/A,2.5%,Eastern Standard Time,51,3.6,28.10%,28,N/A,33,19.6%,18.19,36,0,16
Jamestown,Rhode Island,5505,583,Providence-Warwick,1594181,79,38,41,49,126,201,30,N/A,N/A,10,7,15,50,64.55%,$95833,N/A,N/A,N/A,$607200,N/A,N/A,44,62.10%,9%,37%,25%,80,31 mins,2.80%,1.50%,1.30%,Newport County,55.70%,36.70%,7.14%,N/A,90.37%,N/A,N/A,Eastern Standard Time,51,3.6,38.20%,69,N/A,47,N/A,0.00,36,0,23
Melville,Rhode Island,1429,682,Providence-Warwick,1594181,80,38,42,48,126,205,31,60.9,41.6,N/A,9,46,27,54.06%,$46202,5.6%,$1756,1083,$284400,N/A,N/A,41,7.70%,8%,32%,20%,83,22 mins,2.80%,1.50%,-28.70%,Newport County,55.70%,36.70%,8.39%,11.99%,64.97%,12.00%,14.9%,Eastern Standard Time,51,3.6,23.90%,17,N/A,37,N/A,0.00,36,0,22
Middletown,Rhode Island,16100,1266,Providence-Warwick,1594181,80,38,42,48,126,201,31,N/A,N/A,10,9,24,42,45.58%,$70244,N/A,N/A,N/A,$392600,N/A,N/A,49,47.20%,6%,30%,16%,82,18 mins,2.50%,1.50%,-1.60%,Newport County,55.70%,36.70%,2.90%,6.75%,84.14%,6.20%,N/A,Eastern Standard Time,51,3.6,46.30%,5,N/A,31,N/A,0.00,37,0,21
Misquamicut,Rhode Island,385,328,Providence-Warwick,1594181,80,38,42,48,121,206,27,59.9,40.4,12,8,39,64,57.19%,$79167,0%,N/A,N/A,$549000,N/A,N/A,54,24.70%,5%,26%,14%,85,25 mins,3.10%,1.40%,1.30%,Washington County,50.80%,41.00%,N/A,N/A,100.00%,N/A,8.6%,Eastern Standard Time,51,3.6,34.40%,24,0,38,19.1%,0.00,36,0,9
Narragansett,Rhode Island,15601,1123,Providence-Warwick,1594181,80,38,42,51,125,207,30,N/A,N/A,10,8,20,43,56.69%,$65842,N/A,N/A,N/A,$476200,N/A,N/A,42,44.70%,8%,31%,19%,81,25 mins,2.10%,1.50%,-2.70%,Washington County,50.80%,41.00%,1.94%,N/A,95.08%,2.80%,N/A,Eastern Standard Time,51,3.6,53.50%,2,N/A,27,N/A,0.00,37,0,18
New Shoreham,Rhode Island,830,91,Providence-Warwick,1594181,79,39,40,44,111,206,26,N/A,N/A,14,11,41,55,36.07%,$90526,N/A,N/A,N/A,$1100900,N/A,N/A,43,15.70%,4%,21%,7%,88,25 mins,3.10%,1.40%,-9.20%,Washington County,50.80%,41.00%,2.07%,N/A,93.78%,2.00%,N/A,Eastern Standard Time,51,3.6,53.90%,51,N/A,29,N/A,0.00,39,0,2
Newport,Rhode Island,24745,3229,Providence-Warwick,1594181,80,38,42,48,126,202,31,61.2,41.8,10,18,49,35,52.82%,$61320,10.6%,$1562,1058,$481200,N/A,N/A,78,33.70%,10%,38%,28%,78,19 mins,2.30%,1.50%,-0.90%,Newport County,55.70%,36.70%,1.97%,7.14%,84.12%,11.20%,7.6%,Eastern Standard Time,51,3.6,62.00%,65,31,54,20.4%,2.06,37,0,20
North Kingstown,Rhode Island,26178,607,Providence-Warwick,1594181,81,38,43,51,123,201,30,N/A,N/A,10,8,23,44,51.37%,$80506,N/A,$1646,1135,$347600,N/A,N/A,45,68.40%,4%,27%,14%,79,26 mins,2.80%,1.50%,-1.60%,Washington County,50.80%,41.00%,2.04%,N/A,92.24%,2.40%,N/A,Eastern Standard Time,51,3.6,43.00%,29,N/A,34,N/A,0.00,37,0,22
North Providence,Rhode Island,32345,5750,Providence-Warwick,1594181,83,37,46,50,126,201,37,N/A,N/A,9,11,21,43,29.98%,$53470,N/A,N/A,N/A,$309900,1497,$207,48,52.10%,4%,39%,14%,64,23 mins,4.10%,1.50%,0.30%,Providence County,57.50%,36.60%,3.11%,9.55%,80.95%,11.70%,N/A,Eastern Standard Time,51,3.5,55.20%,57,N/A,35,N/A,0.00,36,1,20
North Smithfield,Rhode Island,12301,517,Providence-Warwick,1594181,83,36,47,50,124,200,40,N/A,N/A,8,8,25,47,31.25%,$78163,N/A,N/A,N/A,$364500,1641,$222,49,73.90%,3%,29%,13%,74,28 mins,2.90%,1.50%,4.50%,Providence County,57.50%,36.60%,1.03%,2.47%,95.22%,4.20%,N/A,Eastern Standard Time,51,3.5,43.40%,3,N/A,14,N/A,0.00,34,1,13
Pascoag,Rhode Island,5041,1005,Providence-Warwick,1594181,81,34,47,51,127,202,46,59.2,39.4,8,7,18,38,24.59%,$48688,11.4%,N/A,N/A,$244600,N/A,N/A,73,57.00%,5%,35%,15%,74,36 mins,4.10%,1.50%,19.10%,Providence County,57.50%,36.60%,2.20%,N/A,94.91%,N/A,2.8%,Eastern Standard Time,51,3.5,53.70%,57,N/A,28,21.3%,15.73,34,1,13
Pawtucket,Rhode Island,71770,8281,Providence-Warwick,1594181,83,37,46,50,124,198,38,59.7,39.9,9,18,41,36,21.84%,$40578,15.1%,$1526,935,$299000,1718,$174,71,40.60%,6%,39%,14%,56,24 mins,4.50%,1.50%,0.20%,Providence County,57.50%,36.60%,2.39%,17.56%,61.62%,24.20%,25.6%,Eastern Standard Time,51,3.5,59.50%,69,37,52,24.3%,16.58,36,1,22
Portsmouth,Rhode Island,17463,759,Providence-Warwick,1594181,80,38,42,48,127,201,32,N/A,N/A,10,8,19,47,52.35%,$77483,N/A,N/A,N/A,$372100,N/A,N/A,44,64.40%,6%,27%,14%,84,23 mins,2.90%,1.50%,0.90%,Newport County,55.70%,36.70%,N/A,1.46%,95.31%,3.40%,N/A,Eastern Standard Time,51,3.6,42.70%,47,N/A,34,N/A,0.00,38,0,23
