City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Rock Creek,Nebraska,418,12,Omaha-Council Bluffs,954270,87,33,54,31,86,215,26,N/A,N/A,N/A,6,11,49,N/A,$124271,N/A,N/A,N/A,$257700,N/A,N/A,78,100.00%,5%,28%,28%,85,25 mins,2.90%,1.90%,147.30%,Saunders County,23.20%,69.60%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,982,4.3,41.60%,1,N/A,19,N/A,N/A,N/A,2,N/A
South Bend,Nebraska,99,739,Omaha-Council Bluffs,954270,87,34,53,33,90,218,30,61.2,40.2,9,9,15,52,12.66%,$67917,17.2%,N/A,N/A,$121500,N/A,N/A,33,65.30%,5%,28%,27%,80,26 mins,3.70%,1.80%,76.80%,Cass County,26.90%,65.40%,N/A,N/A,96.81%,5.10%,1.9%,Central Standard Time,982,3.7,46.90%,0,N/A,25,15.5%,0.00,1,2,0
South Cedar,Nebraska,214,7,Omaha-Council Bluffs,954270,87,33,54,32,81,215,30,N/A,N/A,N/A,7,11,29,N/A,$40000,N/A,N/A,N/A,$182400,N/A,N/A,78,92.00%,6%,29%,29%,84,25 mins,2.90%,1.90%,-25.70%,Saunders County,23.20%,69.60%,N/A,N/A,100.00%,N/A,N/A,Central Standard Time,982,4.3,41.10%,0,N/A,34,N/A,N/A,N/A,2,N/A
Springfield,Nebraska,1391,1877,Omaha-Council Bluffs,954270,87,33,54,33,88,214,30,61.2,40.6,9,8,13,46,35.56%,$59931,0%,N/A,N/A,$166000,N/A,N/A,43,75.30%,4%,38%,37%,79,20 mins,3.10%,1.90%,3.60%,Sarpy County,34.80%,56.00%,N/A,N/A,98.91%,3.30%,1.3%,Central Standard Time,982,3.9,41.30%,41,N/A,N/A,17.4%,0.00,1,2,0
Stocking,Nebraska,355,10,Omaha-Council Bluffs,954270,87,33,54,31,88,215,27,N/A,N/A,N/A,7,11,53,N/A,$93375,N/A,N/A,N/A,$340300,N/A,N/A,59,64.80%,5%,28%,29%,84,25 mins,2.90%,1.90%,-16.10%,Saunders County,23.20%,69.60%,N/A,N/A,100.00%,N/A,N/A,Central Standard Time,982,4.3,34.90%,0,N/A,19,N/A,N/A,N/A,2,N/A
Township 1,Nebraska,1,73,Omaha-Council Bluffs,954270,85,32,53,31,94,212,29,N/A,N/A,N/A,6,16,44,34.17%,$90625,N/A,N/A,N/A,$235600,N/A,N/A,29,82.60%,5%,29%,28%,1,1 mins,3.20%,1.70%,2.70%,Washington County,24.20%,68.50%,N/A,1.53%,97.05%,1.80%,N/A,Central Standard Time,982,3.8,25.60%,0,N/A,12,N/A,N/A,N/A,2,N/A
Township 2,Nebraska,2,72,Omaha-Council Bluffs,954270,85,32,53,32,93,212,29,N/A,N/A,N/A,6,11,46,32.54%,$89107,N/A,N/A,N/A,$230700,N/A,N/A,28,94.60%,5%,29%,29%,2,2 mins,3.20%,1.70%,3.90%,Washington County,24.20%,68.50%,N/A,N/A,99.23%,1.30%,N/A,Central Standard Time,982,3.8,31.80%,0,N/A,N/A,N/A,N/A,N/A,2,N/A
Township 5,Nebraska,5,10,Omaha-Council Bluffs,954270,86,32,54,31,89,212,29,N/A,N/A,N/A,8,14,50,22.45%,$64120,N/A,N/A,N/A,$184400,N/A,N/A,61,65.60%,5%,28%,29%,5,5 mins,3.20%,1.70%,2.30%,Washington County,24.20%,68.50%,N/A,N/A,97.66%,N/A,N/A,Central Standard Time,982,3.8,31.20%,0,N/A,5,N/A,N/A,N/A,2,N/A
Township 6,Nebraska,6,15,Omaha-Council Bluffs,954270,86,32,54,31,94,212,31,N/A,N/A,N/A,7,12,39,N/A,$84821,N/A,N/A,N/A,$235500,N/A,N/A,64,78.50%,5%,29%,28%,6,6 mins,3.20%,1.70%,-2.40%,Washington County,24.20%,68.50%,N/A,1.87%,95.98%,N/A,N/A,Central Standard Time,982,3.8,33.70%,0,N/A,14,N/A,N/A,N/A,2,N/A
Township 7,Nebraska,7,44,Omaha-Council Bluffs,954270,86,32,54,31,94,212,32,N/A,N/A,N/A,7,12,34,29.95%,$70972,N/A,N/A,N/A,$158100,N/A,N/A,44,76.30%,5%,29%,29%,7,7 mins,3.20%,1.70%,1.60%,Washington County,24.20%,68.50%,1.34%,N/A,92.74%,2.30%,N/A,Central Standard Time,982,3.8,34.40%,0,N/A,14,N/A,N/A,N/A,2,N/A
Union,Nebraska,169,813,Omaha-Council Bluffs,954270,87,34,53,33,82,217,27,61.4,40.9,9,8,13,43,N/A,$36250,0%,N/A,N/A,$89400,N/A,N/A,67,76.20%,5%,30%,28%,80,26 mins,3.70%,1.80%,-29.90%,Cass County,26.90%,65.40%,N/A,N/A,100.00%,1.20%,0%,Central Standard Time,982,3.7,37.00%,14,N/A,13,17.9%,0.00,1,2,2
Union township (Saunders Cnty),Nebraska,1608,61,Omaha-Council Bluffs,954270,87,33,54,31,88,215,28,N/A,N/A,N/A,8,13,39,N/A,$73807,N/A,N/A,N/A,$168700,N/A,N/A,44,84.80%,6%,29%,28%,83,29 mins,2.90%,1.90%,-7.60%,Saunders County,23.20%,69.60%,N/A,N/A,N/A,2.90%,N/A,Central Standard Time,982,4.3,38.70%,0,N/A,25,N/A,N/A,N/A,2,N/A
Valley,Nebraska,2007,420,Omaha-Council Bluffs,954270,87,33,54,32,93,209,32,61,40.1,9,9,36,43,41.29%,$46625,9.8%,N/A,N/A,$163900,N/A,N/A,43,67.00%,9%,35%,34%,81,19 mins,3.50%,1.90%,2.40%,Douglas County,47.30%,45.00%,N/A,1.01%,96.36%,4.70%,1.8%,Central Standard Time,982,3.8,43.30%,46,N/A,41,19.2%,0.00,1,2,0
Valparaiso,Nebraska,655,1163,Omaha-Council Bluffs,954270,87,33,54,30,84,213,27,60.6,39.8,9,9,16,45,16.83%,$53292,8.3%,N/A,N/A,$158600,N/A,N/A,45,69.40%,5%,28%,27%,85,24 mins,2.90%,1.90%,12.90%,Saunders County,23.20%,69.60%,N/A,N/A,100.00%,N/A,0.9%,Central Standard Time,982,4.3,45.10%,19,N/A,35,17.8%,0.00,1,2,1
Venice,Nebraska,74,156,Omaha-Council Bluffs,954270,86,33,53,32,92,213,32,61.2,40.5,N/A,10,17,35,N/A,$46150,0%,N/A,N/A,$15800,N/A,N/A,58,43.80%,6%,31%,32%,79,19 mins,3.50%,1.90%,-32.70%,Douglas County,47.30%,45.00%,N/A,N/A,86.00%,N/A,0%,Central Standard Time,982,3.8,79.70%,0,N/A,21,9.0%,0.00,1,2,0
Wahoo,Nebraska,4491,1539,Omaha-Council Bluffs,954270,87,33,54,31,88,218,27,60.7,39.8,9,8,22,35,20.41%,$50069,6%,N/A,N/A,$158400,N/A,N/A,50,62.10%,5%,29%,28%,82,21 mins,2.90%,1.90%,1.70%,Saunders County,23.20%,69.60%,N/A,1.44%,97.31%,3.50%,2.5%,Central Standard Time,982,4.3,45.20%,74,N/A,51,16.6%,0.00,1,2,1
Wahoo township,Nebraska,372,12,Omaha-Council Bluffs,954270,87,34,53,31,83,215,24,N/A,N/A,N/A,7,12,44,N/A,$73750,N/A,N/A,N/A,$185100,N/A,N/A,78,65.60%,5%,29%,28%,83,25 mins,2.90%,1.90%,-1.90%,Saunders County,23.20%,69.60%,N/A,N/A,N/A,3.20%,N/A,Central Standard Time,982,4.3,33.70%,0,N/A,25,N/A,0.00,N/A,2,1
Wann,Nebraska,76,51,Omaha-Council Bluffs,954270,88,34,54,31,88,215,27,60.6,39.8,N/A,13,21,38,N/A,$165313,0%,N/A,N/A,$251100,N/A,N/A,22,100.00%,5%,29%,28%,83,25 mins,2.90%,1.90%,15.20%,Saunders County,23.20%,69.60%,N/A,N/A,100.00%,N/A,20.4%,Central Standard Time,982,4.3,76.30%,0,N/A,25,N/A,0.00,1,2,0
Waterloo,Nebraska,1010,1566,Omaha-Council Bluffs,954270,86,33,53,32,92,213,32,61,40.2,9,6,6,33,17.41%,$52050,6.9%,N/A,N/A,$248700,N/A,N/A,42,67.90%,6%,31%,34%,79,21 mins,3.50%,1.90%,39.30%,Douglas County,47.30%,45.00%,N/A,N/A,98.65%,7.20%,1.4%,Central Standard Time,982,3.8,45.60%,30,N/A,62,18.5%,0.00,1,2,0
Weeping Water,Nebraska,1072,1109,Omaha-Council Bluffs,954270,87,34,53,33,94,219,31,61.3,40.7,9,9,15,46,15.38%,$53571,1.1%,N/A,N/A,$146500,N/A,N/A,65,66.70%,5%,29%,29%,81,23 mins,3.70%,1.80%,-10.20%,Cass County,26.90%,65.40%,N/A,N/A,97.80%,N/A,0.8%,Central Standard Time,982,3.7,40.00%,37,N/A,16,19.1%,0.00,1,2,0
Weston,Nebraska,295,1323,Omaha-Council Bluffs,954270,87,33,54,32,82,216,28,60.6,39.8,9,9,15,46,4.47%,$37083,9.6%,N/A,N/A,$90800,N/A,N/A,78,73.50%,5%,30%,27%,85,30 mins,2.90%,1.90%,-2.00%,Saunders County,23.20%,69.60%,N/A,N/A,100.00%,N/A,0%,Central Standard Time,982,4.3,40.20%,4,N/A,31,19.4%,0.00,1,2,1
Yutan,Nebraska,1014,1767,Omaha-Council Bluffs,954270,87,33,54,31,88,219,28,60.6,39.8,9,9,15,35,19.42%,$63167,7.6%,N/A,N/A,$186300,N/A,N/A,45,80.30%,5%,30%,29%,83,25 mins,2.90%,1.90%,-12.10%,Saunders County,23.20%,69.60%,N/A,N/A,95.46%,3.60%,1.2%,Central Standard Time,982,4.3,46.70%,38,N/A,38,17.1%,0.00,1,2,0
