City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Darnestown,Maryland,6540,398,Washington-Arlington-Alexandria,5266592,85,41,44,42,113,201,20,62.9,44.1,6,12,22,46,72.54%,$154413,0%,$1710,935,$693200,N/A,N/A,33,92.20%,1%,9%,-2%,58,33 mins,3.30%,0.80%,0.60%,Montgomery County,74.70%,19.40%,16.70%,6.53%,74.87%,12.40%,20.5%,Eastern Standard Time,26,4.1,36.40%,42,21,28,16.6%,0.00,29,2,14
Derwood,Maryland,1984,3164,Washington-Arlington-Alexandria,5266592,87,42,45,43,109,201,16,62.9,44.1,6,15,27,52,70.66%,$78750,14.8%,$2046,881,$449200,N/A,N/A,32,60.40%,2%,11%,0%,43,34 mins,3.30%,0.80%,-7.10%,Montgomery County,74.70%,19.40%,27.78%,1.16%,60.11%,10.30%,42.9%,Eastern Standard Time,26,4.1,35.10%,35,N/A,49,16.6%,69.41,29,2,15
District Heights,Maryland,5989,6924,Washington-Arlington-Alexandria,5266592,88,43,45,44,110,200,13,63.4,44.8,7,15,22,39,16.59%,$67000,15%,$1417,902,$239000,N/A,N/A,59,56.20%,3%,30%,-2%,43,38 mins,4.10%,-0.60%,2.20%,Prince George's County,88.10%,8.40%,N/A,90.08%,1.98%,7.60%,5.5%,Eastern Standard Time,26,4.3,67.40%,52,N/A,33,23.0%,0.00,31,2,10
Drum Point,Maryland,2938,1765,Washington-Arlington-Alexandria,5266592,87,45,42,46,110,205,14,64.2,45.8,N/A,14,25,45,N/A,$73582,7.7%,N/A,N/A,$254400,N/A,N/A,29,88.10%,3%,13%,-6%,69,31 mins,3.80%,-0.50%,-11.60%,Calvert County,38.40%,55.20%,2.02%,N/A,95.55%,3.50%,3.6%,Eastern Standard Time,26,3.9,37.70%,0,N/A,13,18.7%,0.00,42,2,0
Dunkirk,Maryland,2490,378,Washington-Arlington-Alexandria,5266592,87,43,44,44,106,205,15,63.3,44.8,8,12,21,45,41.67%,$98958,1.3%,N/A,N/A,$434700,N/A,N/A,31,95.10%,3%,13%,-7%,66,39 mins,3.80%,-0.50%,-1.20%,Calvert County,38.40%,55.20%,1.29%,2.73%,93.44%,4.20%,2%,Eastern Standard Time,26,3.9,39.90%,51,N/A,46,15.7%,0.00,35,2,1
Eagle Harbor,Maryland,41,336,Washington-Arlington-Alexandria,5266592,86,44,42,44,108,207,16,63.4,44.8,N/A,21,38,45,13.33%,$81250,0%,N/A,N/A,$261700,N/A,N/A,56,15.20%,4%,26%,0%,68,36 mins,4.10%,-0.60%,115.80%,Prince George's County,88.10%,8.40%,N/A,62.50%,37.50%,N/A,3.1%,Eastern Standard Time,26,4.3,54.50%,0,N/A,N/A,9.0%,0.00,37,2,0
East Riverdale,Maryland,15645,9687,Washington-Arlington-Alexandria,5266592,89,43,46,43,112,205,13,63.7,45.2,N/A,35,58,31,14.16%,$60488,10.2%,$1341,763,$277200,N/A,N/A,54,45.00%,5%,44%,2%,35,36 mins,4.10%,-0.60%,-0.20%,Prince George's County,88.10%,8.40%,2.48%,28.25%,20.08%,57.80%,48.8%,Eastern Standard Time,26,4.3,58.70%,42,N/A,N/A,21.5%,0.00,31,2,14
Edmonston,Maryland,1580,3873,Washington-Arlington-Alexandria,5266592,89,43,46,43,112,200,14,63.4,44.8,7,36,49,33,12.72%,$55417,11.7%,$1527,822,$245300,N/A,N/A,62,52.60%,4%,26%,0%,35,38 mins,4.10%,-0.60%,19.00%,Prince George's County,88.10%,8.40%,1.53%,30.85%,12.95%,55.30%,43.3%,Eastern Standard Time,26,4.3,62.40%,67,N/A,67,26.3%,0.00,31,2,14
Emmitsburg,Maryland,3024,2013,Washington-Arlington-Alexandria,5266592,86,39,47,43,108,193,23,60.9,42,7,21,40,41,27.55%,$54728,5.7%,N/A,N/A,$234900,N/A,N/A,38,55.00%,7%,24%,-1%,71,31 mins,3.60%,0.60%,10.00%,Frederick County,45.00%,47.40%,1.16%,10.49%,84.93%,2.10%,5%,Eastern Standard Time,26,4.2,55.00%,65,N/A,40,21.0%,0.00,20,2,6
Fairland,Maryland,24226,4889,Washington-Arlington-Alexandria,5266592,88,43,45,44,110,200,15,63.2,44.6,N/A,28,53,34,44.46%,$67500,7.4%,$1592,959,$408400,N/A,N/A,33,45.40%,2%,11%,0%,46,38 mins,3.30%,0.80%,4.90%,Montgomery County,74.70%,19.40%,13.47%,58.91%,18.93%,11.80%,40.5%,Eastern Standard Time,26,4.1,52.30%,22,38,43,18.1%,0.00,31,2,15
Fairmount Heights,Maryland,1778,6709,Washington-Arlington-Alexandria,5266592,88,43,45,44,110,202,13,63.4,44.8,N/A,8,14,40,11.16%,$46667,11.8%,$1426,783,$225100,N/A,N/A,59,76.90%,1%,28%,-2%,43,34 mins,4.10%,-0.60%,37.60%,Prince George's County,88.10%,8.40%,2.47%,76.69%,2.28%,9.70%,8.5%,Eastern Standard Time,26,4.3,68.80%,52,N/A,49,27.8%,13.79,31,2,11
Fairwood,Maryland,5762,1688,Washington-Arlington-Alexandria,5266592,88,43,45,43,109,203,15,63.4,44.8,N/A,14,26,38,71.44%,$156477,2.1%,N/A,N/A,$521100,N/A,N/A,11,85.50%,4%,27%,0%,53,38 mins,4.10%,-0.60%,23.90%,Prince George's County,88.10%,8.40%,7.79%,78.74%,9.84%,2.50%,17.9%,Eastern Standard Time,26,4.3,39.30%,N/A,N/A,N/A,21.8%,0.00,31,2,13
Forest Glen,Maryland,6804,6684,Washington-Arlington-Alexandria,5266592,87,42,45,44,111,201,14,62.9,44.1,N/A,19,36,43,65.84%,$84357,4.9%,$1814,859,$419000,N/A,N/A,58,54.00%,2%,11%,0%,29,37 mins,3.30%,0.80%,10.10%,Montgomery County,74.70%,19.40%,9.65%,21.18%,53.41%,19.90%,25.2%,Eastern Standard Time,26,4.1,48.50%,54,52,26,17.7%,0.00,30,2,15
Forest Heights,Maryland,2554,5481,Washington-Arlington-Alexandria,5266592,88,43,45,43,117,201,14,63.4,44.8,6,16,31,34,18.30%,$68011,0.9%,$1441,789,$233800,N/A,N/A,63,74.00%,0%,30%,0%,44,34 mins,4.10%,-0.60%,18.70%,Prince George's County,88.10%,8.40%,1.40%,67.29%,9.16%,20.20%,14.5%,Eastern Standard Time,26,4.3,63.50%,68,37,N/A,20.6%,4.83,31,2,11
Forestville,Maryland,11689,2977,Washington-Arlington-Alexandria,5266592,88,43,45,44,110,201,13,63.3,44.8,7,32,55,37,19.26%,$64393,7.9%,$1417,902,$234600,N/A,N/A,51,64.30%,4%,28%,0%,45,37 mins,4.10%,-0.60%,-4.90%,Prince George's County,88.10%,8.40%,1.00%,90.69%,4.58%,6.40%,7.7%,Eastern Standard Time,26,4.3,59.40%,61,N/A,49,23.1%,15.91,31,2,10
Fort Washington,Maryland,24144,1750,Washington-Arlington-Alexandria,5266592,88,43,45,43,113,201,14,63.7,45.1,6,23,43,47,41.89%,$107406,3%,$1531,818,$296600,N/A,N/A,38,83.90%,2%,20%,-1%,52,41 mins,4.10%,-0.60%,-4.00%,Prince George's County,88.10%,8.40%,11.02%,65.58%,10.21%,11.30%,18.2%,Eastern Standard Time,26,4.3,46.60%,14,N/A,21,20.6%,32.76,31,2,2
Four Corners,Maryland,8361,5715,Washington-Arlington-Alexandria,5266592,88,43,45,44,108,201,14,62.9,44.1,N/A,14,27,39,65.51%,$110881,1.5%,$1402,806,$441500,N/A,N/A,66,85.40%,2%,10%,0%,33,36 mins,3.30%,0.80%,4.50%,Montgomery County,74.70%,19.40%,6.59%,12.33%,65.61%,19.40%,20.8%,Eastern Standard Time,26,4.1,35.40%,82,43,48,18.6%,0.00,31,2,15
Frederick,Maryland,69330,2993,Washington-Arlington-Alexandria,5266592,88,41,47,43,107,200,23,62,43.7,6,30,33,35,40.17%,$65967,7.5%,$1567,929,$385000,2058,$187,31,53.10%,4%,15%,0%,50,31 mins,3.80%,0.60%,8.80%,Frederick County,45.00%,47.40%,6.19%,19.21%,68.09%,15.90%,19.1%,Eastern Standard Time,26,4.2,51.20%,46,N/A,47,20.5%,0.75,25,2,5
Friendly,Maryland,10200,2092,Washington-Arlington-Alexandria,5266592,88,43,45,43,113,202,14,63.4,44.8,N/A,23,43,42,28.85%,$99063,4.4%,$1531,818,$327200,N/A,N/A,38,87.10%,4%,28%,0%,52,44 mins,4.10%,-0.60%,2.30%,Prince George's County,88.10%,8.40%,2.94%,67.93%,7.00%,17.00%,20.7%,Eastern Standard Time,26,4.3,50.20%,6,N/A,N/A,19.9%,0.00,31,2,4
Friendship Heights Village,Maryland,5051,82803,Washington-Arlington-Alexandria,5266592,86,42,44,43,114,201,16,62.9,44.1,N/A,19,38,48,88.15%,$79667,6.4%,$2305,987,$458800,N/A,N/A,44,30.50%,2%,11%,0%,15,30 mins,3.30%,0.80%,-12.40%,Montgomery County,74.70%,19.40%,10.95%,3.35%,78.34%,8.60%,34.1%,Eastern Standard Time,26,4.1,53.50%,90,N/A,71,21.8%,0.00,30,2,12
Gaithersburg,Maryland,67417,6534,Washington-Arlington-Alexandria,5266592,85,41,44,42,113,202,21,62.6,43.7,6,18,28,35,54.04%,$78441,6.2%,$1713,944,$449500,1962,$229,30,48.40%,2%,11%,-1%,42,33 mins,3.40%,0.80%,15.90%,Montgomery County,74.70%,19.40%,18.87%,17.83%,48.76%,25.80%,39.1%,Eastern Standard Time,26,4.1,47.20%,49,41,52,19.6%,17.26,29,2,13
Garrett Park,Maryland,1020,3984,Washington-Arlington-Alexandria,5266592,87,42,45,42,114,203,15,63.2,44.5,6,13,24,42,84.36%,$132361,0%,N/A,N/A,$797800,N/A,N/A,64,90.80%,2%,10%,0%,33,33 mins,3.30%,0.80%,11.20%,Montgomery County,74.70%,19.40%,2.63%,1.15%,94.50%,12.30%,11.2%,Eastern Standard Time,26,4.1,36.10%,44,N/A,64,18.6%,0.00,30,2,14
Germantown,Maryland,91447,5369,Washington-Arlington-Alexandria,5266592,85,40,45,43,113,197,25,62.4,43.6,6,17,26,34,50.05%,$86472,6%,$1711,944,$374900,1735,$216,27,60.20%,2%,13%,-2%,44,36 mins,3.30%,0.80%,7.80%,Montgomery County,74.70%,19.40%,19.48%,25.32%,45.87%,22.40%,34.3%,Eastern Standard Time,26,4.1,46.70%,36,37,47,20.2%,8.41,29,2,13
Glassmanor,Maryland,18158,7710,Washington-Arlington-Alexandria,5266592,88,43,45,43,117,203,14,63.7,45.1,N/A,39,62,34,13.69%,$52687,14.7%,$1441,789,$250100,N/A,N/A,47,28.30%,4%,27%,0%,35,40 mins,4.10%,-0.60%,3.60%,Prince George's County,88.10%,8.40%,1.28%,75.31%,4.95%,15.60%,15.3%,Eastern Standard Time,26,4.3,68.90%,33,N/A,23,22.5%,0.00,31,2,11
Glen Echo,Maryland,341,3311,Washington-Arlington-Alexandria,5266592,89,44,45,44,113,199,14,63.5,44.9,6,11,20,38,91.58%,$140625,0%,N/A,N/A,$865100,N/A,N/A,78,82.70%,2%,11%,0%,45,29 mins,3.30%,0.80%,37.00%,Montgomery County,74.70%,19.40%,N/A,5.18%,89.97%,N/A,11.7%,Eastern Standard Time,26,4.1,34.10%,46,N/A,57,14.6%,0.00,30,2,12
Glenarden,Maryland,6128,5132,Washington-Arlington-Alexandria,5266592,88,43,45,43,108,206,15,63.4,44.8,7,16,19,39,33.70%,$53981,10.2%,$1586,927,$274400,N/A,N/A,47,75.80%,4%,32%,-2%,41,33 mins,4.10%,-0.60%,1.00%,Prince George's County,88.10%,8.40%,N/A,83.62%,9.46%,9.60%,11.5%,Eastern Standard Time,26,4.3,63.20%,25,N/A,26,21.5%,9.91,N/A,2,14
Glenmont,Maryland,16917,6053,Washington-Arlington-Alexandria,5266592,87,42,45,43,109,201,15,62.9,44.1,6,28,53,36,39.11%,$84386,6%,$1591,973,$400100,N/A,N/A,43,61.50%,2%,11%,0%,40,37 mins,3.30%,0.80%,25.70%,Montgomery County,74.70%,19.40%,14.57%,21.83%,30.47%,36.70%,48%,Eastern Standard Time,26,4.1,49.80%,81,N/A,57,21.3%,0.00,30,2,15
Glenn Dale,Maryland,13606,1902,Washington-Arlington-Alexandria,5266592,88,43,45,43,109,205,15,63.3,44.6,7,22,42,42,48.24%,$106325,3%,N/A,N/A,$435300,N/A,N/A,30,81.40%,2%,15%,-7%,53,36 mins,4.10%,-0.60%,-3.70%,Prince George's County,88.10%,8.40%,6.25%,63.55%,21.85%,10.90%,24.3%,Eastern Standard Time,26,4.3,48.20%,49,N/A,36,21.6%,7.87,31,2,14
Greenbelt,Maryland,23289,3736,Washington-Arlington-Alexandria,5266592,88,43,45,43,109,199,13,63.5,44.8,7,26,45,33,46.62%,$62685,8%,$1705,1005,$192000,N/A,N/A,46,45.40%,4%,20%,-9%,39,34 mins,4.10%,-0.60%,2.10%,Prince George's County,88.10%,8.40%,9.53%,46.83%,29.70%,15.20%,29.6%,Eastern Standard Time,26,4.3,60.30%,42,39,49,19.2%,6.86,31,2,15
Hillandale,Maryland,5734,2781,Washington-Arlington-Alexandria,5266592,88,43,45,44,113,203,13,62.9,44.1,7,17,32,47,48.49%,$101439,2.1%,$1543,886,$374100,N/A,N/A,58,86.10%,2%,11%,0%,34,35 mins,3.30%,0.80%,-10.50%,Montgomery County,74.70%,19.40%,10.67%,24.80%,38.92%,28.40%,38.1%,Eastern Standard Time,26,4.1,43.20%,41,48,N/A,22.0%,0.00,N/A,2,15
Hillcrest Heights,Maryland,16137,6489,Washington-Arlington-Alexandria,5266592,89,44,45,43,113,204,14,63.5,44.9,7,36,60,37,18.26%,$56425,11.6%,$1427,812,$252600,N/A,N/A,53,41.90%,4%,26%,0%,37,37 mins,4.10%,-0.60%,1.40%,Prince George's County,88.10%,8.40%,N/A,89.39%,4.68%,5.70%,6.5%,Eastern Standard Time,26,4.3,68.10%,60,N/A,37,23.1%,65.01,N/A,2,11
Hughesville,Maryland,1933,173,Washington-Arlington-Alexandria,5266592,86,44,42,44,108,198,16,63.6,45.1,7,13,24,51,N/A,$126838,1.6%,N/A,N/A,$401500,N/A,N/A,25,86.90%,3%,13%,-5%,70,43 mins,4.20%,-0.60%,11.20%,Charles County,63.00%,32.70%,4.43%,24.18%,69.15%,N/A,5.5%,Eastern Standard Time,26,4.2,35.70%,18,N/A,36,23.7%,42.57,38,2,0
Huntingtown,Maryland,3344,414,Washington-Arlington-Alexandria,5266592,87,44,43,44,107,205,16,63.6,45.2,8,14,27,41,39.25%,$142558,1%,N/A,N/A,$427900,N/A,N/A,24,81.70%,3%,13%,-5%,69,39 mins,3.80%,-0.50%,1.00%,Calvert County,38.40%,55.20%,4.65%,6.80%,84.39%,N/A,3.2%,Eastern Standard Time,26,3.9,46.60%,2,N/A,15,21.8%,0.00,N/A,2,0
Hyattsville,Maryland,18225,6803,Washington-Arlington-Alexandria,5266592,89,43,46,43,112,207,14,63.7,45.2,7,24,80,34,35.72%,$61806,6.5%,$1580,828,$359500,N/A,N/A,59,43.70%,8%,35%,8%,35,34 mins,4.10%,-0.60%,5.60%,Prince George's County,88.10%,8.40%,4.60%,30.33%,30.35%,39.70%,33.9%,Eastern Standard Time,26,4.3,57.10%,66,N/A,74,21.7%,62.68,31,2,14
Indian Head,Maryland,3842,3119,Washington-Arlington-Alexandria,5266592,87,44,43,43,113,200,14,63.9,45.3,6,22,41,29,26.41%,$68917,8.2%,N/A,N/A,$203800,N/A,N/A,29,62.60%,2%,24%,-10%,59,43 mins,4.20%,-0.60%,0.30%,Charles County,63.00%,32.70%,7.74%,59.71%,24.91%,8.30%,8.7%,Eastern Standard Time,26,4.2,53.70%,45,N/A,36,22.5%,64.67,31,2,2
Jefferson,Maryland,2203,1050,Washington-Arlington-Alexandria,5266592,88,41,47,42,111,197,19,61.8,43.3,6,11,19,44,43.43%,$101818,0%,N/A,N/A,$356200,N/A,N/A,25,87.80%,3%,17%,0%,70,35 mins,3.60%,0.60%,17.90%,Frederick County,45.00%,47.40%,2.46%,3.62%,88.81%,3.50%,6.8%,Eastern Standard Time,26,4.2,38.10%,41,N/A,27,17.3%,0.00,24,2,2
Kemp Mill,Maryland,13445,5387,Washington-Arlington-Alexandria,5266592,88,42,46,44,110,201,14,62.9,44.1,N/A,21,40,38,55.31%,$107746,2.6%,$1580,842,$403900,N/A,N/A,54,79.60%,2%,11%,0%,35,34 mins,3.30%,0.80%,11.30%,Montgomery County,74.70%,19.40%,7.44%,22.74%,56.23%,17.40%,26.9%,Eastern Standard Time,26,4.1,39.70%,25,32,10,17.7%,0.00,31,2,15
Kensington,Maryland,2171,4532,Washington-Arlington-Alexandria,5266592,87,42,45,42,114,200,15,62.9,44.1,6,14,27,42,73.16%,$128021,4.1%,$1773,1065,$584900,N/A,N/A,63,58.90%,2%,12%,7%,30,31 mins,3.30%,0.80%,16.90%,Montgomery County,74.70%,19.40%,5.24%,8.10%,82.94%,12.50%,14.6%,Eastern Standard Time,26,4.1,41.70%,82,N/A,57,18.2%,61.26,30,2,14
Kettering,Maryland,13282,2418,Washington-Arlington-Alexandria,5266592,88,43,45,44,107,203,14,63.3,44.7,7,27,51,46,41.74%,$91648,4.3%,$1821,934,$318900,N/A,N/A,32,85.60%,3%,22%,-1%,48,38 mins,4.10%,-0.60%,5.90%,Prince George's County,88.10%,8.40%,2.58%,91.54%,3.13%,1.90%,13.4%,Eastern Standard Time,26,4.3,59.60%,29,N/A,24,24.3%,0.76,N/A,2,12
Konterra,Maryland,2743,452,Washington-Arlington-Alexandria,5266592,88,42,46,44,108,203,13,63.4,44.8,N/A,14,26,47,52.22%,$84211,4.2%,$1834,943,$387900,N/A,N/A,15,80.00%,4%,28%,0%,51,36 mins,4.10%,-0.60%,26.50%,Prince George's County,88.10%,8.40%,19.76%,49.05%,21.69%,16.60%,27.2%,Eastern Standard Time,26,4.3,44.80%,75,N/A,N/A,24.5%,0.00,31,2,15
La Plata,Maryland,9160,1233,Washington-Arlington-Alexandria,5266592,86,44,42,45,109,204,16,63.8,45.1,7,22,47,36,28.40%,$96771,3.1%,$1160,850,$342200,N/A,N/A,26,62.90%,4%,13%,-5%,67,32 mins,4.20%,-0.60%,7.80%,Charles County,63.00%,32.70%,4.77%,29.64%,59.53%,3.30%,6.3%,Eastern Standard Time,26,4.2,56.30%,55,N/A,47,20.7%,43.46,36,2,1
Lake Arbor,Maryland,10410,3322,Washington-Arlington-Alexandria,5266592,88,43,45,44,107,203,15,63.2,44.5,N/A,29,55,39,49.14%,$94898,3.7%,$1759,829,$410900,N/A,N/A,23,56.00%,4%,28%,0%,45,35 mins,4.10%,-0.60%,1.00%,Prince George's County,88.10%,8.40%,1.20%,91.78%,3.62%,1.40%,14.7%,Eastern Standard Time,26,4.3,60.90%,55,N/A,43,22.4%,0.00,N/A,2,12
Landover,Maryland,22852,5714,Washington-Arlington-Alexandria,5266592,88,43,45,44,109,203,13,63.7,45.1,7,38,61,32,17.05%,$49820,9.9%,$1626,887,$237400,N/A,N/A,50,44.60%,4%,27%,0%,38,35 mins,4.10%,-0.60%,-2.90%,Prince George's County,88.10%,8.40%,1.61%,71.95%,8.26%,18.30%,28%,Eastern Standard Time,26,4.3,65.00%,48,N/A,32,23.0%,8.10,31,2,13
Landover Hills,Maryland,1679,4575,Washington-Arlington-Alexandria,5266592,88,43,45,43,109,204,13,63.4,44.8,7,30,38,34,18.60%,$61435,6.8%,$1465,825,$257500,N/A,N/A,68,86.30%,3%,32%,3%,36,36 mins,4.10%,-0.60%,-10.50%,Prince George's County,88.10%,8.40%,N/A,34.05%,28.88%,41.30%,34.8%,Eastern Standard Time,26,4.3,50.40%,67,36,N/A,22.8%,9.26,31,2,14
Langley Park,Maryland,19561,19679,Washington-Arlington-Alexandria,5266592,89,43,46,43,112,205,13,63.5,44.9,7,41,64,30,8.86%,$54671,16.5%,$1424,741,$263300,N/A,N/A,57,26.20%,-3%,26%,-3%,24,39 mins,4.10%,-0.60%,7.70%,Prince George's County,88.10%,8.40%,1.80%,11.47%,6.45%,84.60%,60.3%,Eastern Standard Time,26,4.3,71.40%,66,57,53,24.9%,0.00,31,2,14
Lanham,Maryland,10511,2979,Washington-Arlington-Alexandria,5266592,88,43,45,43,109,203,15,63.4,44.8,7,27,51,36,25.60%,$71811,6.7%,$1586,927,$317000,N/A,N/A,51,77.50%,4%,27%,0%,43,33 mins,4.10%,-0.60%,17.70%,Prince George's County,88.10%,8.40%,3.96%,56.51%,15.82%,27.70%,34.5%,Eastern Standard Time,26,4.3,57.00%,34,N/A,49,21.5%,46.85,31,2,14
Largo,Maryland,11805,3855,Washington-Arlington-Alexandria,5266592,88,43,45,44,107,200,14,63.4,44.8,7,29,55,35,39.69%,$81786,6.1%,$1821,934,$276200,N/A,N/A,34,59.70%,4%,27%,-2%,46,37 mins,4.10%,-0.60%,7.20%,Prince George's County,88.10%,8.40%,2.33%,83.71%,7.80%,3.40%,21.6%,Eastern Standard Time,26,4.3,62.50%,9,N/A,24,24.5%,2.92,31,2,11
Laurel,Maryland,25913,5382,Washington-Arlington-Alexandria,5266592,88,42,46,45,108,207,13,63,44.2,7,34,49,35,44.20%,$68230,7.2%,$1720,957,$329900,N/A,N/A,35,42.40%,2%,15%,-3%,45,34 mins,4.00%,-0.60%,6.10%,Prince George's County,88.10%,8.40%,7.10%,53.85%,26.13%,15.20%,28.3%,Eastern Standard Time,26,4.3,55.80%,53,34,41,21.6%,28.38,31,2,15
Layhill,Maryland,4981,3167,Washington-Arlington-Alexandria,5266592,87,42,45,43,109,201,16,62.9,44.1,N/A,19,35,44,48.93%,$112643,0.9%,$1591,973,$406200,N/A,N/A,36,83.30%,2%,11%,0%,42,35 mins,3.30%,0.80%,-12.30%,Montgomery County,74.70%,19.40%,18.75%,40.64%,31.37%,7.40%,31.4%,Eastern Standard Time,26,4.1,49.80%,60,37,48,22.4%,0.00,30,2,15
Laytonsville,Maryland,348,334,Washington-Arlington-Alexandria,5266592,85,40,45,44,117,201,25,62.9,44.1,6,12,22,49,55.89%,$121250,3.9%,N/A,N/A,$529500,N/A,N/A,53,85.00%,2%,11%,0%,60,34 mins,3.30%,0.80%,20.00%,Montgomery County,74.70%,19.40%,9.65%,12.28%,70.61%,9.20%,11.7%,Eastern Standard Time,26,4.1,36.90%,19,0,29,21.0%,66.01,N/A,2,17
Leisure World,Maryland,9322,8451,Washington-Arlington-Alexandria,5266592,87,42,45,43,109,201,16,62.9,44.1,6,19,36,75,45.24%,$53721,4.9%,$1591,973,$193900,N/A,N/A,38,74.00%,2%,11%,0%,43,34 mins,3.30%,0.80%,7.60%,Montgomery County,74.70%,19.40%,8.43%,18.27%,67.46%,6.70%,27.4%,Eastern Standard Time,26,4.1,55.00%,60,33,40,23.1%,0.00,30,2,16
Libertytown,Maryland,1097,456,Washington-Arlington-Alexandria,5266592,87,41,46,42,107,197,23,61.7,43.1,7,15,28,35,24.16%,$80455,5.9%,N/A,N/A,$277400,N/A,N/A,43,86.80%,4%,16%,0%,71,35 mins,3.60%,0.60%,47.30%,Frederick County,45.00%,47.40%,4.03%,N/A,95.97%,N/A,1.2%,Eastern Standard Time,26,4.2,57.10%,15,N/A,N/A,16.6%,0.00,24,2,11
Linganore,Maryland,9450,1646,Washington-Arlington-Alexandria,5266592,87,41,46,42,113,197,24,61.8,43.5,N/A,13,25,40,60.21%,$114875,1.3%,N/A,N/A,$391100,N/A,N/A,22,88.70%,3%,17%,0%,64,41 mins,3.60%,0.60%,13.70%,Frederick County,45.00%,47.40%,1.79%,5.25%,87.87%,4.40%,5%,Eastern Standard Time,26,4.2,31.40%,0,N/A,N/A,19.6%,0.00,24,2,11
Long Beach,Maryland,2080,1246,Washington-Arlington-Alexandria,5266592,87,45,42,45,110,205,15,64.3,46,N/A,17,30,42,25.07%,$120540,4.4%,N/A,N/A,$314400,N/A,N/A,38,75.70%,3%,14%,-6%,72,41 mins,3.80%,-0.50%,11.50%,Calvert County,38.40%,55.20%,N/A,5.88%,90.99%,8.20%,3.8%,Eastern Standard Time,26,3.9,54.40%,1,N/A,12,17.7%,79.79,38,2,0
Lusby,Maryland,1809,515,Washington-Arlington-Alexandria,5266592,87,45,42,46,110,205,14,64.2,45.8,9,16,30,34,N/A,$76776,7.6%,N/A,N/A,$229100,N/A,N/A,23,64.40%,2%,11%,-7%,70,41 mins,3.80%,-0.50%,-22.20%,Calvert County,38.40%,55.20%,N/A,27.96%,67.87%,6.50%,0%,Eastern Standard Time,26,3.9,52.70%,5,N/A,19,22.4%,309.23,41,2,0
Marlboro Meadows,Maryland,3827,628,Washington-Arlington-Alexandria,5266592,87,43,44,44,106,203,15,63.4,44.8,N/A,19,36,41,30.45%,$88382,6%,$1837,933,$292500,N/A,N/A,40,86.10%,4%,27%,0%,38,36 mins,4.10%,-0.60%,5.40%,Prince George's County,88.10%,8.40%,1.41%,82.50%,11.88%,5.60%,6.2%,Eastern Standard Time,26,4.3,56.90%,2,N/A,14,23.8%,0.00,33,2,11
Marlboro Village,Maryland,10398,2704,Washington-Arlington-Alexandria,5266592,87,43,44,44,106,203,15,63.3,44.8,N/A,29,54,35,34.89%,$94636,2.2%,$1883,930,$304400,N/A,N/A,23,63.60%,4%,27%,0%,53,41 mins,4.10%,-0.60%,11.00%,Prince George's County,88.10%,8.40%,N/A,89.10%,5.36%,3.40%,7%,Eastern Standard Time,26,4.3,63.10%,50,N/A,41,21.1%,0.00,32,2,10
Marlow Heights,Maryland,5897,2901,Washington-Arlington-Alexandria,5266592,89,44,45,43,113,207,14,63.4,44.8,7,28,53,38,15.46%,$50912,9.7%,$1427,812,$258200,N/A,N/A,52,37.70%,4%,27%,0%,39,37 mins,4.10%,-0.60%,-7.10%,Prince George's County,88.10%,8.40%,N/A,87.30%,4.56%,7.30%,9.8%,Eastern Standard Time,26,4.3,64.10%,53,N/A,29,24.5%,0.00,31,2,10
Marlton,Maryland,9374,1580,Washington-Arlington-Alexandria,5266592,87,43,44,44,106,200,15,63.4,44.8,N/A,19,36,38,40.78%,$102224,4.9%,$1883,930,$294400,N/A,N/A,31,78.90%,6%,19%,-3%,58,43 mins,4.10%,-0.60%,4.00%,Prince George's County,88.10%,8.40%,2.43%,82.10%,10.54%,2.60%,5.7%,Eastern Standard Time,26,4.3,55.70%,13,N/A,20,20.0%,0.00,32,2,3
Martin's Additions,Maryland,995,7210,Washington-Arlington-Alexandria,5266592,86,42,44,43,114,202,16,62.9,44.1,N/A,0,0,45,87.48%,$246875,0%,N/A,N/A,$1104100,N/A,N/A,78,91.30%,2%,11%,0%,34,27 mins,3.30%,0.80%,10.10%,Montgomery County,74.70%,19.40%,1.92%,N/A,96.84%,5.40%,12.5%,Eastern Standard Time,26,4.1,29.40%,34,N/A,41,14.8%,N/A,N/A,2,N/A
