69167,02713,
100596,02715,
105240,02717,
89385,02718,
75645,02719,
52753,02720,
42973,02721,
44525,02723,
40888,02724,
98459,02725,
88587,02726,
85636,02738,
90747,02739,
47514,02740,
74035,02743,
45628,02744,
62280,02745,
35915,02746,
83459,02747,
89883,02748,
91592,02760,
93388,02762,
93986,02763,
94844,02764,
108435,02766,
107297,02767,
118470,02769,
106327,02770,
94611,02771,
95945,02777,
106515,02779,
59663,02780,
76134,02790,
68750,02791,
103750,02802,
110048,02804,
125187,02806,
72500,02807,
74359,02808,
73992,02809,
122059,02812,
80327,02813,
89795,02814,
176912,02815,
84533,02816,
120484,02817,
106888,02818,
79242,02822,
96787,02825,
92083,02826,
85214,02827,
87409,02828,
100264,02830,
111462,02831,
84935,02832,
89077,02833,
119375,02835,
85978,02836,
105750,02837,
60313,02838,
70755,02839,
67944,02840,
-666666666,02841,
81499,02842,
88193,02852,
90563,02857,
91625,02858,
96308,02859,
46577,02860,
68700,02861,
34689,02863,
97296,02864,
97111,02865,
100019,02871,
41985,02872,
146250,02873,
127563,02874,
107434,02875,
-666666666,02876,
83710,02878,
93262,02879,
101311,02881,
79630,02882,
64182,02885,
71887,02886,
74282,02888,
75622,02889,
78007,02891,
111250,02892,
60813,02893,
72642,02894,
44310,02895,
84787,02896,
67679,02898,
46372,02903,
49146,02904,
43700,02905,
83358,02906,
40212,02907,
56338,02908,
43872,02909,
72960,02910,
66948,02911,
-666666666,02912,
49697,02914,
73041,02915,
86500,02916,
84923,02917,
68955,02919,
68041,02920,
105927,02921,
136221,03031,
110217,03032,
142033,03033,
100196,03034,
133214,03036,
110741,03037,
78114,03038,
86117,03042,
103813,03043,
111984,03044,
95904,03045,
130298,03046,
86625,03047,
86875,03048,
131745,03049,
110156,03051,
113000,03052,
111958,03053,
108276,03054,
74214,03055,
125037,03057,
53169,03060,
88272,03062,
90053,03063,
69957,03064,
135048,03070,
82668,03071,
108223,03076,
76327,03077,
90673,03079,
94803,03082,
81250,03084,
76436,03086,
154032,03087,
49266,03101,
56592,03102,
57681,03103,
68492,03104,
82230,03106,
82926,03109,
135374,03110,
76750,03215,
74826,03216,
47440,03217,
78818,03218,
61515,03220,
74107,03221,
66367,03222,
72059,03223,
99000,03224,
76250,03225,
90217,03226,
156500,03227,
92667,03229,
58462,03230,
81875,03231,
110508,03233,
96840,03234,
58014,03235,
78750,03237,
38125,03238,
66176,03240,
74286,03241,
83538,03242,
81613,03243,
81739,03244,
80238,03245,
55494,03246,
92048,03249,
52619,03251,
54592,03253,
74983,03254,
97991,03255,
67879,03256,
78108,03257,
98542,03258,
69388,03259,
106719,03260,
93672,03261,
58689,03262,
57351,03263,
57775,03264,
60104,03266,
83967,03268,
70550,03269,
137778,03273,
79110,03275,
57355,03276,
68810,03278,
45882,03279,
73929,03280,
95775,03281,
77917,03282,
92188,03284,
74722,03285,
95938,03287,
82802,03290,
-666666666,03291,
-666666666,03293,
69673,03301,
75250,03303,
124904,03304,
75493,03307,
57100,03431,
71012,03440,
31071,03441,
62802,03442,
69308,03443,
85543,03444,
83333,03445,
69180,03446,
68785,03447,
71635,03448,
70833,03449,
83879,03450,
59961,03451,
62747,03452,
69000,03455,
87000,03456,
90208,03457,
95029,03458,
80729,03461,
73727,03462,
76563,03464,
52107,03465,
93177,03466,
93500,03467,
62611,03470,
45073,03561,
39091,03570,
56406,03574,
-666666666,03575,
46071,03576,
53125,03579,
91500,03580,
58245,03581,
42885,03582,
56155,03583,
60774,03584,
58929,03585,
103250,03586,
61406,03588,
42948,03590,
54154,03592,
78542,03593,
60417,03595,
45690,03597,
51687,03598,
68558,03601,
55313,03602,
57522,03603,
161141,03604,
73594,03605,
75417,03607,
69036,03608,
97228,03609,
65893,03740,
73807,03741,
47127,03743,
75552,03745,
89750,03746,
88702,03748,
168467,03750,
34226,03751,
54688,03752,
121779,03753,
-666666666,03754,
97147,03755,
67188,03765,
78210,03766,
128000,03768,
103750,03770,
71379,03771,
66858,03773,
50191,03774,
75833,03777,
83750,03779,
73808,03780,
89224,03781,
88194,03782,
63977,03784,
47178,03785,
80994,03801,
90833,03809,
98858,03810,
112009,03811,
35982,03812,
51811,03813,
38095,03814,
61726,03816,
64894,03817,
60337,03818,
90732,03819,
74946,03820,
147311,03823,
83289,03824,
99067,03825,
73860,03826,
104866,03827,
56369,03830,
52273,03832,
88010,03833,
63676,03835,
61071,03836,
86000,03837,
63650,03838,
76378,03839,
119556,03840,
90893,03841,
81639,03842,
140625,03844,
59423,03845,
64000,03846,
83651,03847,
75430,03848,
83611,03849,
88000,03850,
75735,03851,
-666666666,03852,
82216,03853,
167500,03854,
79896,03855,
166397,03856,
76731,03857,
121959,03858,
61514,03860,
97438,03861,
104324,03862,
53815,03864,
85263,03865,
67115,03867,
57263,03868,
71134,03869,
109143,03870,
-666666666,03871,
91159,03872,
115667,03873,
76315,03874,
82727,03875,
67293,03878,
76953,03882,
65938,03883,
110972,03884,
126382,03885,
62847,03886,
74464,03887,
-666666666,03890,
67481,03894,
71362,03901,
105321,03902,
78528,03903,
61510,03904,
93750,03905,
65030,03906,
69231,03907,
86074,03908,
98577,03909,
77440,03910,
-666666666,03911,
54194,04001,
55554,04002,
89097,04003,
57318,04005,
-666666666,04006,
98250,04008,
59505,04009,
45461,04010,
66699,04011,
50625,04015,
50833,04017,
93558,04019,
58365,04020,
111631,04021,
64706,04022,
56857,04024,
76411,04027,
59706,04029,
91771,04030,
89484,04032,
51389,04037,
88958,04038,
82027,04039,
49183,04040,
47321,04041,
71678,04042,
86170,04043,
80189,04046,
54853,04047,
62946,04048,
65709,04049,
76875,04050,
56528,04051,
54387,04055,
86250,04056,
-666666666,04057,
71596,04061,
83046,04062,
38281,04063,
55750,04064,
105223,04066,
40461,04068,
90556,04069,
72443,04071,
71755,04072,
55404,04073,
103495,04074,
71875,04076,
75931,04079,
67059,04083,
72119,04084,
82898,04085,
74227,04086,
80764,04087,
53036,04088,
66946,04090,
65417,04091,
71183,04092,
67443,04093,
42361,04095,
88295,04096,
93967,04097,
46309,04101,
67324,04102,
72033,04103,
120062,04105,
66925,04106,
127329,04107,
85667,04108,
35288,04109,
208355,04110,
51504,04210,
44750,04216,
41083,04217,
53795,04219,
73636,04220,
45313,04221,
78625,04222,
46181,04224,
34375,04226,
-666666666,04227,
-666666666,04228,
40625,04231,
-666666666,04234,
81000,04236,
-666666666,04237,
75536,04238,
65316,04239,
42969,04240,
59170,04250,
60382,04252,
69808,04253,
39085,04254,
48125,04255,
58944,04256,
38750,04257,
90917,04258,
66354,04259,
74150,04260,
28438,04261,
61250,04263,
58125,04265,
-666666666,04267,
48774,04268,
56563,04270,
-666666666,04271,
70625,04274,
39286,04275,
41946,04276,
66406,04280,
57799,04281,
72446,04282,
57115,04284,
53281,04285,
-666666666,04286,
67470,04287,
51382,04289,
58409,04290,
46033,04292,
49023,04294,
44609,04330,
59625,04342,
-666666666,04343,
62891,04344,
59461,04345,
45625,04346,
56989,04347,
61654,04348,
48409,04349,
76500,04350,
73438,04351,
59844,04352,
60362,04353,
73281,04354,
86156,04355,
51208,04357,
72810,04358,
103750,04359,
60625,04360,
55417,04363,
70954,04364,
54550,04401,
47031,04406,
60469,04408,
62212,04410,
66875,04411,
48450,04412,
51563,04413,
42303,04414,
37422,04415,
49011,04416,
31724,04417,
40938,04418,
81496,04419,
65147,04421,
56667,04422,
40137,04424,
37172,04426,
47171,04427,
57941,04428,
68491,04429,
44167,04430,
-666666666,04431,
59458,04434,
54038,04435,
62647,04438,
50329,04441,
43500,04442,
38241,04443,
85823,04444,
47933,04448,
45833,04449,
57083,04450,
29464,04451,
33482,04453,
18750,04454,
40000,04455,
66597,04456,
40667,04457,
43438,04459,
33558,04460,
53428,04461,
42883,04462,
44922,04463,
45000,04464,
42112,04468,
-666666666,04469,
25521,04471,
65288,04472,
46563,04473,
73401,04474,
47639,04475,
46944,04476,
32813,04478,
43816,04479,
58047,04481,
51250,04485,
37989,04487,
53250,04488,
-666666666,04489,
66875,04490,
52857,04491,
56250,04492,
53083,04493,
37625,04495,
75000,04496,
23500,04497,
59079,04530,
71979,04535,
68938,04537,
53836,04538,
68667,04539,
55625,04541,
48241,04543,
-666666666,04544,
72083,04547,
69412,04548,
57159,04551,
82667,04553,
71369,04554,
73849,04555,
69063,04556,
64306,04558,
81885,04562,
57784,04563,
60313,04564,
47348,04568,
-666666666,04570,
46468,04571,
42644,04572,
77583,04573,
49889,04574,
145833,04575,
53906,04576,
61406,04578,
63597,04579,
61797,04605,
37250,04606,
62014,04607,
68274,04609,
50804,04611,
77639,04612,
82292,04613,
43768,04614,
50625,04616,
60000,04617,
34844,04619,
39375,04622,
49485,04623,
49833,04624,
52500,04625,
51250,04626,
47197,04627,
48125,04628,
-666666666,04629,
45278,04630,
40179,04631,
54076,04634,
-666666666,04635,
49583,04637,
60788,04640,
88750,04642,
58984,04643,
-666666666,04644,
-666666666,04645,
61184,04646,
42604,04648,
51471,04649,
118583,04650,
40977,04652,
48403,04653,
42019,04654,
49130,04655,
50750,04657,
52143,04658,
80000,04660,
-666666666,04662,
52045,04664,
49808,04666,
46875,04667,
33571,04668,
51094,04669,
59583,04671,
20333,04673,
56058,04674,
-666666666,04675,
65160,04676,
68625,04677,
51971,04679,
51667,04680,
54800,04681,
128942,04683,
68929,04684,
52005,04685,
50625,04686,
46157,04691,
46750,04693,
50489,04694,
47063,04730,
38317,04732,
47936,04733,
65057,04734,
44167,04735,
45331,04736,
37969,04739,
41506,04740,
-666666666,04741,
40730,04742,
49764,04743,
42708,04745,
29750,04746,
43125,04747,
37109,04750,
35558,04756,
60625,04757,
51302,04758,
43750,04760,
45536,04761,
39800,04762,
39267,04763,
36250,04764,
35625,04765,
43929,04766,
41875,04768,
43410,04769,
52321,04772,
53229,04773,
21538,04774,
39688,04776,
35714,04777,
49583,04779,
42083,04780,
43438,04781,
37750,04783,
29926,04785,
40365,04786,
35000,04787,
46895,04841,
72055,04843,
72013,04847,
61875,04848,
65828,04849,
44375,04851,
118750,04852,
74375,04853,
70075,04854,
138924,04855,
80192,04856,
70938,04858,
52554,04859,
41597,04860,
53020,04861,
54280,04862,
100078,04863,
63781,04864,
44095,04901,
51848,04910,
37059,04911,
33281,04912,
59178,04915,
76899,04917,
96615,04918,
31719,04920,
42563,04921,
43750,04922,
44688,04923,
51786,04924,
85625,04925,
-666666666,04926,
61224,04927,
46348,04928,
39750,04929,
45429,04930,
54583,04932,
-666666666,04933,
60938,04936,
48180,04937,
47530,04938,
39844,04939,
-666666666,04940,
55901,04941,
33900,04942,
26944,04943,
-666666666,04944,
49063,04945,
66838,04947,
58846,04949,
44466,04950,
59643,04951,
56250,04952,
53429,04953,
57375,04955,
51833,04956,
49201,04957,
51635,04958,
37100,04961,
-666666666,04962,
68583,04963,
102188,04964,
52656,04965,
38750,04966,
49118,04967,
45625,04969,
60375,04970,
40000,04971,
70893,04973,
38920,04974,
-666666666,04975,
46415,04976,
86304,04978,
50688,04979,
61050,04981,
35114,04982,
36383,04983,
45536,04984,
-666666666,04985,
50120,04986,
44531,04987,
38359,04988,
66139,04989,
-666666666,04992,
63213,05001,
72167,05031,
63205,05032,
68510,05033,
63889,05034,
53750,05035,
60048,05036,
93750,05037,
53839,05038,
57500,05039,
87500,05040,
74300,05041,
58750,05042,
67212,05043,
51590,05045,
60817,05046,
67267,05048,
42179,05050,
57604,05051,
64122,05052,
114306,05053,
115345,05055,
63750,05056,
67750,05058,
-666666666,05059,
55901,05060,
67500,05061,
58750,05062,
60063,05065,
148333,05067,
62195,05068,
97625,05069,
98929,05070,
95893,05071,
96429,05072,
76438,05075,
47955,05076,
53750,05077,
60515,05079,
48403,05081,
-666666666,05083,
-666666666,05084,
65982,05086,
45484,05089,
81023,05091,
59560,05101,
50781,05141,
59464,05142,
62583,05143,
73750,05146,
70405,05148,
49808,05149,
55932,05150,
67500,05151,
94375,05152,
45000,05153,
110625,05154,
50446,05155,
48734,05156,
69000,05158,
88409,05161,
49035,05201,
63571,05250,
60625,05251,
78750,05252,
37292,05253,
101667,05254,
74609,05255,
60815,05257,
66667,05260,
62143,05261,
101635,05262,
44342,05301,
58750,05340,
-666666666,05341,
38828,05342,
55750,05343,
56029,05345,
59307,05346,
58750,05350,
73750,05352,
75341,05353,
75179,05354,
60391,05355,
49453,05356,
54688,05358,
68438,05359,
64276,05360,
68309,05361,
57917,05362,
56225,05363,
52297,05401,
75633,05403,
56236,05404,
-666666666,05405,
71467,05408,
-666666666,05439,
59545,05440,
68375,05441,
74375,05442,
68155,05443,
67500,05444,
106614,05445,
79172,05446,
44750,05447,
61538,05448,
65208,05450,
86447,05452,
79518,05454,
95852,05455,
105536,05456,
87667,05457,
90250,05458,
59856,05459,
96815,05461,
87784,05462,
57917,05463,
76250,05464,
96458,05465,
90131,05468,
27123,05471,
78438,05472,
83182,05473,
79500,05474,
48415,05476,
99228,05477,
60757,05478,
-666666666,05481,
91914,05482,
59400,05483,
63167,05485,
101758,05486,
62981,05487,
64949,05488,
97143,05489,
71782,05491,
78750,05492,
100083,05494,
86508,05495,
66971,05602,
92500,05640,
58483,05641,
60722,05647,
86667,05648,
55000,05649,
61406,05650,
66544,05651,
49479,05652,
48542,05653,
42417,05654,
70019,05655,
50000,05656,
-666666666,05657,
57007,05658,
92958,05660,
55882,05661,
72513,05663,
-666666666,05664,
48480,05667,
62083,05669,
70577,05672,
80182,05673,
60750,05674,
58993,05675,
74875,05676,
97171,05677,
51000,05678,
82348,05679,
66510,05680,
79444,05681,
64907,05682,
51591,05701,
65208,05730,
44625,05732,
57722,05733,
54712,05734,
46328,05735,
62560,05736,
76083,05737,
77813,05738,
52708,05739,
-666666666,05740,
69904,05742,
58321,05743,
62240,05744,
48958,05747,
61449,05748,
66250,05751,
70215,05753,
58958,05757,
70625,05758,
54020,05759,
58472,05760,
47250,05761,
56250,05762,
57242,05763,
57875,05764,
66364,05765,
82604,05766,
58393,05767,
80833,05769,
64236,05770,
68250,05772,
64423,05773,
67083,05774,
29268,05775,
50625,05776,
56920,05777,
59861,05778,
44299,05819,
51964,05820,
54091,05821,
36058,05822,
50972,05824,
45208,05825,
62083,05826,
62045,05827,
60104,05828,
51477,05829,
55417,05830,
45417,05832,
77969,05833,
80202,05836,
33250,05837,
70417,05839,
49808,05841,
60938,05842,
50625,05843,
59375,05845,
39647,05846,
46007,05847,
-666666666,05850,
56160,05851,
61250,05853,
55833,05855,
65426,05857,
32031,05858,
63594,05859,
46042,05860,
61250,05862,
65385,05866,
49000,05867,
98750,05868,
53350,05871,
41000,05872,
75833,05873,
52083,05874,
106705,05875,
-666666666,05901,
38333,05902,
49000,05903,
29000,05904,
64028,05905,
48854,05906,
44688,05907,
122241,06001,
79134,06002,
68485,06010,
129783,06013,
102739,06016,
62560,06018,
89178,06019,
-666666666,06020,
99375,06021,
-666666666,06022,
73173,06023,
82917,06024,
107566,06026,
97763,06027,
89645,06029,
68750,06031,
97500,06032,
117511,06033,
98733,06035,
106882,06037,
77194,06039,
66734,06040,
80120,06042,
112622,06043,
36859,06051,
69709,06052,
53678,06053,
108594,06057,
75804,06058,
-666666666,06059,
143672,06060,
-666666666,06061,
70012,06062,
109781,06063,
100984,06065,
67492,06066,
85123,06067,
61250,06068,
97976,06069,
126868,06070,
106228,06071,
145243,06073,
119972,06074,
82601,06076,
109503,06078,
73400,06081,
83232,06082,
118367,06084,
98424,06085,
61584,06088,
114063,06089,
180278,06090,
63214,06091,
162563,06092,
120865,06093,
92001,06095,
72090,06096,
66494,06098,
87717,06103,
32915,06105,
37391,06106,
134925,06107,
52092,06108,
90881,06109,
70326,06110,
82721,06111,
36448,06112,
43071,06114,
142036,06117,
69301,06118,
93722,06119,
23388,06120,
-666666666,06160,
35738,06226,
137885,06231,
99449,06232,
76526,06234,
85536,06235,
104524,06237,
93862,06238,
61047,06239,
70718,06241,
84271,06242,
-666666666,06243,
77250,06247,
116424,06248,
97422,06249,
74115,06250,
91875,06254,
69985,06255,
55379,06256,
93022,06259,
64496,06260,
48611,06262,
-666666666,06263,
77813,06264,
54241,06266,
35732,06268,
-666666666,06269,
87696,06277,
85817,06278,
73264,06279,
63403,06280,
95926,06281,
75625,06282,
47482,06320,
76131,06330,
86178,06331,
-666666666,06332,
123000,06333,
89722,06334,
96862,06335,
203646,06336,
91941,06339,
65169,06340,
-666666666,06350,
66723,06351,
-666666666,06353,
65247,06354,
107481,06355,
82940,06357,
61682,06359,
58409,06360,
87885,06365,
90816,06370,
106052,06371,
-666666666,06373,
66999,06374,
92232,06375,
-666666666,06376,
86250,06377,
101332,06378,
77609,06379,
43197,06380,
78984,06382,
78500,06384,
90342,06385,
92153,06387,
-666666666,06389,
46250,06390,
53805,06401,
83841,06403,
80151,06405,
68480,06409,
122416,06410,
87717,06412,
90427,06413,
201607,06414,
107664,06415,
89562,06416,
80495,06417,
58365,06418,
104462,06419,
104750,06420,
130635,06422,
96463,06423,
95553,06424,
118558,06426,
108243,06437,
136023,06438,
106120,06441,
105917,06442,
119777,06443,
95893,06444,
113547,06447,
58464,06450,
58357,06451,
91384,06455,
96000,06456,
62022,06457,
90653,06460,
110779,06461,
114198,06467,
121847,06468,
92768,06469,
126821,06470,
100304,06471,
95455,06472,
105576,06473,
86802,06475,
129489,06477,
106089,06478,
94092,06479,
97754,06480,
73568,06481,
119967,06482,
80396,06483,
98873,06484,
102128,06488,
104923,06489,
83054,06492,
73631,06498,
73438,06510,
46842,06511,
64017,06512,
42149,06513,
73962,06514,
55373,06515,
64255,06516,
85343,06517,
82321,06518,
34886,06519,
151034,06524,
169155,06525,
31787,06604,
46764,06605,
58541,06606,
44236,06607,
37541,06608,
47083,06610,
129583,06611,
168654,06612,
90623,06614,
69355,06615,
11663,06702,
42218,06704,
48417,06705,
48174,06706,
56658,06708,
42514,06710,
107188,06712,
96014,06716,
83167,06750,
92237,06751,
130270,06752,
98750,06754,
108516,06755,
118452,06756,
78697,06757,
141136,06758,
95147,06759,
120697,06762,
80469,06763,
77605,06770,
92418,06776,
114167,06777,
74375,06778,
67284,06779,
98417,06782,
107500,06783,
117474,06784,
68125,06785,
76250,06786,
70674,06787,
60841,06790,
110652,06791,
126125,06793,
58553,06794,
72917,06795,
92212,06796,
100850,06798,
94647,06801,
114833,06804,
137132,06807,
63814,06810,
94030,06811,
114583,06812,
243750,06820,
148231,06824,
114464,06825,
128377,06830,
205360,06831,
200203,06840,
101305,06850,
93516,06851,
220988,06853,
74597,06854,
73542,06855,
-666666666,06856,
217778,06870,
152760,06877,
250001,06878,
217546,06880,
207863,06883,
192443,06890,
135829,06896,
204473,06897,
68306,06901,
83227,06902,
196964,06903,
122238,06905,
94271,06906,
81275,06907,
72203,07001,
69511,07002,
82114,07003,
95969,07004,
104531,07005,
130723,07006,
76276,07008,
146432,07009,
