47161,94
47027,93
28147,103
46137,89
21045,92
19003,90
21153,93
05097,103
13191,103
31017,89
16071,88
26001,74
20019,100
31135,88
26131,77
38025,86
51057,95
20075,96
51157,89
29103,90
21109,93
48109,91
22125,108
21187,88
13249,98
37005,84
30097,85
20023,94
46071,94
20207,95
30061,85
23017,82
29179,97
13025,104
08023,80
28069,103
26039,82
20097,96
38063,81
49055,97
38029,84
20089,95
48417,104
40057,104
37173,87
31163,92
51077,81
20105,102
38085,85
55125,80
56027,88
13141,101
20063,92
31087,94
50005,77
37095,93
46059,89
46105,89
13263,98
20049,97
31133,93
12067,105
20203,95
38051,84
08115,87
28015,100
38027,84
54021,89
46007,90
27031,71
29129,89
46107,87
17013,91
51113,93
47121,95
47067,91
46043,91
20025,102
48385,101
26135,83
38041,86
37103,97
16037,82
21105,94
22023,103
28063,99
35003,86
02068,65
28009,96
20179,92
31077,90
38039,84
21129,89
38043,83
05101,94
40129,102
38023,81
48327,103
46089,85
46003,89
28065,103
20153,94
26085,83
39163,84
36031,84
48137,101
40025,97
47175,88
31063,91
29227,90
30039,80
20187,99
48011,96
48359,95
29153,96
20017,98
22091,103
30051,81
35011,96
38001,88
46031,89
51115,91
38095,80
37029,97
26095,77
21119,87
53023,83
46017,92
31049,88
37185,95
31057,93
51181,97
41055,83
17059,94
48101,111
48125,104
48243,91
41021,84
20033,102
51027,85
31071,91
38013,80
54063,87
17151,90
31069,89
30107,82
46111,90
13289,99
21159,91
08047,72
16003,87
38033,85
35033,80
23007,83
08027,81
38037,86
20199,94
48431,99
01131,99
46073,87
46049,88
47137,87
42057,87
46097,86
48433,106
20083,102
13079,106
42113,79
31015,89
38047,83
30019,83
48345,102
08093,69
13061,100
48045,98
51007,97
20101,100
13125,101
54017,89
30059,77
02164,62
16023,84
48447,107
21223,90
27077,81
48235,103
46095,93
21039,96
21061,90
08061,93
51029,105
46055,93
37075,86
32011,87
54105,89
08033,83
51081,97
21165,91
38091,83
17051,92
20071,94
37143,97
51127,99
46119,93
48205,93
06003,85
46021,88
41069,84
13269,97
46069,90
48443,111
31149,87
31073,91
30079,88
32009,92
02060,64
13291,86
54015,84
27155,86
54071,80
51075,93
37177,95
05043,102
38065,84
51017,83
32029,82
48155,108
21063,93
16033,85
08111,74
13265,99
30109,86
13007,105
16025,84
51053,93
13271,99
51063,81
54013,90
48263,107
30045,80
08057,76
30055,86
46075,89
17069,90
30075,91
37073,99
08053,77
31091,87
30037,86
48393,96
38083,87
49009,82
30011,85
51145,93
30033,87
21237,89
37043,87
48261,113
25019,76
31113,88
21131,95
17169,89
08017,97
36041,75
46063,88
31171,90
51021,86
31085,89
48173,106
21201,92
31165,85
51049,95
51045,90
27075,77
28055,101
48311,118
51133,93
35021,92
31183,90
31103,92
30103,86
31115,89
30069,86
48269,109
51091,81
31075,85
38087,87
48033,104
38007,88
31005,89
55013,81
27113,78
31009,91
21189,93
51097,99
31117,88
31007,89
48301,101
