zipCode,cityName,stateName,countyName,population,populationDensity,augHi,decHi,augHiMinusDecHi,numInchesOfRain,numDaysOfRain,numSunnyDays,numInchesOfSnow,numviolentCrime,propertyCrime,medianAge,medianIncome,medianHomePrice,%Asian,%Black,%White,%Hispanic
33805,lakeland,florida,Polk County,25358,944,92,74,18,53,117,243,0,57.4,79.6,37,31923,119900,2,40.5,38.3,16.3
32336,lamont,florida,Jefferson County,1301,7,91,65,26,53,109,231,0,29.4,35.5,46.3,39537,117900,N/A,40.4,55.4,3.5
33435,boynton_beach,florida,Palm Beach County,35264,5496,90,77,13,61,143,234,0,47.8,55.5,43.6,37500,178300,N/A,40.2,45.9,12.5
32609,gainesville,florida,Alachua County,18426,164,91,68,23,50,114,222,0,61.6,71.3,36.4,33218,125800,2.6,40.1,45.8,7.1
33351,sunrise,florida,Broward County,35019,6325,91,77,14,64,138,246,0,39.2,49.9,34.9,54582,239100,3.1,40.1,26.8,27.9
33138,miami,florida,Miami-Dade County,30151,7148,90,77,13,61,131,249,0,63.3,73.3,41.2,40167,449400,1.4,39.9,25.3,30.5
32330,greensboro,florida,Gadsden County,581,173,92,65,27,56,105,231,0,51.7,58,41.3,29167,75900,N/A,39.6,20.3,40.1
33069,pompano_beach,florida,Broward County,27302,2912,91,77,14,61,138,244,0,51.9,60.2,42.6,35617,163900,1.2,39.6,36.9,18.7
33179,ives_estates,florida,Miami-Dade County,45094,8889,91,77,14,64,129,249,0,43.3,51.5,39.8,43971,144500,1.6,39.4,22.6,35.1
32277,jacksonville,florida,Duval County,30415,4247,90,66,24,51,112,221,0,41.2,58.7,34,42412,179300,3.9,39.1,46.6,8.1
32333,havana,florida,Gadsden County,10403,98,92,65,27,57,105,231,0,32,37.2,51.7,46682,166300,N/A,38.9,55.7,2.8
32509,pensacola,florida,Escambia County,722,564.9,89,63,26,64.2,105.6,228,0,N/A,N/A,44,0,154000,N/A,38.9,30.5,30.6
32922,cocoa,florida,Brevard County,15392,2800,90,72,18,53,115,236,0,74.4,78.3,35.3,25973,83100,N/A,38.6,39.5,17.2
33401,west_palm_beach,florida,Palm Beach County,27477,5282,90,76,14,63,142,234,0,52.6,62.2,39.1,41535,239900,1.7,37.3,43.9,15
33142,miami,florida,Miami-Dade County,56468,7979,90,77,13,62,131,249,0,75,81,37,22127,166900,N/A,36.9,2.5,59.3
32211,jacksonville,florida,Duval County,34112,4131,90,66,24,49,112,221,0,55.4,68.6,33.7,37110,142400,2.6,36.7,48,10.3
32344,monticello,florida,Jefferson County,12572,24,91,64,27,54,101,231,0,40.5,40.2,45.6,42459,189800,N/A,36.6,56.5,4
32244,jacksonville,florida,Duval County,60141,2547,91,67,24,51,116,221,0,45.6,61.2,33.1,47313,165400,5.2,36.4,41.6,12.6
32222,jacksonville,florida,Duval County,9710,840,91,67,24,51,116,221,0,31.4,49,37.4,62134,200400,3.6,36.3,39.6,16.2
32304,tallahassee,florida,Leon County,47800,3052,92,66,26,59,101,231,0,55.1,74.5,21.8,18154,87000,3.4,36.2,47.8,9.7
33409,west_palm_beach,florida,Palm Beach County,32693,5166,90,76,14,63,142,234,0,54.6,63.7,33.5,42654,175300,3.7,36.2,28,29.6
34234,sarasota,florida,Sarasota County,21985,3311,91,74,17,56,106,245,0,54.9,64.9,43.9,31684,166200,1.2,35.8,46.8,15.3
33617,temple_terrace,florida,Hillsborough County,46295,5384,91,73,18,51,109,244,0,51.6,60.3,31.4,37407,168700,4.3,35.6,36.8,20.7
32303,tallahassee,florida,Leon County,49849,1405,92,66,26,59,100,231,0,52.9,74,29.6,44840,142900,1.9,35.1,56.7,4.3
32437,ebro,florida,Washington County,888,25,90,64,26,61,109,239,0,59.8,66.2,32.7,38771,60600,1,35,58.8,N/A
32064,live_oak,florida,Suwannee County,6782,875,92,67,25,53,93,225,0,63,66.1,33.3,22018,89100,N/A,34.9,42,19.6
32810,lockhart,florida,Orange County,36535,3948,92,72,20,52,113,236,0,55.2,63.7,32.8,42801,188300,3.9,34.8,34.5,21.4
33170,goulds,florida,Miami-Dade County,14399,1093,90,77,13,61,128,249,0,54.1,62.1,33.3,43303,290300,N/A,34.3,15,48.3
32616,alachua,florida,Alachua County,956,1489,91,68,23,51,113,221,0,48,53.9,43.1,30152,99100,2.1,34.3,48.6,14.9
32686,reddick,florida,Marion County,4944,67,92,70,22,51,112,232,0,41.2,47.4,44.4,38141,221800,N/A,33.9,58.8,2.1
32445,malone,florida,Jackson County,2664,102,92,64,28,56,110,233,0,51.3,56.5,39.1,33409,82600,N/A,33.3,55,8.1
33619,palm_river-clair_mel,florida,Hillsborough County,38193,1438,91,73,18,51,109,244,0,59,67.2,33.4,32868,123900,2,33.3,26.5,35.9
33881,winter_haven,florida,Polk County,32920,1507,93,74,19,51,112,237,0,44.8,52.3,46.2,35927,136400,1,33.1,52.8,10.4
33417,west_palm_beach,florida,Palm Beach County,32707,4873,90,76,14,63,133,234,0,52.3,60.6,43.2,30330,84300,3,33,33.4,27.4
32087,sanderson,florida,Baker County,5551,41,91,67,24,52,113,221,0,43.4,52.9,33.2,37472,89400,N/A,32.6,61.8,2.7
33312,fort_lauderdale,florida,Broward County,53365,4804,90,77,13,64,135,249,0,51.5,80.9,37.1,48879,279200,2.4,32.5,37.4,26.6
32210,jacksonville,florida,Duval County,60819,3018,91,67,24,51,116,221,0,53.3,66.6,35.4,41942,141400,3.7,32.4,50.3,10.1
32831,orlando,florida,Orange County,3311,337,92,73,19,52,115,236,0,59.5,68.1,38.1,43704,165100,N/A,32.1,45.2,20.4
33034,florida_city,florida,Miami-Dade County,23041,82,92,79,13,59,133,249,0,76.5,79.4,33.1,29063,147200,N/A,31.8,13,54.4
32448,marianna,florida,Jackson County,8811,48,92,64,28,56,109,235,0,52,53,42.5,26628,80200,N/A,31.5,64.8,N/A
32348,perry,florida,Taylor County,12612,40,91,68,23,51,106,231,0,52.7,50.5,38.6,36771,91400,N/A,31.1,60.8,5.7
34760,oakland,florida,Orange County,801,1537,92,72,20,52,111,236,0,25.3,29.6,45.7,52375,265100,N/A,31.1,61.8,5.7
32055,lake_city,florida,Columbia County,16851,90,92,67,25,52,104,221,0,54.3,61.6,40.9,37038,94300,N/A,30.4,63.7,4.3
33065,coral_springs,florida,Broward County,55913,6743,91,77,14,62,139,246,0,40.4,47.7,34.5,48704,212000,4.4,30.3,33.7,28.8
33612,tampa,florida,Hillsborough County,47083,4607,90,72,18,51,107,244,0,68.8,67.6,34.7,28309,156100,1.7,30.1,30.4,34.4
32503,pensacola,florida,Escambia County,34761,2826,89,63,26,64,110,228,0,42.9,51.6,29.3,46432,169100,2.3,30,57,5.2
33441,deerfield_beach,florida,Broward County,27214,5698,91,77,14,61,139,234,0,46.9,54.1,42.7,36792,251300,2.9,29.9,48.9,14.7
33607,tampa,florida,Hillsborough County,24371,2691,91,72,19,50,104,244,0,65.9,65.6,36.5,36047,182400,2.4,29.8,20.2,45
32221,jacksonville,florida,Duval County,30040,835,91,67,24,51,116,221,0,31.3,50.7,36.8,57071,183800,5.2,29.7,53.2,7.5
32502,pensacola,florida,Escambia County,2699,1172,89,63,26,64,110,228,0,57.1,65.8,46.7,35156,106900,N/A,29.7,62.1,2.8
33064,pompano_beach,florida,Broward County,61076,5836,91,77,14,61,139,235,0,47.5,54.8,38.5,41203,197200,2.6,29.7,42.6,22.6
33853,lake_wales,florida,Polk County,12017,1472,92,74,18,51,110,236,0,51.8,61.3,33.6,31318,114600,N/A,29.6,45.7,22.3
32072,olustee,florida,Baker County,296,11,91,67,24,52,113,221,0,26.6,39.8,58.3,52250,101600,N/A,29.1,64.9,N/A
32535,century,florida,Escambia County,5523,77,91,62,29,66,109,228,0,43.9,52.2,45.6,30161,91400,N/A,29.1,64.6,2.7
32083,raiford,florida,Union County,3561,89,91,68,23,52,110,221,0,50,57.5,45.6,42364,115100,1.2,29.1,61.7,5.4
32117,holly_hill,florida,Volusia County,24566,2175,90,71,19,50,119,229,0,56.5,68.6,40.2,25744,131000,2.8,28.9,57.5,8
33055,miami_gardens,florida,Miami-Dade County,45389,7559,91,78,13,63,132,249,0,49.1,54.1,39.3,39429,281600,1.1,28.8,3.3,66.5
33181,north_miami,florida,Miami-Dade County,19462,6050,90,77,13,59,127,249,0,52.4,60.8,38.5,38097,202500,2.2,28.4,25,43.3
32423,bascom,florida,Jackson County,1034,16,92,64,28,55,109,232,0,19.9,26.5,52,54688,79300,N/A,28,67.8,4.2
33004,dania_beach,florida,Broward County,16945,2968,90,77,13,64,130,249,0,54.7,61.7,39.4,38047,204900,N/A,27.7,45,21.9
32177,palatka,florida,Putnam County,26331,110,90,68,22,51,115,227,0,52,62.7,40.7,32937,92500,N/A,27.5,64.5,6.3
33463,lake_worth,florida,Palm Beach County,60934,5665,90,76,14,62,139,234,0,40.9,46.5,34.4,52279,230000,4.4,27.3,33.3,34
32331,greenville,florida,Madison County,4252,15,91,65,26,55,108,231,0,53,53.5,48.1,37868,93400,3.3,27.1,67.4,1.6
33035,homestead,florida,Miami-Dade County,16688,803,92,79,13,59,133,249,0,59.5,63.4,32.3,54714,136800,2.6,27,18.6,49.4
32771,sanford,florida,Seminole County,52002,1433,92,72,20,54,120,233,0,40.6,49.8,35.8,47626,219000,4,27,50.9,15.3
32446,marianna,florida,Jackson County,11501,71,92,64,28,55,109,235,0,40.9,42.2,41.5,44655,130200,2,26.4,64.7,5.5
33815,lakeland,florida,Polk County,14536,1961,92,74,18,54,117,243,0,53.9,78,42.2,29469,83000,1.8,26.3,41.6,28
33973,lehigh_acres,florida,Lee County,14975,3764,92,77,15,54,106,266,0,68.1,76.9,26.6,30430,193300,N/A,26.3,27.4,43.7
32311,tallahassee,florida,Leon County,20866,468,92,65,27,58,111,231,0,42.4,68.4,36,64607,203100,6.6,26.2,58,5.8
33838,dundee,florida,Polk County,4011,685,93,75,18,51,111,236,0,56,71,29.7,40587,154900,N/A,26.1,42.9,26.6
32193,welaka,florida,Putnam County,811,102,91,69,22,51,110,229,0,38.1,42.1,59.4,31394,141700,N/A,25.9,73.7,N/A
32204,jacksonville,florida,Duval County,7573,2789,90,66,24,51,115,221,0,60.5,73,35.1,34417,221800,N/A,25.9,64,6.9
33637,temple_terrace,florida,Hillsborough County,16732,2155,91,73,18,51,109,244,0,44.8,53.8,30.5,44767,167500,5.1,25.6,47.9,17.6
33603,tampa,florida,Hillsborough County,20386,4928,91,72,19,50,102,244,0,58,56.8,37.2,34580,211500,N/A,25.6,41.7,30.1
33020,hollywood,florida,Broward County,44667,7381,91,78,13,64,129,249,0,55.9,65.7,39.8,35904,226900,1,25.6,38.8,29.3
32401,panama_city,florida,Bay County,23476,2194,90,65,25,60,105,241,0,58.8,70.4,40.1,36006,110700,2.1,25.5,61.3,6.3
32664,mcintosh,florida,Marion County,618,436,91,70,21,51,112,225,0,44,50.2,63.5,38542,99100,N/A,25.4,70.4,3.9
33755,clearwater,florida,Pinellas County,24948,4630,90,72,18,51,105,244,0,53.9,68,39.6,39085,199300,1.6,25.4,50.6,19.5
33317,plantation,florida,Broward County,37678,3926,90,77,13,65,135,249,0,29.8,39,39.5,60835,314500,2.8,25.1,38.2,29.8
32534,ensley,florida,Escambia County,14636,1508,89,63,26,65,109,228,0,35.9,44.3,44,46826,135300,1.3,25,63.5,6
34208,bradenton,florida,Manatee County,38248,2359,91,73,18,55,102,244,0,45.7,53,36.2,39168,183300,1.8,24.9,42.2,29.3
33032,princeton,florida,Miami-Dade County,45380,2410,90,77,13,61,128,249,0,51.1,59.2,31.9,43296,254800,1.8,24.8,8.7,63.5
33137,miami,florida,Miami-Dade County,23316,11525,90,77,13,61,131,249,0,65.1,75.5,36.3,48887,343700,1,24.6,23.9,48.7
33413,greenacres,florida,Palm Beach County,16457,2289,90,76,14,62,139,234,0,35.8,42.2,34.2,52764,285400,2.9,24.4,36.1,31.6
32205,jacksonville,florida,Duval County,28865,3804,91,67,24,51,116,221,0,54.8,68,35.1,41375,158300,1.8,24.3,66.1,4.6
33971,lehigh_acres,florida,Lee County,25938,1541,92,76,16,54,106,266,0,45.2,61.3,31.9,47606,178400,2.4,24.2,34.7,36.3
32321,bristol,florida,Liberty County,6253,15,90,65,25,61,106,234,0,45.4,52.9,36.7,38165,78800,N/A,24.1,67.3,6.5
32460,sneads,florida,Jackson County,6016,81,92,64,28,54,106,232,0,47,52.6,38.3,34400,79200,N/A,24,65,8.7
32424,blountstown,florida,Calhoun County,7334,47,90,64,26,62,110,237,0,46.3,49,40.5,30582,112600,1.6,23.8,61.3,8.9
32967,vero_beach,florida,Indian River County,20782,499,90,74,16,54,126,235,0,34.5,42,43.3,40417,223600,2,23.8,60.7,10.9
33411,royal_palm_beach,florida,Palm Beach County,70441,1649,90,76,14,63,132,234,0,28.4,34.3,41.5,61552,301800,4,23.8,50.2,20.2
34472,ocala,florida,Marion County,31317,853,92,71,21,51,113,232,0,38.8,46,37.3,34890,128300,1.2,23.6,50.5,20
33445,delray_beach,florida,Palm Beach County,31494,3908,91,77,14,61,143,234,0,38.4,48.4,47.4,51835,175000,4.2,23.5,58.2,11.9
33976,lehigh_acres,florida,Lee County,18120,1956,92,77,15,53,106,266,0,47.1,62.6,29.9,42794,173300,1.2,23.3,29.3,44.3
32145,flagler_estates,florida,St. Johns County,5662,61,90,68,22,52,119,229,0,40.1,45.5,38.8,43511,135200,N/A,23.2,68.8,6.1
33585,sumterville,florida,Sumter County,1384,81,92,72,20,51,112,237,0,28.8,40.1,41.3,48810,135000,N/A,23.2,60.6,9.8
33604,tampa,florida,Hillsborough County,38088,5115,90,72,18,51,107,244,0,60.8,59.9,38.4,32224,152800,1.5,23.1,35.5,36.2
32308,tallahassee,florida,Leon County,22561,1528,92,65,27,58,110,231,0,46,70.5,41.4,50191,218700,2.8,22.4,65.9,5.9
32431,cottondale,florida,Jackson County,3782,36,92,64,28,56,111,235,0,35.7,43.2,44.7,34010,84100,N/A,22.2,70.6,4.4
32058,lawtey,florida,Bradford County,4728,66,91,68,23,52,111,221,0,44.4,45.7,39.2,39750,101900,N/A,21.8,73.3,2.6
33063,margate,florida,Broward County,54383,6173,91,77,14,61,139,244,0,36.6,43,44.1,43633,196000,4.1,21.8,44.2,27.1
32615,alachua,florida,Alachua County,14531,105,91,68,23,51,113,221,0,29.4,35.2,39.2,53967,200500,N/A,21.7,69.6,6.3
32025,lake_city,florida,Columbia County,22427,230,92,67,25,52,109,221,0,52.1,60,37.6,40532,134100,1.5,21.6,66.7,7.2
33027,miramar,florida,Broward County,60467,4525,91,78,13,64,135,249,0,22,27.4,42.7,63513,320600,5.9,21.4,20.7,49.9
33157,palmetto_bay,florida,Miami-Dade County,69127,4667,89,77,12,58,130,249,0,35.4,44.9,37.7,60760,332300,3,21.4,24,49.5
33321,tamarac,florida,Broward County,48037,5828,91,77,14,62,138,246,0,34.5,39.9,47,43938,201600,3.6,21.2,43.3,29.6
32427,caryville,florida,Washington County,1040,22,92,63,29,62,111,237,0,46.5,50.9,48.6,36324,95700,N/A,21.1,65.2,4.9
34953,port_st._lucie,florida,St. Lucie County,69139,2905,90,75,15,59,132,234,0,5.7,18.7,36.3,51619,233900,2.6,21.1,48.5,25.9
32601,gainesville,florida,Alachua County,18182,4000,91,68,23,50,114,222,0,53.2,65.1,25.7,24106,148600,5.2,21.1,61.8,9.3
33471,moore_haven,florida,Glades County,7438,28,92,76,16,51,99,259,0,44.6,52.4,41.3,32254,87700,N/A,21,53.3,23.8
32440,graceville,florida,Jackson County,7654,73,92,64,28,57,111,235,0,40.8,46.1,37.9,35245,79400,N/A,21,70.8,5
34473,ocala,florida,Marion County,19274,503,92,72,20,51,114,234,0,29.3,39.8,41.4,40628,145400,N/A,21,39.4,36.5
33460,lake_worth,florida,Palm Beach County,32617,7005,90,76,14,62,143,234,0,66.6,71.6,35.7,38023,207400,1.8,21,32.8,42.6
34758,poinciana,florida,Osceola County,39531,1199,93,74,19,51,112,236,0,45.4,53,34.8,40062,199600,1.2,20.9,15.8,58.6
34984,port_st._lucie,florida,St. Lucie County,15328,1568,90,75,15,59,132,234,0,8.8,20.8,43.9,49390,224000,1.1,20.9,58.3,16.4
33462,lantana,florida,Palm Beach County,33228,3831,90,76,14,62,143,234,0,42.5,52.1,42.5,46411,235400,1,20.9,51.6,25
32607,gainesville,florida,Alachua County,30728,2596,91,68,23,50,114,222,0,52.9,66.5,25.5,33843,184900,5.9,20.8,58.2,12.2
33830,bartow,florida,Polk County,27651,218,93,74,19,52,112,238,0,38.9,49.6,39.5,42509,137600,1.8,20.6,62.4,13.2
34761,ocoee,florida,Orange County,45278,2867,92,72,20,52,112,236,0,31.2,39.2,35.4,57459,252900,5.1,20.6,48,22.8
32096,white_springs,florida,Hamilton County,2303,14,92,67,25,52,101,221,0,47.2,50.3,55.5,27380,126000,N/A,20.5,70.5,5.3
32320,apalachicola,florida,Franklin County,3721,93,90,65,25,60,100,241,0,30,37.1,43.5,38415,150300,1.1,20.5,71.1,3.6
33744,bay_pines,florida,Pinellas County,167,289.4,91,72,19,50.8,103.9,244,0,N/A,N/A,52.6,0,230400,6.6,20.4,59.3,13.8
32909,palm_bay,florida,Brevard County,30468,703,91,74,17,54,122,236,0,29.9,32.1,40.2,47362,184500,1.8,20.4,60.8,15
34956,indiantown,florida,Martin County,9819,47,91,75,16,59,117,234,0,53.9,60.4,34.6,36462,165300,N/A,20.3,24.2,53.9
33613,university,florida,Hillsborough County,34500,4691,90,72,18,51,107,244,0,56.1,64.1,28.1,27286,182700,4.7,20.3,41,31.4
32216,jacksonville,florida,Duval County,38120,3027,90,66,24,50,112,221,0,48,63.5,36.3,47339,165700,7.9,20.2,59.5,11.1
32054,lake_butler,florida,Union County,11723,55,91,68,23,53,117,221,0,46.2,54,39,40664,115200,N/A,20.1,71.7,6
33844,haines_city,florida,Polk County,35692,358,93,74,19,52,111,236,0,42.6,49,38.4,33493,163100,N/A,20.1,38.6,39.5
33901,fort_myers,florida,Lee County,20399,3274,92,76,16,54,106,266,0,53.9,56,45.2,31275,173900,2.3,20.1,57.1,18.3
32835,orlando,florida,Orange County,42861,4579,92,73,19,52,112,236,0,53.7,84.1,33.2,49426,209300,9.5,20.1,44.6,20.9
32628,cross_city,florida,Dixie County,5048,49,90,67,23,55,112,228,0,51,57.6,39,42628,87100,N/A,20,68.8,5.3
32640,hawthorne,florida,Alachua County,11132,53,91,69,22,51,111,225,0,48.7,54.2,49.8,36140,116900,N/A,19.9,75.4,2.9
34759,poinciana,florida,Polk County,39117,533,93,74,19,51,111,236,0,34,41.7,40,41392,175600,2.4,19.8,22.9,51.1
33322,sunrise,florida,Broward County,39060,7184,91,77,14,64,135,249,0,27.3,36.9,49,47728,175100,3.2,19.6,45.2,30
32131,east_palatka,florida,Putnam County,4816,143,90,68,22,51,116,228,0,43.3,49.6,45.6,44561,137700,1.6,19.5,71.8,5.9
34142,immokalee,florida,Collier County,29461,50,92,77,15,51,110,266,0,63.6,70.6,27.4,26350,126800,N/A,19.4,12.6,66.2
34482,ocala,florida,Marion County,24105,265,92,70,22,51,113,232,0,49.1,77.1,43,39795,165000,N/A,19.4,63.8,15.3
33438,canal_point,florida,Palm Beach County,365,17,92,76,16,51,110,234,0,36.2,43.2,29.6,25729,79900,N/A,19.2,26.6,51.2
32228,jacksonville,florida,Duval County,390,3023.3,89,66,23,48.7,110.2,221,0.1,N/A,N/A,22,0,182500,1,19.2,68.5,8.5
33436,boynton_beach,florida,Palm Beach County,44143,3762,90,77,13,61,143,234,0,32.9,40.7,46.9,51942,264400,2.4,19.2,57.9,17.9
33190,cutler_bay,florida,Miami-Dade County,15802,8883,89,77,12,58,128,249,0,41,51.6,32.4,50261,253300,2.8,19.2,14.8,58.7
33578,riverview,florida,Hillsborough County,47735,2216,91,73,18,51,108,244,0,36.6,45.3,33.3,56027,203800,3.5,19.1,45.4,28.4
32212,jacksonville,florida,Duval County,2663,503,91,67,24,51,115,221,0,51.8,68.8,21.3,54091,195800,N/A,19,63.9,11.2
32703,apopka,florida,Orange County,48853,961,92,72,20,53,113,236,0,38.9,47.7,36.2,47125,215300,1.5,19,47.3,29.1
32907,palm_bay,florida,Brevard County,42895,2417,91,74,17,54,122,236,0,32.8,35.1,41.9,47962,188500,1.4,18.9,59,17.2
33415,west_palm_beach,florida,Palm Beach County,50843,6887,90,76,14,62,139,234,0,51.8,57.9,36.5,36463,159500,1.7,18.8,24.9,53
32901,melbourne,florida,Brevard County,24763,1972,91,74,17,54,122,236,0,53.5,60.5,47.6,28364,174000,4.5,18.7,65.1,8.1
33189,cutler_bay,florida,Miami-Dade County,27231,4901,89,77,12,58,130,249,0,39,48.6,36.4,46389,286400,1.4,18.7,18.6,60.5
32322,carrabelle,florida,Franklin County,4089,57,90,65,25,59,103,240,0,43,48.1,42.6,35186,162000,N/A,18.4,71.1,7.4
33009,hallandale_beach,florida,Broward County,41250,8103,90,77,13,64,129,249,0,48.5,56.3,45.8,33212,208300,1.5,18.4,42.4,35.9
32465,wewahitchka,florida,Gulf County,8463,36,89,65,24,62,105,241,0,43.8,51.6,43.6,40587,70500,N/A,18.1,70.9,6.4
33825,avon_park,florida,Highlands County,25425,202,93,75,18,51,108,238,0,45.5,51.5,44,35256,112600,1.7,17.9,54.9,23.8
33621,tampa,florida,Hillsborough County,2369,284,91,72,19,51,101,244,0,33.3,33.8,21.5,57857,270800,1.9,17.9,58.2,16.8
34785,wildwood,florida,Sumter County,30140,395,91,71,20,51,114,238,0,25.8,29.6,60.6,44615,106200,N/A,17.9,70.9,8.8
33033,leisure_city,florida,Miami-Dade County,57924,3441,90,77,13,61,133,249,0,53.8,60.9,31.8,43689,212800,N/A,17.9,10.6,69.7
32908,palm_bay,florida,Brevard County,12500,648,91,74,17,54,122,236,0,38.2,39.9,33.3,47859,189900,2.7,17.8,58.4,17.9
32091,starke,florida,Bradford County,14829,111,91,68,23,51,111,221,0,46.8,50.1,40.7,38980,116600,N/A,17.7,76.1,3.4
33304,fort_lauderdale,florida,Broward County,18558,5841,90,77,13,62,130,249,0,54,82.3,39.7,44954,368700,1.7,17.7,59.6,18.5
33579,riverview,florida,Hillsborough County,32166,1506,91,74,17,51,108,244,0,23.4,31,33.9,76195,231900,5.1,17.6,47.3,26.7
32514,ferry_pass,florida,Escambia County,44166,2255,90,63,27,65,110,228,0,38,47,31.9,44353,158400,4.1,17.6,64.2,7.7
32618,archer,florida,Alachua County,7922,87,91,68,23,50,113,223,0,49.9,48.4,41.3,44578,193300,1,17.5,76.5,3.7
33972,lehigh_acres,florida,Lee County,16328,652,92,76,16,54,106,266,0,35.5,54.9,39.5,48245,191100,1.9,17.5,52.5,25.6
33426,boynton_beach,florida,Palm Beach County,23009,3743,90,77,13,61,143,234,0,39.7,47.9,41.3,50510,207700,3.1,17.5,59.5,18.5
33701,st._petersburg,florida,Pinellas County,15545,5826,91,72,19,51,100,244,0,57.7,79.8,48.6,33360,436900,1.1,17.5,68.5,10.1
33440,clewiston,florida,Hendry County,20004,30,91,75,16,49,101,247,0,54.4,60.2,36,36278,117900,1.5,17.4,29.1,48.4
32726,eustis,florida,Lake County,22048,1804,92,71,21,51,119,235,0,40,49.4,42.8,35396,170500,N/A,17.4,65.6,13.7
32066,mayo,florida,Lafayette County,7488,27,92,68,24,54,98,230,0,43.5,50.9,37.3,37330,142600,N/A,17.3,64.8,16.5
33850,lake_alfred,florida,Polk County,7818,425,93,74,19,52,116,236,0,37.9,45.7,45.5,33458,157000,N/A,17.3,66.2,14.9
33323,sunrise,florida,Broward County,21774,3633,91,78,13,65,135,249,0,21.9,32.4,37.4,80288,325600,3.7,17.3,42.3,33.5
33602,tampa,florida,Hillsborough County,13929,5464,91,72,19,50,102,244,0,49.5,49.8,37,64486,327300,3,17.3,58.8,19
33865,ona,florida,Hardee County,449,3,92,75,17,52,94,252,0,27.2,34.5,68.3,33856,109400,N/A,17.1,70.8,12
33974,lehigh_acres,florida,Lee County,16785,738,92,77,15,51,114,266,0,48.4,63.8,32.1,40537,174000,N/A,17,42.2,37.4
33563,plant_city,florida,Hillsborough County,27552,1866,92,74,18,54,113,244,0,45,54.1,34.7,38717,155500,2,16.9,43.2,36
33029,pembroke_pines,florida,Broward County,48169,2774,92,78,14,63,139,249,0,15.1,22.5,38.7,89587,433300,8.4,16.8,26.1,44.8
32773,sanford,florida,Seminole County,31659,1143,92,72,20,53,120,236,0,45.8,54.9,33.8,42087,184900,4.8,16.7,48.1,28
32207,jacksonville,florida,Duval County,35381,3069,90,66,24,51,114,221,0,48.1,63.5,36.6,38379,169300,9.2,16.7,59.2,12.7
32701,altamonte_springs,florida,Seminole County,21987,3904,92,72,20,53,113,236,0,39.4,50.4,43,52159,185000,3.4,16.7,58.1,18.2
32053,jennings,florida,Hamilton County,3256,26,91,65,26,52,93,230,0,28.7,32.7,45.7,36406,96600,N/A,16.6,64.9,16.3
32653,gainesville,florida,Alachua County,13583,347,91,68,23,50,114,222,0,32.8,48.4,45.1,63607,212600,7.1,16.4,67.9,6.8
32697,worthington_springs,florida,Union County,450,980,91,68,23,51,113,221,0,63,69.7,24.3,31172,94500,N/A,16.4,74.2,1.8
32327,crawfordville,florida,Wakulla County,27829,120,92,65,27,58,110,231,0,29.7,35.4,40.3,55044,174000,N/A,16.3,77.9,3.5
32124,daytona_beach,florida,Volusia County,5832,129,90,70,20,53,119,229,0,42.3,49,37.4,48990,245900,6.1,16.3,63,11.1
33534,gibsonton,florida,Hillsborough County,16570,1338,91,73,18,50,101,244,0,44.1,52,30.7,42680,205600,1.9,16.3,41.4,37.6
34983,port_st._lucie,florida,St. Lucie County,42223,2822,90,75,15,57,132,234,0,6.9,20.2,41.7,46988,205500,2.9,16.3,58.8,20.7
32428,chipley,florida,Washington County,17083,61,92,64,28,59,110,239,0,37.7,46.5,42.2,38010,116800,N/A,16.2,77.5,4.2
32658,la_crosse,florida,Alachua County,308,103,91,69,22,51,112,221,0,40.5,47,48.1,36875,120700,N/A,16.2,56.2,25.3
32506,myrtle_grove,florida,Escambia County,36310,1119,89,63,26,64,106,228,0,42.6,51.6,36.6,42093,132600,5.6,16.2,64.7,6.2
32225,jacksonville,florida,Duval County,54270,2052,89,66,23,49,112,221,0,29.7,46.5,39,62405,240400,6.7,16.2,63.5,8.8
33176,kendall,florida,Miami-Dade County,52828,4296,90,77,13,59,130,249,0,30.1,38.6,41.9,60722,313100,3.3,16.1,21.8,58.1
32195,weirsdale,florida,Marion County,3620,171,92,71,21,51,115,233,0,17.2,21.8,48.7,55560,249600,N/A,16,70.2,9.8
34748,leesburg,florida,Lake County,39053,900,91,71,20,51,111,235,0,33.6,42.3,60.8,39537,174300,1.4,16,72.1,8.3
32504,pensacola,florida,Escambia County,22989,2149,90,63,27,65,110,228,0,38.4,47.7,33.1,46535,163900,3.3,15.9,66.6,7.2
32796,titusville,florida,Brevard County,20772,1418,91,72,19,53,115,235,0,37.7,43.3,47.5,42580,158700,1.9,15.8,74,5.3
33801,lakeland,florida,Polk County,35570,1863,92,74,18,53,113,243,0,52.9,77.8,33.8,33302,123700,2.4,15.8,62.2,16.6
33511,brandon,florida,Hillsborough County,58401,3673,91,73,18,51,110,244,0,38.7,47.9,35.7,53167,216300,4.8,15.8,49.5,25.8
32696,williston,florida,Levy County,12408,84,90,68,22,53,113,224,0,36.9,43.4,44.2,38764,125900,N/A,15.7,68.8,10.5
32608,gainesville,florida,Alachua County,48948,1256,91,68,23,50,114,222,0,47.7,62.6,28,40147,223400,11,15.7,59.3,11.3
32073,bellair-meadowbrook_terrace,florida,Clay County,40139,2431,91,67,24,51,116,221,0,33,41.5,38.6,55642,191500,4.2,15.7,64.2,11.9
32712,apopka,florida,Orange County,45683,766,92,72,20,53,112,236,0,23,31,40.8,60139,268000,3,15.6,55.2,24.4
