AHR,American Healthcare REIT Inc Ordinary Shares,0.31
MAC,Macerich Co,0.31
PECO,Phillips Edison & Co Inc,0.3
SLG,SL Green Realty Corp,0.29
COMP,Compass Inc Class A,0.27
RYN,Rayonier Inc,0.27
CTRE,CareTrust REIT Inc,0.27
KRC,Kilroy Realty Corp,0.27
EPR,EPR Properties,0.27
SBRA,Sabra Health Care REIT Inc,0.26
SKT,Tanger Inc,0.26
,Dj Us Real Estate Mar25 Xcbt 20250321,0.25
PCH,PotlatchDeltic Corp,0.25
APLE,Apple Hospitality REIT Inc,0.23
MPW,Medical Properties Trust Inc,0.23
NHI,National Health Investors Inc,0.22
BNL,Broadstone Net Lease Inc Ordinary Shares,0.22
CDP,COPT Defense Properties,0.21
HIW,Highwoods Properties Inc,0.21
NSA,National Storage Affiliates Trust,0.2
DEI,Douglas Emmett Inc,0.19
,Ss Inst Treas Plus Mm Fund Tru Ss Inst Treas Plus Mm Fund Tru,0.19
HHH,Howard Hughes Holdings Inc,0.18
PK,Park Hotels & Resorts Inc,0.18
FCPT,Four Corners Property Trust Inc,0.18
LXP,LXP Industrial Trust,0.18
,Millrose Properties Inc Class A,0.18
OUT,Outfront Media Inc,0.17
UE,Urban Edge Properties,0.17
AKR,Acadia Realty Trust,0.17
CURB,Curbline Properties Corp,0.16
IVT,InvenTrust Properties Corp,0.16
NMRK,Newmark Group Inc Class A,0.14
CWK,Cushman & Wakefield PLC,0.14
SHO,Sunstone Hotel Investors Inc,0.14
JOE,The St. Joe Co,0.13
DRH,Diamondrock Hospitality Co,0.12
GTY,Getty Realty Corp,0.11
ELME,Elme Communities,0.11
LTC,LTC Properties Inc,0.1
GNL,Global Net Lease Inc,0.1
RLJ,RLJ Lodging Trust Registered Shs of Benef Interest,0.1
PEB,Pebblebrook Hotel Trust,0.1
UMH,UMH Properties Inc,0.1
UNIT,Uniti Group Inc,0.1
XHR,Xenia Hotels & Resorts Inc,0.1
VRE,Veris Residential Inc,0.1
JBGS,JBG SMITH Properties,0.09
ALEX,Alexander & Baldwin Inc,0.09
ESRT,Empire State Realty Trust Inc Class A,0.09
NTST,Netstreit Corp Ordinary Shares,0.08
DEA,Easterly Government Properties Inc,0.08
AIV,Apartment Investment & Management Co Ordinary Shares - Class A,0.08
AAT,American Assets Trust Inc,0.08
RDFN,Redfin Corp,0.07
KW,Kennedy-Wilson Holdings Inc,0.07
MMI,Marcus & Millichap Inc,0.07
NXRT,NexPoint Residential Trust Inc,0.07
CSR,Centerspace,0.07
EXPI,eXp World Holdings Inc,0.06
LB,LandBridge Co LLC Class A shares,0.06
OPEN,Opendoor Technologies Inc Ordinary Shares - Class A,0.06
PGRE,Paramount Group Inc,0.06
BDN,Brandywine Realty Trust,0.06
SAFE,Safehold Inc,0.06
PDM,Piedmont Office Realty Trust Inc Class A,0.06
SITC,SITE Centers Corp,0.05
GOOD,Gladstone Commercial Corp,0.05
INN,Summit Hotel Properties Inc,0.05
AHH,Armada Hoffler Properties Inc,0.05
PLYM,Plymouth Industrial REIT Inc,0.05
FOR,Forestar Group Inc,0.04
DHC,Diversified Healthcare Trust,0.04
SVC,Service Properties Trust,0.04
ALX,Alexander's Inc,0.04
OLP,One Liberty Properties Inc,0.04
FPI,Farmland Partners Inc,0.04
CHCT,Community Healthcare Trust Inc,0.04
GMRE,Global Medical REIT Inc,0.04
UHT,Universal Health Realty Income Trust,0.04
WSR,Whitestone REIT,0.04
BFS,Saul Centers Inc,0.04
HOUS,Anywhere Real Estate Inc,0.03
FRPH,FRP Holdings Inc,0.03
CBL,CBL & Associates Properties Inc New,0.03
CLDT,Chatham Lodging Trust,0.03
LAND,Gladstone Land Corp,0.03
PKST,Peakstone Realty Trust Ordinary Shares - Class E,0.03
HPP,Hudson Pacific Properties Inc,0.03
TRC,Tejon Ranch Co,0.02
RMR,The RMR Group Inc Class A,0.02
,Us Dollar,0.01
†Part or all of this cash position may represent cash-in-lieu of marketable securities and not actual cash.Click here for more information.,,
Top basket holdings are as of the date indicated and may not be representative of the fund's current or future investments.,,
