GBX,Greenbrier Companies Inc,0.03
AGX,Argan Inc,0.03
DNOW,Dnow Inc,0.03
HLIO,Helios Technologies Inc,0.03
KMT,Kennametal Inc,0.03
POWL,Powell Industries Inc,0.03
IESC,IES Holdings Inc,0.03
TNC,Tennant Co,0.03
REVG,REV Group Inc,0.03
MLKN,MillerKnoll Inc,0.03
KEX,Kirby Corp,0.03
SNDR,Schneider National Inc,0.03
CAR,Avis Budget Group Inc,0.03
CLVT,Clarivate PLC Ordinary Shares,0.03
LNN,Lindsay Corp,0.03
SMR,NuScale Power Corp Class A,0.03
VSTS,Vestis Corp,0.03
VICR,Vicor Corp,0.03
ENVX,Enovix Corp,0.03
WOR,Worthington Enterprises Inc,0.03
CRAI,CRA International Inc,0.02
JBI,Janus International Group Inc Ordinary Shares - Class A,0.02
FA,First Advantage Corp,0.02
JOBY,Joby Aviation Inc,0.02
PLUG,Plug Power Inc,0.02
MATX,Matson Inc,0.02
DXPE,DXP Enterprises Inc,0.02
TILE,Interface Inc,0.02
XMTR,Xometry Inc Ordinary Shares - Class A,0.02
BLBD,Blue Bird Corp,0.02
SCS,Steelcase Inc Class A,0.02
MRC,MRC Global Inc,0.02
DRVN,Driven Brands Holdings Inc Ordinary Shares,0.02
BBSI,Barrett Business Services Inc,0.02
APOG,Apogee Enterprises Inc,0.02
NVEE,NV5 Global Inc,0.02
THR,Thermon Group Holdings Inc,0.02
PRLB,Proto Labs Inc,0.02
SKYW,SkyWest Inc,0.02
ARRY,Array Technologies Inc Ordinary Shares,0.02
SYM,Symbotic Inc Ordinary Shares - Class A,0.02
TPC,Tutor Perini Corp,0.02
LZ,LegalZoom.com Inc,0.02
AMWD,American Woodmark Corp,0.02
PL,Planet Labs PBC,0.02
KFRC,Kforce Inc,0.02
EOSE,Eos Energy Enterprises Inc Ordinary Shares Class A,0.02
MRTN,Marten Transport Ltd,0.02
AMSC,American Superconductor Corp,0.02
CDRE,Cadre Holdings Inc,0.02
ERII,Energy Recovery Inc,0.02
PRSU,Pursuit Attractions and Hospitality Inc,0.02
NX,Quanex Building Products Corp,0.02
HSII,Heidrick & Struggles International Inc,0.02
PBI,Pitney Bowes Inc,0.02
ASTE,Astec Industries Inc,0.02
BV,BrightView Holdings Inc,0.02
DSGR,Distribution Solutions Group Inc,0.01
CTRI,Centuri Holdings Inc,0.01
PLPC,Preformed Line Products Co,0.01
ALGT,Allegiant Travel Co,0.01
FC,Franklin Covey Co,0.01
FLNC,Fluence Energy Inc,0.01
CVLG,Covenant Logistics Group Inc Class A,0.01
ATSG,Air Transport Services Group Inc,0.01
TWI,Titan International Inc,0.01
ULCC,Frontier Group Holdings Inc,0.01
KELYA,Kelly Services Inc Registered Shs -A- Non Vtg,0.01
RUSHB,Rush Enterprises Inc Class B,0.01
GIC,Global Industrial Co,0.01
HY,Hyster Yale Inc Class A,0.01
ACCO,ACCO Brands Corp,0.01
FWRD,Forward Air Corp,0.01
JELD,JELD-WEN Holding Inc,0.01
LYTS,LSI Industries Inc,0.01
IIIN,Insteel Industries Inc,0.01
HTZ,Hertz Global Holdings Inc Ordinary Shares (New),0.01
CMCO,Columbus McKinnon Corp,0.01
NPK,National Presto Industries Inc,0.01
LMB,Limbach Holdings Inc,0.01
CMPR,Cimpress PLC,0.01
GRC,Gorman-Rupp Co,0.01
LQDT,Liquidity Services Inc,0.01
HCSG,Healthcare Services Group Inc,0.01
MEG,Montrose Environmental Group Inc Ordinary Shares,0.01
CECO,CECO Environmental Corp,0.01
TRNS,Transcat Inc,0.01
DLX,Deluxe Corp,0.01
MATW,Matthews International Corp Class A,0.01
DCO,Ducommun Inc,0.01
MLR,Miller Industries Inc,0.01
VVX,V2X Inc,0.01
BXC,BlueLinx Holdings Inc,0.01
FIP,FTAI Infrastructure Inc Shs,0.01
PLOW,Douglas Dynamics Inc,0.01
AMRC,Ameresco Inc Class A,0.01
GNK,Genco Shipping & Trading Ltd,0.01
WLFC,Willis Lease Finance Corp,0.01
SHLS,Shoals Technologies Group Inc Ordinary Shares - Class A,0.01
ATRO,Astronics Corp,0.01
EBF,Ennis Inc,0.01
HTLD,Heartland Express Inc,0.01
JBLU,JetBlue Airways Corp,0.01
GLDD,Great Lakes Dredge & Dock Corp,0.01
WNC,Wabash National Corp,0.01
CNDT,Conduent Inc,0.01
NVRI,Enviri Corp,0.01
†Part or all of this cash position may represent cash-in-lieu of marketable securities and not actual cash.Click here for more information.,,
Top basket holdings are as of the date indicated and may not be representative of the fund's current or future investments.,,
